Event,Timestamp,Framecount,SessionID,Email,BCIConfidence,BCIState
Sample,2021-05-04 11:22:58.2257,12,745ef8309d751ad5d6d10e52deacc145,anonymous,0.2204,ReceivingData
Sample,2021-05-04 11:22:58.2482,13,745ef8309d751ad5d6d10e52deacc145,anonymous,0.2130,ReceivingData
Sample,2021-05-04 11:22:58.3589,21,745ef8309d751ad5d6d10e52deacc145,anonymous,0.1918,ReceivingData
Sample,2021-05-04 11:22:58.3729,22,745ef8309d751ad5d6d10e52deacc145,anonymous,0.2135,ReceivingData
Sample,2021-05-04 11:22:58.4835,30,745ef8309d751ad5d6d10e52deacc145,anonymous,0.1987,ReceivingData
Sample,2021-05-04 11:22:58.4969,31,745ef8309d751ad5d6d10e52deacc145,anonymous,0.1903,ReceivingData
Sample,2021-05-04 11:22:58.6084,39,745ef8309d751ad5d6d10e52deacc145,anonymous,0.1777,ReceivingData
Sample,2021-05-04 11:22:58.6222,40,745ef8309d751ad5d6d10e52deacc145,anonymous,0.1815,ReceivingData
Sample,2021-05-04 11:22:58.7330,48,745ef8309d751ad5d6d10e52deacc145,anonymous,0.1978,ReceivingData
Sample,2021-05-04 11:22:58.7469,49,745ef8309d751ad5d6d10e52deacc145,anonymous,0.2139,ReceivingData
Sample,2021-05-04 11:22:58.8588,57,745ef8309d751ad5d6d10e52deacc145,anonymous,0.2491,ReceivingData
Sample,2021-05-04 11:22:58.8729,58,745ef8309d751ad5d6d10e52deacc145,anonymous,0.2755,ReceivingData
Sample,2021-05-04 11:22:58.9851,66,745ef8309d751ad5d6d10e52deacc145,anonymous,0.2750,ReceivingData
Sample,2021-05-04 11:22:58.9984,67,745ef8309d751ad5d6d10e52deacc145,anonymous,0.2740,ReceivingData
Sample,2021-05-04 11:22:59.1239,76,745ef8309d751ad5d6d10e52deacc145,anonymous,0.2799,ReceivingData
Sample,2021-05-04 11:22:59.1379,77,745ef8309d751ad5d6d10e52deacc145,anonymous,0.2960,ReceivingData
Sample,2021-05-04 11:22:59.1525,78,745ef8309d751ad5d6d10e52deacc145,anonymous,0.3079,ReceivingData
Sample,2021-05-04 11:22:59.2491,85,745ef8309d751ad5d6d10e52deacc145,anonymous,0.2904,ReceivingData
Sample,2021-05-04 11:22:59.2635,86,745ef8309d751ad5d6d10e52deacc145,anonymous,0.2949,ReceivingData
Sample,2021-05-04 11:22:59.3742,94,745ef8309d751ad5d6d10e52deacc145,anonymous,0.3335,ReceivingData
Sample,2021-05-04 11:22:59.3891,95,745ef8309d751ad5d6d10e52deacc145,anonymous,0.3176,ReceivingData
Sample,2021-05-04 11:22:59.5003,103,745ef8309d751ad5d6d10e52deacc145,anonymous,0.3364,ReceivingData
Sample,2021-05-04 11:22:59.5139,104,745ef8309d751ad5d6d10e52deacc145,anonymous,0.3858,ReceivingData
Sample,2021-05-04 11:22:59.6257,112,745ef8309d751ad5d6d10e52deacc145,anonymous,0.4067,ReceivingData
Sample,2021-05-04 11:22:59.6394,113,745ef8309d751ad5d6d10e52deacc145,anonymous,0.4153,ReceivingData
Sample,2021-05-04 11:22:59.7653,122,745ef8309d751ad5d6d10e52deacc145,anonymous,0.3988,ReceivingData
Sample,2021-05-04 11:22:59.7788,123,745ef8309d751ad5d6d10e52deacc145,anonymous,0.3795,ReceivingData
Sample,2021-05-04 11:22:59.8903,131,745ef8309d751ad5d6d10e52deacc145,anonymous,0.3620,ReceivingData
Sample,2021-05-04 11:22:59.9048,132,745ef8309d751ad5d6d10e52deacc145,anonymous,0.3711,ReceivingData
Sample,2021-05-04 11:23:00.0165,140,745ef8309d751ad5d6d10e52deacc145,anonymous,0.3842,ReceivingData
Sample,2021-05-04 11:23:00.0295,141,745ef8309d751ad5d6d10e52deacc145,anonymous,0.3861,ReceivingData
Sample,2021-05-04 11:23:00.0442,142,745ef8309d751ad5d6d10e52deacc145,anonymous,0.4635,ReceivingData
Sample,2021-05-04 11:23:00.1418,149,745ef8309d751ad5d6d10e52deacc145,anonymous,0.4161,ReceivingData
Sample,2021-05-04 11:23:00.1553,150,745ef8309d751ad5d6d10e52deacc145,anonymous,0.4126,ReceivingData
Sample,2021-05-04 11:23:00.2657,158,745ef8309d751ad5d6d10e52deacc145,anonymous,0.3284,ReceivingData
Sample,2021-05-04 11:23:00.2801,159,745ef8309d751ad5d6d10e52deacc145,anonymous,0.3142,ReceivingData
