Event,Timestamp,Framecount,SessionID,Email,BCIState,BCIConfidence,InputNumber,BCIThresholdBuffer,InputWindow,InputWindowOrder,InterTrialTimer,InputWindowTimer,GameState,CurrentFabAlarm,AccInputTrialsLeft,AccInputRate,FabInputTrialsLeft,FabInputRate,RejInputTrialsLeft,RejInputRate,AssistSuccessTrialsLeft,AssistSuccessRate,AssistFailTrialsLeft,AssistFailRate,ExplicitShamTrialsLeft,ExplicitShamRate,TrialResult,TrialGoal
Rest,2021-05-11 11:14:00.8932,1110,6d540e1a236219997be1a2fd66405841,anonymous,ReceivingData,0.2916,4,(0.292 0.340 0.341 0.338 0.332 0.328 0.317 0.303 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-11 11:14:01.7983,1175,6d540e1a236219997be1a2fd66405841,anonymous,ReceivingData,0.3510,5,(0.302 0.320 0.329 0.323 0.335 0.339 0.346 0.351 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-11 11:14:02.8542,1251,6d540e1a236219997be1a2fd66405841,anonymous,ReceivingData,0.2872,5,(0.340 0.317 0.287 0.429 0.436 0.422 0.398 0.358 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-11 11:14:03.3571,1287,6d540e1a236219997be1a2fd66405841,anonymous,ReceivingData,0.3172,6,(0.339 0.312 0.317 0.300 0.307 0.304 0.305 0.345 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-11 11:14:03.7308,1314,6d540e1a236219997be1a2fd66405841,anonymous,ReceivingData,0.2866,6,(0.339 0.312 0.317 0.320 0.287 0.304 0.305 0.345 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-11 11:14:06.0165,1478,6d540e1a236219997be1a2fd66405841,anonymous,ReceivingData,0.3882,7,(0.430 0.459 0.469 0.435 0.441 0.434 0.410 0.388 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-11 11:14:08.2306,1637,6d540e1a236219997be1a2fd66405841,anonymous,ReceivingData,0.2706,7,(0.360 0.346 0.316 0.271 0.398 0.361 0.363 0.358 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GameRunning,2021-05-11 11:14:10.7183,1815,6d540e1a236219997be1a2fd66405841,anonymous,NULL,NULL,NULL,NULL,Closed,0,0.0000,0.0000,Running,0.0000,30,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,NA,NULL
MotorImagery,2021-05-11 11:14:10.8897,1828,6d540e1a236219997be1a2fd66405841,anonymous,ReceivingData,0.4899,8,(0.512 0.490 0.306 0.352 0.361 0.407 0.439 0.490 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GameRunning,2021-05-11 11:14:11.0142,1837,6d540e1a236219997be1a2fd66405841,anonymous,NULL,NULL,NULL,NULL,Closed,0,0.3049,0.0000,Running,0.0000,30,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,NA,NULL
GameRunning,2021-05-11 11:14:11.1668,1848,6d540e1a236219997be1a2fd66405841,anonymous,NULL,NULL,NULL,NULL,Closed,0,0.4590,0.0000,Running,0.0000,30,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,NA,NULL
Rest,2021-05-11 11:14:15.3297,2147,6d540e1a236219997be1a2fd66405841,anonymous,ReceivingData,0.2702,8,(0.364 0.350 0.345 0.342 0.329 0.307 0.270 0.399 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-11 11:14:15.9970,2195,6d540e1a236219997be1a2fd66405841,anonymous,ReceivingData,0.3316,9,(0.334 0.332 0.368 0.365 0.380 0.387 0.363 0.348 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-11 11:14:16.2622,2214,6d540e1a236219997be1a2fd66405841,anonymous,ReceivingData,0.2989,9,(0.334 0.332 0.335 0.337 0.309 0.305 0.299 0.348 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-11 11:14:17.0265,2269,6d540e1a236219997be1a2fd66405841,anonymous,ReceivingData,0.4691,10,(0.415 0.455 0.469 0.302 0.337 0.365 0.391 0.416 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-11 11:14:18.9372,2406,6d540e1a236219997be1a2fd66405841,anonymous,ReceivingData,0.2823,10,(0.312 0.282 0.389 0.361 0.380 0.374 0.348 0.339 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-11 11:14:19.7008,2461,6d540e1a236219997be1a2fd66405841,anonymous,ReceivingData,0.4147,11,(0.332 0.332 0.340 0.352 0.390 0.377 0.415 0.311 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
InputWindowChange,2021-05-11 11:14:22.6945,2676,6d540e1a236219997be1a2fd66405841,anonymous,NULL,NULL,NULL,NULL,Open,0,0.0000,0.0000,Running,0.3112,30,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,NA,NULL
InputWindowChange,2021-05-11 11:14:27.7067,3036,6d540e1a236219997be1a2fd66405841,anonymous,NULL,NULL,NULL,NULL,Closed,0,0.0100,0.0000,Running,0.3112,30,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,NA,NULL
GameDecision,2021-05-11 11:14:27.7087,3036,6d540e1a236219997be1a2fd66405841,anonymous,NULL,NULL,NULL,NULL,Closed,0,0.0100,0.0000,Running,0.3112,30,0.0000,0,0.0000,0,0.0333,0,0.0000,0,0.0000,0,0.0000,RejInput,AccInput
Rest,2021-05-11 11:14:31.0603,3277,6d540e1a236219997be1a2fd66405841,anonymous,ReceivingData,0.2948,11,(0.352 0.333 0.320 0.312 0.295 0.615 0.530 0.467 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-11 11:14:32.3556,3370,6d540e1a236219997be1a2fd66405841,anonymous,ReceivingData,0.6703,12,(0.450 0.590 0.670 0.330 0.349 0.360 0.391 0.443 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-11 11:14:36.8522,3693,6d540e1a236219997be1a2fd66405841,anonymous,ReceivingData,0.2980,12,(0.298 0.329 0.321 0.315 0.324 0.317 0.330 0.324 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-11 11:14:37.4783,3738,6d540e1a236219997be1a2fd66405841,anonymous,ReceivingData,0.3907,13,(0.378 0.379 0.391 0.308 0.312 0.363 0.364 0.362 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
InputWindowChange,2021-05-11 11:14:39.7063,3898,6d540e1a236219997be1a2fd66405841,anonymous,NULL,NULL,NULL,NULL,Open,1,0.0000,0.0000,Running,0.7401,30,0.0000,0,0.0000,0,0.0333,0,0.0000,0,0.0000,0,0.0000,NA,NULL
Rest,2021-05-11 11:14:44.5656,4247,6d540e1a236219997be1a2fd66405841,anonymous,ReceivingData,0.2933,13,(0.437 0.417 0.395 0.301 0.293 0.456 0.449 0.438 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
InputWindowChange,2021-05-11 11:14:44.7191,4258,6d540e1a236219997be1a2fd66405841,anonymous,NULL,NULL,NULL,NULL,Closed,1,0.0146,0.0000,Running,0.7401,30,0.0000,0,0.0000,0,0.0333,0,0.0000,0,0.0000,0,0.0000,NA,NULL
GameDecision,2021-05-11 11:14:44.7191,4258,6d540e1a236219997be1a2fd66405841,anonymous,NULL,NULL,NULL,NULL,Closed,1,0.0146,0.0000,Running,0.7401,30,0.0000,0,0.0000,0,0.0667,0,0.0000,0,0.0000,0,0.0000,RejInput,AccInput
MotorImagery,2021-05-11 11:14:45.9590,4347,6d540e1a236219997be1a2fd66405841,anonymous,ReceivingData,0.4249,14,(0.426 0.411 0.425 0.306 0.432 0.452 0.449 0.433 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
InputWindowChange,2021-05-11 11:14:56.7200,5120,6d540e1a236219997be1a2fd66405841,anonymous,NULL,NULL,NULL,NULL,Open,2,0.0000,0.0000,Running,0.9874,30,0.0000,0,0.0000,0,0.0667,0,0.0000,0,0.0000,0,0.0000,NA,NULL
InputWindowChange,2021-05-11 11:15:01.7307,5480,6d540e1a236219997be1a2fd66405841,anonymous,NULL,NULL,NULL,NULL,Closed,2,0.0079,0.0000,Running,0.9874,30,0.0000,0,0.0000,0,0.0667,0,0.0000,0,0.0000,0,0.0000,NA,NULL
GameDecision,2021-05-11 11:15:01.7312,5480,6d540e1a236219997be1a2fd66405841,anonymous,NULL,NULL,NULL,NULL,Closed,2,0.0079,0.0000,Running,0.9874,30,0.0000,0,0.0000,0,0.1000,0,0.0000,0,0.0000,0,0.0000,RejInput,AccInput
Rest,2021-05-11 11:15:02.0374,5502,6d540e1a236219997be1a2fd66405841,anonymous,ReceivingData,0.2573,14,(0.439 0.367 0.257 0.464 0.458 0.450 0.437 0.434 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-11 11:15:04.5293,5681,6d540e1a236219997be1a2fd66405841,anonymous,ReceivingData,0.4092,15,(0.401 0.414 0.416 0.400 0.400 0.399 0.409 0.340 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-11 11:15:04.6139,5687,6d540e1a236219997be1a2fd66405841,anonymous,ReceivingData,0.2097,15,(0.363 0.210 0.416 0.400 0.400 0.399 0.409 0.399 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-11 11:15:06.1293,5796,6d540e1a236219997be1a2fd66405841,anonymous,ReceivingData,0.6221,16,(0.559 0.622 0.398 0.481 0.484 0.457 0.459 0.560 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
InputWindowChange,2021-05-11 11:15:13.7316,6342,6d540e1a236219997be1a2fd66405841,anonymous,NULL,NULL,NULL,NULL,Open,3,0.0000,0.0000,Running,0.3919,30,0.0000,0,0.0000,0,0.1000,0,0.0000,0,0.0000,0,0.0000,NA,NULL
InputWindowChange,2021-05-11 11:15:18.7427,6702,6d540e1a236219997be1a2fd66405841,anonymous,NULL,NULL,NULL,NULL,Closed,3,0.0125,0.0000,Running,0.3919,30,0.0000,0,0.0000,0,0.1000,0,0.0000,0,0.0000,0,0.0000,NA,NULL
GameDecision,2021-05-11 11:15:18.7437,6702,6d540e1a236219997be1a2fd66405841,anonymous,NULL,NULL,NULL,NULL,Closed,3,0.0125,0.0000,Running,0.3919,30,0.0000,0,0.0000,0,0.1333,0,0.0000,0,0.0000,0,0.0000,RejInput,AccInput
Rest,2021-05-11 11:15:20.8859,6856,6d540e1a236219997be1a2fd66405841,anonymous,ReceivingData,0.2800,16,(0.357 0.303 0.280 0.375 0.368 0.358 0.386 0.376 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-11 11:15:21.9049,6929,6d540e1a236219997be1a2fd66405841,anonymous,ReceivingData,0.5130,17,(0.375 0.415 0.507 0.519 0.513 0.320 0.351 0.351 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
InputWindowChange,2021-05-11 11:15:30.7425,7564,6d540e1a236219997be1a2fd66405841,anonymous,NULL,NULL,NULL,NULL,Open,4,0.0000,0.0000,Running,0.8109,30,0.0000,0,0.0000,0,0.1333,0,0.0000,0,0.0000,0,0.0000,NA,NULL
InputWindowChange,2021-05-11 11:15:35.7572,7924,6d540e1a236219997be1a2fd66405841,anonymous,NULL,NULL,NULL,NULL,Closed,4,0.0129,0.0000,Running,0.8109,30,0.0000,0,0.0000,0,0.1333,0,0.0000,0,0.0000,0,0.0000,NA,NULL
GameDecision,2021-05-11 11:15:35.7572,7924,6d540e1a236219997be1a2fd66405841,anonymous,NULL,NULL,NULL,NULL,Closed,4,0.0129,0.0000,Running,0.8109,30,0.0000,0,0.0000,0,0.1667,0,0.0000,0,0.0000,0,0.0000,RejInput,AccInput
Rest,2021-05-11 11:15:38.3726,8111,6d540e1a236219997be1a2fd66405841,anonymous,ReceivingData,0.2820,17,(0.341 0.333 0.313 0.282 0.335 0.349 0.342 0.343 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-11 11:15:38.8875,8148,6d540e1a236219997be1a2fd66405841,anonymous,ReceivingData,0.3244,18,(0.330 0.334 0.333 0.318 0.324 0.301 0.338 0.324 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
InputWindowChange,2021-05-11 11:15:47.7446,8784,6d540e1a236219997be1a2fd66405841,anonymous,NULL,NULL,NULL,NULL,Open,5,0.0000,0.0000,Running,0.6721,30,0.0000,0,0.0000,0,0.1667,0,0.0000,0,0.0000,0,0.0000,NA,NULL
InputWindowChange,2021-05-11 11:15:52.7559,9144,6d540e1a236219997be1a2fd66405841,anonymous,NULL,NULL,NULL,NULL,Closed,5,0.0104,0.0000,Running,0.6721,30,0.0000,0,0.0000,0,0.1667,0,0.0000,0,0.0000,0,0.0000,NA,NULL
GameDecision,2021-05-11 11:15:52.7569,9144,6d540e1a236219997be1a2fd66405841,anonymous,NULL,NULL,NULL,NULL,Closed,5,0.0104,0.0000,Running,0.6721,30,0.0000,0,0.0000,0,0.2000,0,0.0000,0,0.0000,0,0.0000,RejInput,AccInput
InputWindowChange,2021-05-11 11:16:04.7553,10006,6d540e1a236219997be1a2fd66405841,anonymous,NULL,NULL,NULL,NULL,Open,6,0.0000,0.0000,Running,0.3836,30,0.0000,0,0.0000,0,0.2000,0,0.0000,0,0.0000,0,0.0000,NA,NULL
InputWindowChange,2021-05-11 11:16:09.7663,10366,6d540e1a236219997be1a2fd66405841,anonymous,NULL,NULL,NULL,NULL,Closed,6,0.0112,0.0000,Running,0.3836,30,0.0000,0,0.0000,0,0.2000,0,0.0000,0,0.0000,0,0.0000,NA,NULL
GameDecision,2021-05-11 11:16:09.7673,10366,6d540e1a236219997be1a2fd66405841,anonymous,NULL,NULL,NULL,NULL,Closed,6,0.0112,0.0000,Running,0.3836,30,0.0000,0,0.0000,0,0.2333,0,0.0000,0,0.0000,0,0.0000,RejInput,AccInput
InputWindowChange,2021-05-11 11:16:21.7684,11228,6d540e1a236219997be1a2fd66405841,anonymous,NULL,NULL,NULL,NULL,Open,7,0.0000,0.0000,Running,0.3237,30,0.0000,0,0.0000,0,0.2333,0,0.0000,0,0.0000,0,0.0000,NA,NULL
InputWindowChange,2021-05-11 11:16:26.7797,11588,6d540e1a236219997be1a2fd66405841,anonymous,NULL,NULL,NULL,NULL,Closed,7,0.0120,0.0000,Running,0.3237,30,0.0000,0,0.0000,0,0.2333,0,0.0000,0,0.0000,0,0.0000,NA,NULL
GameDecision,2021-05-11 11:16:26.7807,11588,6d540e1a236219997be1a2fd66405841,anonymous,NULL,NULL,NULL,NULL,Closed,7,0.0120,0.0000,Running,0.3237,30,0.0000,0,0.0000,0,0.2667,0,0.0000,0,0.0000,0,0.0000,RejInput,AccInput
InputWindowChange,2021-05-11 11:16:38.7664,12449,6d540e1a236219997be1a2fd66405841,anonymous,NULL,NULL,NULL,NULL,Open,8,0.0000,0.0000,Running,0.2579,30,0.0000,0,0.0000,0,0.2667,0,0.0000,0,0.0000,0,0.0000,NA,NULL
Rest,2021-05-11 11:16:39.8113,12524,6d540e1a236219997be1a2fd66405841,anonymous,ReceivingData,0.2983,18,(0.323 0.298 0.477 0.473 0.417 0.390 0.347 0.332 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-11 11:16:40.4653,12571,6d540e1a236219997be1a2fd66405841,anonymous,ReceivingData,0.4486,19,(0.505 0.482 0.464 0.437 0.449 0.331 0.404 0.445 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-11 11:16:41.6068,12653,6d540e1a236219997be1a2fd66405841,anonymous,ReceivingData,0.2732,19,(0.342 0.332 0.344 0.349 0.351 0.351 0.273 0.378 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-11 11:16:42.2204,12697,6d540e1a236219997be1a2fd66405841,anonymous,ReceivingData,0.3484,20,(0.348 0.310 0.354 0.336 0.339 0.329 0.343 0.364 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-11 11:16:42.7635,12736,6d540e1a236219997be1a2fd66405841,anonymous,ReceivingData,0.2882,20,(0.321 0.321 0.288 0.321 0.342 0.332 0.329 0.328 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-11 11:16:43.6406,12799,6d540e1a236219997be1a2fd66405841,anonymous,ReceivingData,0.5629,21,(0.499 0.563 0.316 0.334 0.356 0.346 0.344 0.383 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
InputWindowChange,2021-05-11 11:16:43.7801,12809,6d540e1a236219997be1a2fd66405841,anonymous,NULL,NULL,NULL,NULL,Closed,8,0.0128,0.0000,Running,0.2579,30,0.0000,0,0.0000,0,0.2667,0,0.0000,0,0.0000,0,0.0000,NA,NULL
GameDecision,2021-05-11 11:16:43.7811,12809,6d540e1a236219997be1a2fd66405841,anonymous,NULL,NULL,NULL,NULL,Closed,8,0.0128,0.0000,Running,0.2579,30,0.0000,0,0.0000,0,0.3000,0,0.0000,0,0.0000,0,0.0000,RejInput,AccInput
Rest,2021-05-11 11:16:47.1216,13049,6d540e1a236219997be1a2fd66405841,anonymous,ReceivingData,0.2988,21,(0.526 0.456 0.378 0.299 0.610 0.580 0.530 0.518 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-11 11:16:48.5130,13149,6d540e1a236219997be1a2fd66405841,anonymous,ReceivingData,0.4622,22,(0.430 0.447 0.462 0.310 0.379 0.448 0.437 0.406 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-11 11:16:49.7937,13241,6d540e1a236219997be1a2fd66405841,anonymous,ReceivingData,0.2633,22,(0.389 0.382 0.382 0.379 0.373 0.343 0.308 0.263 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-11 11:16:51.0748,13318,6d540e1a236219997be1a2fd66405841,anonymous,ReceivingData,0.5181,23,(0.456 0.463 0.483 0.509 0.526 0.518 0.309 0.398 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
InputWindowChange,2021-05-11 11:16:55.7804,13653,6d540e1a236219997be1a2fd66405841,anonymous,NULL,NULL,NULL,NULL,Open,9,0.0000,0.0000,Running,0.4866,30,0.0000,0,0.0000,0,0.3000,0,0.0000,0,0.0000,0,0.0000,NA,NULL
InputWindowChange,2021-05-11 11:17:00.7929,14013,6d540e1a236219997be1a2fd66405841,anonymous,NULL,NULL,NULL,NULL,Closed,9,0.0134,0.0000,Running,0.4866,30,0.0000,0,0.0000,0,0.3000,0,0.0000,0,0.0000,0,0.0000,NA,NULL
GameDecision,2021-05-11 11:17:00.7939,14013,6d540e1a236219997be1a2fd66405841,anonymous,NULL,NULL,NULL,NULL,Closed,9,0.0134,0.0000,Running,0.4866,30,0.0000,0,0.0000,0,0.3333,0,0.0000,0,0.0000,0,0.0000,RejInput,AccInput
Rest,2021-05-11 11:17:04.1477,14254,6d540e1a236219997be1a2fd66405841,anonymous,ReceivingData,0.2537,23,(0.584 0.543 0.492 0.436 0.393 0.354 0.254 0.651 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-11 11:17:05.2479,14333,6d540e1a236219997be1a2fd66405841,anonymous,ReceivingData,0.5252,24,(0.525 0.392 0.449 0.479 0.491 0.489 0.486 0.549 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
