Event,Timestamp,Framecount,SessionID,Email,BCIState,BCIConfidence,InputNumber,BCIThresholdBuffer,InputWindow,InputWindowOrder,InterTrialTimer,InputWindowTimer,GameState,CurrentFabAlarm,AccInputTrialsLeft,AccInputRate,FabInputTrialsLeft,FabInputRate,RejInputTrialsLeft,RejInputRate,AssistSuccessTrialsLeft,AssistSuccessRate,AssistFailTrialsLeft,AssistFailRate,ExplicitShamTrialsLeft,ExplicitShamRate,TrialResult,TrialGoal
BCIStateUpdated,2021-05-06 16:18:53.5687,1,649632e46dd6c54da31015a12f4f193f,anonymous,Connecting,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BCIStateUpdated,2021-05-06 16:18:56.5729,12,649632e46dd6c54da31015a12f4f193f,anonymous,ReceivingHeader,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BCIStateUpdated,2021-05-06 16:18:56.6514,17,649632e46dd6c54da31015a12f4f193f,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-06 16:19:00.2319,248,649632e46dd6c54da31015a12f4f193f,anonymous,ReceivingData,0.4284,1,(0.549 0.456 0.445 0.456 0.428 0.319 0.454 0.536 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-06 16:19:02.4169,406,649632e46dd6c54da31015a12f4f193f,anonymous,ReceivingData,0.2985,1,(0.325 0.299 0.378 0.373 0.360 0.312 0.306 0.319 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-06 16:19:04.1850,531,649632e46dd6c54da31015a12f4f193f,anonymous,ReceivingData,0.4308,2,(0.371 0.418 0.443 0.390 0.399 0.420 0.431 0.316 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-06 16:19:07.6259,778,649632e46dd6c54da31015a12f4f193f,anonymous,ReceivingData,0.2986,2,(0.299 0.320 0.315 0.311 0.315 0.323 0.322 0.321 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-06 16:19:08.2950,826,649632e46dd6c54da31015a12f4f193f,anonymous,ReceivingData,0.4577,3,(0.388 0.431 0.419 0.458 0.336 0.387 0.350 0.349 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-06 16:19:13.2650,1183,649632e46dd6c54da31015a12f4f193f,anonymous,ReceivingData,0.2771,3,(0.405 0.411 0.403 0.408 0.309 0.277 0.423 0.411 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-06 16:19:14.7956,1293,649632e46dd6c54da31015a12f4f193f,anonymous,ReceivingData,0.6543,4,(0.435 0.443 0.497 0.529 0.556 0.598 0.624 0.654 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-06 16:19:16.0763,1385,649632e46dd6c54da31015a12f4f193f,anonymous,ReceivingData,0.2739,4,(0.436 0.404 0.380 0.386 0.321 0.274 0.486 0.448 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GameRunning,2021-05-06 16:19:17.4942,1486,649632e46dd6c54da31015a12f4f193f,anonymous,NULL,NULL,NULL,NULL,Closed,0,0.0000,0.0000,Running,0.0000,30,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,NA,NULL
MotorImagery,2021-05-06 16:19:17.8713,1513,649632e46dd6c54da31015a12f4f193f,anonymous,ReceivingData,0.3481,5,(0.357 0.363 0.348 0.315 0.334 0.344 0.325 0.326 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-06 16:19:18.1234,1531,649632e46dd6c54da31015a12f4f193f,anonymous,ReceivingData,0.2591,5,(0.259 0.363 0.348 0.349 0.351 0.342 0.346 0.303 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-06 16:19:20.1678,1678,649632e46dd6c54da31015a12f4f193f,anonymous,ReceivingData,0.3518,6,(0.369 0.352 0.300 0.327 0.347 0.328 0.337 0.343 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-06 16:19:25.6662,2073,649632e46dd6c54da31015a12f4f193f,anonymous,ReceivingData,0.2958,6,(0.459 0.429 0.393 0.382 0.296 0.424 0.429 0.445 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-06 16:19:27.2104,2185,649632e46dd6c54da31015a12f4f193f,anonymous,ReceivingData,0.3620,7,(0.344 0.350 0.385 0.461 0.472 0.469 0.364 0.362 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-06 16:19:28.4768,2277,649632e46dd6c54da31015a12f4f193f,anonymous,ReceivingData,0.2780,7,(0.482 0.444 0.332 0.309 0.278 0.441 0.472 0.529 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-06 16:19:29.4529,2348,649632e46dd6c54da31015a12f4f193f,anonymous,ReceivingData,0.4180,8,(0.314 0.349 0.372 0.418 0.317 0.342 0.373 0.320 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
InputWindowChange,2021-05-06 16:19:29.4815,2350,649632e46dd6c54da31015a12f4f193f,anonymous,NULL,NULL,NULL,NULL,Open,0,0.0000,0.0000,Running,0.8197,30,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,NA,NULL
InputWindowChange,2021-05-06 16:19:34.4938,2712,649632e46dd6c54da31015a12f4f193f,anonymous,NULL,NULL,NULL,NULL,Closed,0,0.0138,0.0000,Running,0.8197,30,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,NA,NULL
GameDecision,2021-05-06 16:19:34.4948,2712,649632e46dd6c54da31015a12f4f193f,anonymous,NULL,NULL,NULL,NULL,Closed,0,0.0138,0.0000,Running,0.8197,30,0.0000,0,0.0000,0,0.0333,0,0.0000,0,0.0000,0,0.0000,RejInput,AccInput
Rest,2021-05-06 16:19:36.0088,2822,649632e46dd6c54da31015a12f4f193f,anonymous,ReceivingData,0.2451,8,(0.301 0.245 0.413 0.397 0.401 0.375 0.356 0.312 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-06 16:19:37.9443,2963,649632e46dd6c54da31015a12f4f193f,anonymous,ReceivingData,0.3989,9,(0.482 0.460 0.399 0.401 0.445 0.469 0.561 0.510 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-06 16:19:38.2079,2982,649632e46dd6c54da31015a12f4f193f,anonymous,ReceivingData,0.2672,9,(0.482 0.460 0.399 0.354 0.389 0.372 0.364 0.267 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-06 16:19:39.0713,3044,649632e46dd6c54da31015a12f4f193f,anonymous,ReceivingData,0.3766,10,(0.361 0.374 0.355 0.369 0.377 0.310 0.349 0.345 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-06 16:19:40.2296,3128,649632e46dd6c54da31015a12f4f193f,anonymous,ReceivingData,0.2911,10,(0.291 0.483 0.456 0.433 0.389 0.373 0.368 0.340 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-06 16:19:43.5548,3370,649632e46dd6c54da31015a12f4f193f,anonymous,ReceivingData,0.5805,11,(0.337 0.378 0.421 0.386 0.385 0.420 0.477 0.581 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
InputWindowChange,2021-05-06 16:19:46.4937,3581,649632e46dd6c54da31015a12f4f193f,anonymous,NULL,NULL,NULL,NULL,Open,1,0.0000,0.0000,Running,0.8148,30,0.0000,0,0.0000,0,0.0333,0,0.0000,0,0.0000,0,0.0000,NA,NULL
Rest,2021-05-06 16:19:47.9129,3683,649632e46dd6c54da31015a12f4f193f,anonymous,ReceivingData,0.2968,11,(0.325 0.297 0.386 0.373 0.352 0.391 0.397 0.338 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-06 16:19:48.7894,3746,649632e46dd6c54da31015a12f4f193f,anonymous,ReceivingData,0.4974,12,(0.319 0.354 0.372 0.351 0.402 0.427 0.463 0.497 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-06 16:19:50.8507,3894,649632e46dd6c54da31015a12f4f193f,anonymous,ReceivingData,0.2920,12,(0.324 0.292 0.577 0.577 0.505 0.411 0.373 0.353 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
InputWindowChange,2021-05-06 16:19:51.5057,3941,649632e46dd6c54da31015a12f4f193f,anonymous,NULL,NULL,NULL,NULL,Closed,1,0.0106,0.0000,Running,0.8148,30,0.0000,0,0.0000,0,0.0333,0,0.0000,0,0.0000,0,0.0000,NA,NULL
GameDecision,2021-05-06 16:19:51.5057,3941,649632e46dd6c54da31015a12f4f193f,anonymous,NULL,NULL,NULL,NULL,Closed,1,0.0106,0.0000,Running,0.8148,30,0.0000,0,0.0000,0,0.0667,0,0.0000,0,0.0000,0,0.0000,RejInput,AccInput
