Event,Timestamp,Framecount,SessionID,Email,BCIState,BCIConfidence,InputNumber,BCIThresholdBuffer,InputWindow,InputWindowOrder,InterTrialTimer,InputWindowTimer,GameState,CurrentFabAlarm,AccInputTrialsLeft,AccInputRate,FabInputTrialsLeft,FabInputRate,RejInputTrialsLeft,RejInputRate,AssistSuccessTrialsLeft,AssistSuccessRate,AssistFailTrialsLeft,AssistFailRate,ExplicitShamTrialsLeft,ExplicitShamRate,TrialResult,TrialGoal
BCIStateUpdated,2021-05-13 09:25:51.1063,1,1773e5effeb5790249179b287a855a0e,anonymous,Connecting,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BCIStateUpdated,2021-05-13 09:25:54.0016,12,1773e5effeb5790249179b287a855a0e,anonymous,ReceivingHeader,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BCIStateUpdated,2021-05-13 09:25:54.0950,14,1773e5effeb5790249179b287a855a0e,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-13 09:25:54.4584,27,1773e5effeb5790249179b287a855a0e,anonymous,ReceivingData,0.4866,1,(0.643 0.631 0.637 0.605 0.583 0.601 0.543 0.487 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-13 09:25:58.7776,315,1773e5effeb5790249179b287a855a0e,anonymous,ReceivingData,0.2602,1,(0.540 0.513 0.474 0.443 0.434 0.397 0.320 0.260 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-13 09:25:59.3042,352,1773e5effeb5790249179b287a855a0e,anonymous,ReceivingData,0.5248,2,(0.525 0.328 0.325 0.367 0.445 0.495 0.515 0.536 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-13 09:26:05.1753,771,1773e5effeb5790249179b287a855a0e,anonymous,ReceivingData,0.2880,2,(0.489 0.380 0.288 0.683 0.674 0.639 0.567 0.551 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-13 09:26:06.3310,854,1773e5effeb5790249179b287a855a0e,anonymous,ReceivingData,0.5779,3,(0.484 0.569 0.569 0.534 0.545 0.578 0.357 0.382 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-13 09:26:10.7815,1172,1773e5effeb5790249179b287a855a0e,anonymous,ReceivingData,0.2825,3,(0.685 0.662 0.651 0.659 0.588 0.559 0.382 0.283 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-13 09:26:12.0771,1265,1773e5effeb5790249179b287a855a0e,anonymous,ReceivingData,0.7728,4,(0.554 0.574 0.705 0.719 0.745 0.773 0.346 0.464 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-13 09:26:13.3313,1355,1773e5effeb5790249179b287a855a0e,anonymous,ReceivingData,0.2915,4,(0.354 0.334 0.292 0.517 0.501 0.440 0.375 0.347 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GameRunning,2021-05-13 09:26:13.7198,1373,1773e5effeb5790249179b287a855a0e,anonymous,NULL,NULL,NULL,NULL,Closed,0,0.0000,0.0000,Running,0.0000,30,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,NA,NULL
MotorImagery,2021-05-13 09:26:14.2460,1410,1773e5effeb5790249179b287a855a0e,anonymous,ReceivingData,0.5490,5,(0.510 0.542 0.549 0.371 0.381 0.386 0.451 0.509 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
