Event,Timestamp,Framecount,SessionID,Email,BCIState,InputWindow,InputWindowOrder,InterTrialTimer,InputWindowTimer,GameState,CurrentFabAlarm,AccInputTrialsLeft,AccInputRate,FabInputTrialsLeft,FabInputRate,RejInputTrialsLeft,RejInputRate,AssistSuccessTrialsLeft,AssistSuccessRate,AssistFailTrialsLeft,AssistFailRate,ExplicitShamTrialsLeft,ExplicitShamRate,TrialResult,TrialGoal,BCIConfidence,InputNumber,BCIThresholdBuffer
MotorImagery,2020-11-27 10:20:52.7761,12895,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7857,26,(0.717 0.743 0.773 0.776 0.778 0.789 0.786 0.649 )
Rest,2020-11-27 10:20:53.5565,12951,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5394,26,(0.728 0.701 0.618 0.539 0.842 0.851 0.851 0.806 )
MotorImagery,2020-11-27 10:20:54.8342,13039,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.8889,27,(0.889 0.626 0.674 0.675 0.721 0.821 0.861 0.888 )
Rest,2020-11-27 10:20:55.7129,13100,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5532,27,(0.851 0.829 0.816 0.797 0.820 0.789 0.670 0.553 )
MotorImagery,2020-11-27 10:20:58.7911,13320,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6280,28,(0.659 0.660 0.625 0.628 0.600 0.627 0.628 0.642 )
Rest,2020-11-27 10:20:59.1816,13348,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5982,28,(0.631 0.598 0.625 0.628 0.633 0.646 0.640 0.631 )
MotorImagery,2020-11-27 10:21:00.8391,13466,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.8002,29,(0.800 0.789 0.793 0.791 0.803 0.800 0.689 0.793 )
Rest,2020-11-27 10:21:01.4790,13512,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5459,29,(0.546 0.780 0.791 0.792 0.794 0.794 0.780 0.663 )
MotorImagery,2020-11-27 10:21:04.6533,13740,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6905,30,(0.646 0.678 0.682 0.685 0.676 0.690 0.650 0.669 )
Rest,2020-11-27 10:21:05.9619,13833,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5390,30,(0.738 0.694 0.613 0.539 0.813 0.822 0.824 0.786 )
InputWindowChange,2020-11-27 10:21:06.1855,13849,60737d7d24130424b89de6dbecf4bd27,anonymous,NULL,Open,9,0.0000,0.0000,Running,4.1684,24,0.2000,0,0.0000,0,0.1000,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
MotorImagery,2020-11-27 10:21:06.8119,13894,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6939,31,(0.694 0.628 0.684 0.714 0.731 0.744 0.739 0.711 )
InputWindowChange,2020-11-27 10:21:06.8119,13894,60737d7d24130424b89de6dbecf4bd27,anonymous,NULL,Closed,9,-5.3720,0.0000,Running,4.1684,24,0.2000,0,0.0000,0,0.1000,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2020-11-27 10:21:06.8129,13894,60737d7d24130424b89de6dbecf4bd27,anonymous,NULL,Closed,9,-5.3720,0.0000,Running,4.1684,23,0.2333,0,0.0000,0,0.1000,0,0.0000,0,0.0000,0,0.0000,AccInput,AccInput,NULL,NULL,NULL
Rest,2020-11-27 10:21:07.3417,13932,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5915,31,(0.668 0.592 0.669 0.651 0.651 0.655 0.706 0.668 )
MotorImagery,2020-11-27 10:21:10.8228,14182,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7104,32,(0.691 0.728 0.717 0.710 0.710 0.605 0.619 0.685 )
Rest,2020-11-27 10:21:13.4818,14372,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5486,32,(0.758 0.739 0.708 0.736 0.742 0.716 0.626 0.549 )
MotorImagery,2020-11-27 10:21:15.5282,14518,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7459,33,(0.760 0.746 0.650 0.686 0.710 0.725 0.743 0.759 )
Rest,2020-11-27 10:21:15.9037,14545,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5919,33,(0.620 0.592 0.728 0.716 0.725 0.720 0.692 0.672 )
MotorImagery,2020-11-27 10:21:17.7985,14680,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7911,34,(0.791 0.626 0.755 0.815 0.833 0.821 0.785 0.779 )
Rest,2020-11-27 10:21:18.3132,14717,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5475,34,(0.547 0.800 0.784 0.778 0.744 0.716 0.682 0.605 )
MotorImagery,2020-11-27 10:21:21.9047,14975,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6853,35,(0.633 0.651 0.679 0.679 0.665 0.685 0.607 0.631 )
Rest,2020-11-27 10:21:22.2951,15003,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5836,35,(0.671 0.630 0.584 0.679 0.665 0.685 0.730 0.738 )
InputWindowChange,2020-11-27 10:21:24.1896,15139,60737d7d24130424b89de6dbecf4bd27,anonymous,NULL,Open,10,0.0000,0.0000,Running,1.4484,23,0.2333,0,0.0000,0,0.1000,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
MotorImagery,2020-11-27 10:21:26.6256,15314,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7328,36,(0.694 0.720 0.730 0.733 0.603 0.600 0.610 0.640 )
InputWindowChange,2020-11-27 10:21:26.6256,15314,60737d7d24130424b89de6dbecf4bd27,anonymous,NULL,Closed,10,-3.5642,0.0000,Running,1.4484,23,0.2333,0,0.0000,0,0.1000,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2020-11-27 10:21:26.6266,15314,60737d7d24130424b89de6dbecf4bd27,anonymous,NULL,Closed,10,-3.5642,0.0000,Running,1.4484,22,0.2667,0,0.0000,0,0.1000,0,0.0000,0,0.0000,0,0.0000,AccInput,AccInput,NULL,NULL,NULL
Rest,2020-11-27 10:21:27.1265,15350,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5975,36,(0.720 0.700 0.695 0.640 0.597 0.728 0.747 0.735 )
MotorImagery,2020-11-27 10:21:34.5325,15879,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6056,37,(0.611 0.625 0.630 0.602 0.629 0.613 0.607 0.606 )
Rest,2020-11-27 10:21:35.0620,15917,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5788,37,(0.627 0.579 0.603 0.607 0.640 0.682 0.674 0.682 )
MotorImagery,2020-11-27 10:21:36.5941,16026,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.8766,38,(0.880 0.881 0.877 0.750 0.820 0.853 0.856 0.860 )
Rest,2020-11-27 10:21:38.2373,16144,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5587,38,(0.745 0.745 0.753 0.724 0.664 0.559 0.805 0.754 )
MotorImagery,2020-11-27 10:21:39.0311,16200,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7771,39,(0.796 0.782 0.766 0.777 0.630 0.664 0.717 0.760 )
Rest,2020-11-27 10:21:40.2988,16291,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5129,39,(0.513 0.769 0.770 0.756 0.746 0.693 0.644 0.611 )
MotorImagery,2020-11-27 10:21:42.0803,16419,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6493,40,(0.613 0.645 0.662 0.670 0.655 0.649 0.601 0.623 )
InputWindowChange,2020-11-27 10:21:42.1926,16427,60737d7d24130424b89de6dbecf4bd27,anonymous,NULL,Open,11,0.0000,0.0000,Running,4.4838,22,0.2667,0,0.0000,0,0.1000,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
Rest,2020-11-27 10:21:42.3581,16439,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5687,40,(0.652 0.634 0.608 0.569 0.655 0.649 0.643 0.654 )
InputWindowChange,2020-11-27 10:21:48.1936,16856,60737d7d24130424b89de6dbecf4bd27,anonymous,NULL,Closed,11,0.0015,0.0000,Running,4.4838,22,0.2667,0,0.0000,0,0.1000,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2020-11-27 10:21:48.1946,16856,60737d7d24130424b89de6dbecf4bd27,anonymous,NULL,Closed,11,0.0015,0.0000,Running,4.4838,22,0.2667,0,0.0000,0,0.1333,0,0.0000,0,0.0000,0,0.0000,RejInput,AccInput,NULL,NULL,NULL
MotorImagery,2020-11-27 10:21:50.0175,16986,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.8341,41,(0.828 0.833 0.834 0.642 0.710 0.776 0.800 0.812 )
Rest,2020-11-27 10:21:51.9120,17122,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5751,41,(0.629 0.575 0.825 0.800 0.768 0.722 0.663 0.663 )
MotorImagery,2020-11-27 10:21:53.3173,17222,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6642,42,(0.667 0.664 0.624 0.631 0.629 0.624 0.645 0.667 )
Rest,2020-11-27 10:21:53.4563,17232,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5771,42,(0.667 0.664 0.645 0.603 0.577 0.624 0.645 0.667 )
MotorImagery,2020-11-27 10:21:58.4279,17587,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6703,43,(0.649 0.647 0.644 0.642 0.652 0.666 0.670 0.621 )
Rest,2020-11-27 10:21:59.7093,17679,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5228,43,(0.717 0.691 0.669 0.612 0.523 0.771 0.756 0.728 )
InputWindowChange,2020-11-27 10:22:00.1970,17714,60737d7d24130424b89de6dbecf4bd27,anonymous,NULL,Open,12,0.0000,0.0000,Running,1.9906,22,0.2667,0,0.0000,0,0.1333,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
MotorImagery,2020-11-27 10:22:05.0826,18064,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7420,44,(0.725 0.724 0.720 0.739 0.752 0.740 0.742 0.698 )
InputWindowChange,2020-11-27 10:22:05.0836,18064,60737d7d24130424b89de6dbecf4bd27,anonymous,NULL,Closed,12,-1.1126,0.0000,Running,1.9906,22,0.2667,0,0.0000,0,0.1333,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2020-11-27 10:22:05.0846,18064,60737d7d24130424b89de6dbecf4bd27,anonymous,NULL,Closed,12,-1.1126,0.0000,Running,1.9906,21,0.3000,0,0.0000,0,0.1333,0,0.0000,0,0.0000,0,0.0000,AccInput,AccInput,NULL,NULL,NULL
Rest,2020-11-27 10:22:05.7119,18109,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5389,44,(0.539 0.760 0.766 0.757 0.748 0.725 0.691 0.652 )
MotorImagery,2020-11-27 10:22:10.2075,18430,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6590,45,(0.706 0.700 0.690 0.657 0.659 0.647 0.690 0.710 )
Rest,2020-11-27 10:22:10.9457,18483,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5348,45,(0.669 0.697 0.759 0.759 0.752 0.720 0.618 0.535 )
MotorImagery,2020-11-27 10:22:15.0529,18777,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7098,46,(0.746 0.756 0.734 0.708 0.724 0.710 0.659 0.694 )
Rest,2020-11-27 10:22:15.6647,18821,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5961,46,(0.719 0.707 0.719 0.709 0.671 0.624 0.596 0.711 )
InputWindowChange,2020-11-27 10:22:18.2006,19002,60737d7d24130424b89de6dbecf4bd27,anonymous,NULL,Open,13,0.0000,0.0000,Running,2.9364,21,0.3000,0,0.0000,0,0.1333,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
InputWindowChange,2020-11-27 10:22:24.2014,19431,60737d7d24130424b89de6dbecf4bd27,anonymous,NULL,Closed,13,0.0018,0.0000,Running,2.9364,21,0.3000,0,0.0000,0,0.1333,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2020-11-27 10:22:24.2023,19431,60737d7d24130424b89de6dbecf4bd27,anonymous,NULL,Closed,13,0.0018,0.0000,Running,2.9364,21,0.3000,0,0.0000,0,0.1667,0,0.0000,0,0.0000,0,0.0000,RejInput,AccInput,NULL,NULL,NULL
InputWindowChange,2020-11-27 10:22:36.2010,20289,60737d7d24130424b89de6dbecf4bd27,anonymous,NULL,Open,14,0.0000,0.0000,Running,3.8866,21,0.3000,0,0.0000,0,0.1667,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
MotorImagery,2020-11-27 10:22:39.3054,20511,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7173,47,(0.694 0.717 0.621 0.627 0.628 0.634 0.634 0.652 )
InputWindowChange,2020-11-27 10:22:39.3054,20511,60737d7d24130424b89de6dbecf4bd27,anonymous,NULL,Closed,14,-2.8953,0.0000,Running,3.8866,21,0.3000,0,0.0000,0,0.1667,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2020-11-27 10:22:39.3064,20511,60737d7d24130424b89de6dbecf4bd27,anonymous,NULL,Closed,14,-2.8953,0.0000,Running,3.8866,20,0.3333,0,0.0000,0,0.1667,0,0.0000,0,0.0000,0,0.0000,AccInput,AccInput,NULL,NULL,NULL
Rest,2020-11-27 10:22:39.6957,20539,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5943,47,(0.594 0.717 0.727 0.727 0.764 0.770 0.686 0.699 )
MotorImagery,2020-11-27 10:22:44.6660,20894,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6661,48,(0.681 0.692 0.666 0.612 0.615 0.671 0.676 0.690 )
Rest,2020-11-27 10:22:44.9312,20913,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5875,48,(0.587 0.692 0.666 0.696 0.679 0.656 0.669 0.642 )
MotorImagery,2020-11-27 10:22:49.4296,21235,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7599,49,(0.730 0.726 0.739 0.760 0.600 0.636 0.714 0.709 )
Rest,2020-11-27 10:22:50.0275,21277,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5639,49,(0.730 0.686 0.643 0.602 0.564 0.768 0.763 0.743 )
MotorImagery,2020-11-27 10:22:51.4476,21379,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6473,50,(0.603 0.604 0.609 0.626 0.612 0.647 0.627 0.633 )
Rest,2020-11-27 10:22:52.1995,21433,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5332,50,(0.533 0.665 0.649 0.616 0.618 0.611 0.603 0.608 )
InputWindowChange,2020-11-27 10:22:54.2048,21576,60737d7d24130424b89de6dbecf4bd27,anonymous,NULL,Open,15,0.0000,0.0000,Running,2.8539,20,0.3333,0,0.0000,0,0.1667,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
MotorImagery,2020-11-27 10:22:57.1701,21788,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6799,51,(0.642 0.664 0.675 0.697 0.680 0.633 0.638 0.624 )
InputWindowChange,2020-11-27 10:22:57.1701,21788,60737d7d24130424b89de6dbecf4bd27,anonymous,NULL,Closed,15,-3.0343,0.0000,Running,2.8539,20,0.3333,0,0.0000,0,0.1667,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2020-11-27 10:22:57.1706,21788,60737d7d24130424b89de6dbecf4bd27,anonymous,NULL,Closed,15,-3.0343,0.0000,Running,2.8539,19,0.3667,0,0.0000,0,0.1667,0,0.0000,0,0.0000,0,0.0000,AccInput,AccInput,NULL,NULL,NULL
Rest,2020-11-27 10:22:57.5740,21817,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5688,51,(0.663 0.603 0.569 0.697 0.680 0.689 0.710 0.704 )
MotorImagery,2020-11-27 10:22:59.2446,21937,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7469,52,(0.607 0.660 0.735 0.743 0.732 0.745 0.758 0.747 )
Rest,2020-11-27 10:23:00.6237,22036,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5763,52,(0.714 0.710 0.675 0.638 0.615 0.576 0.709 0.699 )
MotorImagery,2020-11-27 10:23:07.1400,22502,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6972,53,(0.687 0.690 0.697 0.661 0.706 0.703 0.698 0.694 )
Rest,2020-11-27 10:23:07.4179,22522,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5260,53,(0.687 0.690 0.697 0.693 0.668 0.618 0.604 0.526 )
MotorImagery,2020-11-27 10:23:08.9493,22631,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7627,54,(0.717 0.763 0.620 0.646 0.661 0.659 0.678 0.717 )
Rest,2020-11-27 10:23:10.6057,22750,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5240,54,(0.648 0.641 0.656 0.642 0.631 0.524 0.686 0.681 )
InputWindowChange,2020-11-27 10:23:12.2073,22864,60737d7d24130424b89de6dbecf4bd27,anonymous,NULL,Open,16,0.0000,0.0000,Running,1.1127,19,0.3667,0,0.0000,0,0.1667,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
InputWindowChange,2020-11-27 10:23:18.2087,23293,60737d7d24130424b89de6dbecf4bd27,anonymous,NULL,Closed,16,0.0030,0.0000,Running,1.1127,19,0.3667,0,0.0000,0,0.1667,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
