Event,Timestamp,Framecount,SessionID,Email,BCIConfidence,BCIState
Sample,2020-12-03 12:40:44.6116,5,f6a7e5a1e5c5cee3d1faa98c76a8ac97,anonymous,0.4288,ReceivingData
Sample,2020-12-03 12:40:44.6236,6,f6a7e5a1e5c5cee3d1faa98c76a8ac97,anonymous,0.4331,ReceivingData
Sample,2020-12-03 12:40:44.6526,7,f6a7e5a1e5c5cee3d1faa98c76a8ac97,anonymous,0.4491,ReceivingData
Sample,2020-12-03 12:40:44.6821,8,f6a7e5a1e5c5cee3d1faa98c76a8ac97,anonymous,0.5301,ReceivingData
Sample,2020-12-03 12:40:44.7111,9,f6a7e5a1e5c5cee3d1faa98c76a8ac97,anonymous,0.5023,ReceivingData
Sample,2020-12-03 12:40:44.7978,12,f6a7e5a1e5c5cee3d1faa98c76a8ac97,anonymous,0.4559,ReceivingData
Sample,2020-12-03 12:40:44.8255,13,f6a7e5a1e5c5cee3d1faa98c76a8ac97,anonymous,0.3869,ReceivingData
Sample,2020-12-03 12:40:44.9376,17,f6a7e5a1e5c5cee3d1faa98c76a8ac97,anonymous,0.3893,ReceivingData
Sample,2020-12-03 12:40:44.9656,18,f6a7e5a1e5c5cee3d1faa98c76a8ac97,anonymous,0.4043,ReceivingData
Sample,2020-12-03 12:40:45.0490,21,f6a7e5a1e5c5cee3d1faa98c76a8ac97,anonymous,0.3948,ReceivingData
Sample,2020-12-03 12:40:45.0765,22,f6a7e5a1e5c5cee3d1faa98c76a8ac97,anonymous,0.3865,ReceivingData
Sample,2020-12-03 12:40:45.1895,26,f6a7e5a1e5c5cee3d1faa98c76a8ac97,anonymous,0.3847,ReceivingData
Sample,2020-12-03 12:40:45.2170,27,f6a7e5a1e5c5cee3d1faa98c76a8ac97,anonymous,0.3624,ReceivingData
Sample,2020-12-03 12:40:45.3287,31,f6a7e5a1e5c5cee3d1faa98c76a8ac97,anonymous,0.3377,ReceivingData
Sample,2020-12-03 12:40:45.3573,32,f6a7e5a1e5c5cee3d1faa98c76a8ac97,anonymous,0.3065,ReceivingData
Sample,2020-12-03 12:40:45.4400,35,f6a7e5a1e5c5cee3d1faa98c76a8ac97,anonymous,0.3034,ReceivingData
Sample,2020-12-03 12:40:45.4679,36,f6a7e5a1e5c5cee3d1faa98c76a8ac97,anonymous,0.3114,ReceivingData
Sample,2020-12-03 12:40:45.4959,37,f6a7e5a1e5c5cee3d1faa98c76a8ac97,anonymous,0.3141,ReceivingData
Sample,2020-12-03 12:40:45.5796,40,f6a7e5a1e5c5cee3d1faa98c76a8ac97,anonymous,0.3345,ReceivingData
