Event,Timestamp,Framecount,SessionID,Email,BCIState,BCIConfidence,InputNumber,BCIThresholdBuffer,InputWindow,InputWindowOrder,InterTrialTimer,InputWindowTimer,GameState,CurrentFabAlarm,AccInputTrialsLeft,AccInputRate,FabInputTrialsLeft,FabInputRate,RejInputTrialsLeft,RejInputRate,AssistSuccessTrialsLeft,AssistSuccessRate,AssistFailTrialsLeft,AssistFailRate,ExplicitShamTrialsLeft,ExplicitShamRate,TrialResult,TrialGoal
BCIStateUpdated,2021-05-06 10:27:14.5584,1,b6313e99f01fafa5fdbf92610a9044cc,anonymous,Connecting,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BCIStateUpdated,2021-05-06 10:27:17.5816,11,b6313e99f01fafa5fdbf92610a9044cc,anonymous,ReceivingHeader,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BCIStateUpdated,2021-05-06 10:27:17.6972,18,b6313e99f01fafa5fdbf92610a9044cc,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-06 10:27:21.7934,310,b6313e99f01fafa5fdbf92610a9044cc,anonymous,ReceivingData,0.3838,1,(0.303 0.321 0.317 0.374 0.385 0.384 0.303 0.309 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-06 10:27:23.0711,401,b6313e99f01fafa5fdbf92610a9044cc,anonymous,ReceivingData,0.2982,1,(0.386 0.373 0.298 0.339 0.340 0.346 0.366 0.375 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-06 10:27:23.7130,447,b6313e99f01fafa5fdbf92610a9044cc,anonymous,ReceivingData,0.3566,2,(0.365 0.379 0.388 0.363 0.374 0.357 0.361 0.350 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-06 10:27:24.8682,530,b6313e99f01fafa5fdbf92610a9044cc,anonymous,ReceivingData,0.2204,2,(0.220 0.350 0.339 0.361 0.351 0.325 0.306 0.315 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-06 10:27:26.5249,648,b6313e99f01fafa5fdbf92610a9044cc,anonymous,ReceivingData,0.4184,3,(0.407 0.422 0.450 0.435 0.418 0.366 0.376 0.389 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GameRunning,2021-05-06 10:27:45.2628,1982,b6313e99f01fafa5fdbf92610a9044cc,anonymous,NULL,NULL,NULL,NULL,Closed,0,0.0000,0.0000,Running,0.0000,30,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,NA,NULL
Rest,2021-05-06 10:27:50.2749,2342,b6313e99f01fafa5fdbf92610a9044cc,anonymous,ReceivingData,0.2742,3,(0.274 0.401 0.356 0.352 0.347 0.331 0.317 0.326 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-06 10:27:52.4733,2500,b6313e99f01fafa5fdbf92610a9044cc,anonymous,ReceivingData,0.4204,4,(0.406 0.383 0.385 0.376 0.416 0.420 0.317 0.399 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
InputWindowChange,2021-05-06 10:27:57.2514,2843,b6313e99f01fafa5fdbf92610a9044cc,anonymous,NULL,NULL,NULL,NULL,Open,0,0.0000,0.0000,Running,0.4726,30,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,NA,NULL
InputWindowChange,2021-05-06 10:28:02.2635,3203,b6313e99f01fafa5fdbf92610a9044cc,anonymous,NULL,NULL,NULL,NULL,Closed,0,0.0129,0.0000,Running,0.4726,30,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,NA,NULL
GameDecision,2021-05-06 10:28:02.2650,3203,b6313e99f01fafa5fdbf92610a9044cc,anonymous,NULL,NULL,NULL,NULL,Closed,0,0.0129,0.0000,Running,0.4726,30,0.0000,0,0.0000,0,0.0333,0,0.0000,0,0.0000,0,0.0000,RejInput,AccInput
Rest,2021-05-06 10:28:08.4322,3646,b6313e99f01fafa5fdbf92610a9044cc,anonymous,ReceivingData,0.2988,4,(0.398 0.340 0.303 0.299 0.370 0.357 0.413 0.423 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-06 10:28:09.6975,3737,b6313e99f01fafa5fdbf92610a9044cc,anonymous,ReceivingData,0.5571,5,(0.301 0.345 0.390 0.443 0.464 0.476 0.525 0.557 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
InputWindowChange,2021-05-06 10:28:14.2649,4065,b6313e99f01fafa5fdbf92610a9044cc,anonymous,NULL,NULL,NULL,NULL,Open,1,0.0000,0.0000,Running,0.3652,30,0.0000,0,0.0000,0,0.0333,0,0.0000,0,0.0000,0,0.0000,NA,NULL
InputWindowChange,2021-05-06 10:28:19.2761,4425,b6313e99f01fafa5fdbf92610a9044cc,anonymous,NULL,NULL,NULL,NULL,Closed,1,0.0092,0.0000,Running,0.3652,30,0.0000,0,0.0000,0,0.0333,0,0.0000,0,0.0000,0,0.0000,NA,NULL
GameDecision,2021-05-06 10:28:19.2771,4425,b6313e99f01fafa5fdbf92610a9044cc,anonymous,NULL,NULL,NULL,NULL,Closed,1,0.0092,0.0000,Running,0.3652,30,0.0000,0,0.0000,0,0.0667,0,0.0000,0,0.0000,0,0.0000,RejInput,AccInput
Rest,2021-05-06 10:28:24.6624,4812,b6313e99f01fafa5fdbf92610a9044cc,anonymous,ReceivingData,0.2965,5,(0.322 0.314 0.296 0.353 0.329 0.331 0.331 0.324 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-06 10:28:25.5673,4877,b6313e99f01fafa5fdbf92610a9044cc,anonymous,ReceivingData,0.3126,6,(0.328 0.313 0.310 0.346 0.367 0.369 0.335 0.336 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-06 10:28:29.6486,5170,b6313e99f01fafa5fdbf92610a9044cc,anonymous,ReceivingData,0.2969,6,(0.481 0.434 0.384 0.371 0.335 0.297 0.530 0.517 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-06 10:28:30.3998,5224,b6313e99f01fafa5fdbf92610a9044cc,anonymous,ReceivingData,0.4104,7,(0.387 0.410 0.306 0.315 0.329 0.330 0.343 0.360 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
InputWindowChange,2021-05-06 10:28:31.2646,5286,b6313e99f01fafa5fdbf92610a9044cc,anonymous,NULL,NULL,NULL,NULL,Open,2,0.0000,0.0000,Running,0.3397,30,0.0000,0,0.0000,0,0.0667,0,0.0000,0,0.0000,0,0.0000,NA,NULL
Rest,2021-05-06 10:28:31.4304,5298,b6313e99f01fafa5fdbf92610a9044cc,anonymous,ReceivingData,0.2600,7,(0.338 0.324 0.260 0.440 0.422 0.395 0.367 0.355 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-06 10:28:34.6463,5529,b6313e99f01fafa5fdbf92610a9044cc,anonymous,ReceivingData,0.3757,8,(0.376 0.313 0.349 0.346 0.369 0.386 0.384 0.359 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-06 10:28:35.9136,5620,b6313e99f01fafa5fdbf92610a9044cc,anonymous,ReceivingData,0.2998,8,(0.378 0.351 0.359 0.324 0.300 0.300 0.428 0.423 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
InputWindowChange,2021-05-06 10:28:36.2750,5646,b6313e99f01fafa5fdbf92610a9044cc,anonymous,NULL,NULL,NULL,NULL,Closed,2,0.0063,0.0000,Running,0.3397,30,0.0000,0,0.0000,0,0.0667,0,0.0000,0,0.0000,0,0.0000,NA,NULL
GameDecision,2021-05-06 10:28:36.2760,5646,b6313e99f01fafa5fdbf92610a9044cc,anonymous,NULL,NULL,NULL,NULL,Closed,2,0.0063,0.0000,Running,0.3397,30,0.0000,0,0.0000,0,0.1000,0,0.0000,0,0.0000,0,0.0000,RejInput,AccInput
MotorImagery,2021-05-06 10:28:36.8171,5685,b6313e99f01fafa5fdbf92610a9044cc,anonymous,ReceivingData,0.4300,9,(0.327 0.356 0.392 0.408 0.467 0.430 0.303 0.327 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-06 10:28:47.4252,6447,b6313e99f01fafa5fdbf92610a9044cc,anonymous,ReceivingData,0.2787,9,(0.374 0.341 0.334 0.337 0.326 0.316 0.279 0.388 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-06 10:28:48.1783,6501,b6313e99f01fafa5fdbf92610a9044cc,anonymous,ReceivingData,0.3935,10,(0.403 0.380 0.394 0.317 0.392 0.395 0.393 0.417 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
InputWindowChange,2021-05-06 10:28:48.2761,6508,b6313e99f01fafa5fdbf92610a9044cc,anonymous,NULL,NULL,NULL,NULL,Open,3,0.0000,0.0000,Running,0.0272,30,0.0000,0,0.0000,0,0.1000,0,0.0000,0,0.0000,0,0.0000,NA,NULL
Rest,2021-05-06 10:28:50.2238,6648,b6313e99f01fafa5fdbf92610a9044cc,anonymous,ReceivingData,0.3000,10,(0.373 0.359 0.335 0.314 0.300 0.466 0.444 0.408 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-06 10:28:51.7566,6758,b6313e99f01fafa5fdbf92610a9044cc,anonymous,ReceivingData,0.5657,11,(0.359 0.384 0.397 0.426 0.457 0.492 0.566 0.311 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-06 10:28:52.9121,6841,b6313e99f01fafa5fdbf92610a9044cc,anonymous,ReceivingData,0.2854,11,(0.285 0.493 0.484 0.487 0.485 0.465 0.416 0.351 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
InputWindowChange,2021-05-06 10:28:53.2881,6868,b6313e99f01fafa5fdbf92610a9044cc,anonymous,NULL,NULL,NULL,NULL,Closed,3,0.0124,0.0000,Running,0.0272,30,0.0000,0,0.0000,0,0.1000,0,0.0000,0,0.0000,0,0.0000,NA,NULL
GameDecision,2021-05-06 10:28:53.2881,6868,b6313e99f01fafa5fdbf92610a9044cc,anonymous,NULL,NULL,NULL,NULL,Closed,3,0.0124,0.0000,Running,0.0272,30,0.0000,0,0.0000,0,0.1333,0,0.0000,0,0.0000,0,0.0000,RejInput,AccInput
MotorImagery,2021-05-06 10:28:54.1930,6933,b6313e99f01fafa5fdbf92610a9044cc,anonymous,ReceivingData,0.4748,12,(0.315 0.335 0.374 0.386 0.387 0.391 0.429 0.475 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-06 10:28:56.8663,7125,b6313e99f01fafa5fdbf92610a9044cc,anonymous,ReceivingData,0.2887,12,(0.367 0.358 0.341 0.289 0.414 0.373 0.368 0.360 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-06 10:28:57.7577,7189,b6313e99f01fafa5fdbf92610a9044cc,anonymous,ReceivingData,0.3364,13,(0.346 0.336 0.327 0.321 0.309 0.306 0.317 0.338 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-06 10:28:59.0378,7281,b6313e99f01fafa5fdbf92610a9044cc,anonymous,ReceivingData,0.2992,13,(0.415 0.414 0.424 0.399 0.380 0.368 0.313 0.299 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-06 10:29:02.4507,7526,b6313e99f01fafa5fdbf92610a9044cc,anonymous,ReceivingData,0.3790,14,(0.410 0.389 0.373 0.379 0.310 0.352 0.382 0.411 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
InputWindowChange,2021-05-06 10:29:05.2877,7730,b6313e99f01fafa5fdbf92610a9044cc,anonymous,NULL,NULL,NULL,NULL,Open,4,0.0000,0.0000,Running,0.0331,30,0.0000,0,0.0000,0,0.1333,0,0.0000,0,0.0000,0,0.0000,NA,NULL
InputWindowChange,2021-05-06 10:29:10.2987,8090,b6313e99f01fafa5fdbf92610a9044cc,anonymous,NULL,NULL,NULL,NULL,Closed,4,0.0104,0.0000,Running,0.0331,30,0.0000,0,0.0000,0,0.1333,0,0.0000,0,0.0000,0,0.0000,NA,NULL
GameDecision,2021-05-06 10:29:10.2997,8090,b6313e99f01fafa5fdbf92610a9044cc,anonymous,NULL,NULL,NULL,NULL,Closed,4,0.0104,0.0000,Running,0.0331,30,0.0000,0,0.0000,0,0.1667,0,0.0000,0,0.0000,0,0.0000,RejInput,AccInput
InputWindowChange,2021-05-06 10:29:22.3000,8952,b6313e99f01fafa5fdbf92610a9044cc,anonymous,NULL,NULL,NULL,NULL,Open,5,0.0000,0.0000,Running,0.0274,30,0.0000,0,0.0000,0,0.1667,0,0.0000,0,0.0000,0,0.0000,NA,NULL
Rest,2021-05-06 10:29:23.9295,9069,b6313e99f01fafa5fdbf92610a9044cc,anonymous,ReceivingData,0.2920,14,(0.345 0.306 0.292 0.423 0.414 0.421 0.387 0.399 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-06 10:29:25.2106,9161,b6313e99f01fafa5fdbf92610a9044cc,anonymous,ReceivingData,0.3159,15,(0.316 0.321 0.335 0.346 0.338 0.337 0.355 0.329 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
InputWindowChange,2021-05-06 10:29:27.3127,9312,b6313e99f01fafa5fdbf92610a9044cc,anonymous,NULL,NULL,NULL,NULL,Closed,5,0.0125,0.0000,Running,0.0274,30,0.0000,0,0.0000,0,0.1667,0,0.0000,0,0.0000,0,0.0000,NA,NULL
GameDecision,2021-05-06 10:29:27.3137,9312,b6313e99f01fafa5fdbf92610a9044cc,anonymous,NULL,NULL,NULL,NULL,Closed,5,0.0125,0.0000,Running,0.0274,30,0.0000,0,0.0000,0,0.2000,0,0.0000,0,0.0000,0,0.0000,RejInput,AccInput
Rest,2021-05-06 10:29:27.9116,9355,b6313e99f01fafa5fdbf92610a9044cc,anonymous,ReceivingData,0.2929,15,(0.347 0.319 0.317 0.323 0.301 0.293 0.347 0.352 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-06 10:29:28.5241,9399,b6313e99f01fafa5fdbf92610a9044cc,anonymous,ReceivingData,0.5339,16,(0.305 0.321 0.326 0.360 0.423 0.460 0.496 0.534 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
InputWindowChange,2021-05-06 10:29:39.3003,10173,b6313e99f01fafa5fdbf92610a9044cc,anonymous,NULL,NULL,NULL,NULL,Open,6,0.0000,0.0000,Running,0.6112,30,0.0000,0,0.0000,0,0.2000,0,0.0000,0,0.0000,0,0.0000,NA,NULL
Rest,2021-05-06 10:29:41.4312,10326,b6313e99f01fafa5fdbf92610a9044cc,anonymous,ReceivingData,0.2977,16,(0.349 0.337 0.359 0.366 0.357 0.319 0.298 0.376 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-06 10:29:43.4909,10474,b6313e99f01fafa5fdbf92610a9044cc,anonymous,ReceivingData,0.5154,17,(0.429 0.515 0.309 0.312 0.353 0.362 0.380 0.402 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
InputWindowChange,2021-05-06 10:29:44.3113,10533,b6313e99f01fafa5fdbf92610a9044cc,anonymous,NULL,NULL,NULL,NULL,Closed,6,0.0116,0.0000,Running,0.6112,30,0.0000,0,0.0000,0,0.2000,0,0.0000,0,0.0000,0,0.0000,NA,NULL
GameDecision,2021-05-06 10:29:44.3123,10533,b6313e99f01fafa5fdbf92610a9044cc,anonymous,NULL,NULL,NULL,NULL,Closed,6,0.0116,0.0000,Running,0.6112,30,0.0000,0,0.0000,0,0.2333,0,0.0000,0,0.0000,0,0.0000,RejInput,AccInput
InputWindowChange,2021-05-06 10:29:56.3129,11395,b6313e99f01fafa5fdbf92610a9044cc,anonymous,NULL,NULL,NULL,NULL,Open,7,0.0000,0.0000,Running,0.6763,30,0.0000,0,0.0000,0,0.2333,0,0.0000,0,0.0000,0,0.0000,NA,NULL
Rest,2021-05-06 10:29:57.4127,11474,b6313e99f01fafa5fdbf92610a9044cc,anonymous,ReceivingData,0.2837,17,(0.341 0.312 0.284 0.363 0.338 0.333 0.324 0.324 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-06 10:29:58.9309,11583,b6313e99f01fafa5fdbf92610a9044cc,anonymous,ReceivingData,0.3845,18,(0.439 0.422 0.385 0.327 0.383 0.392 0.407 0.427 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-06 10:29:59.0848,11594,b6313e99f01fafa5fdbf92610a9044cc,anonymous,ReceivingData,0.2759,18,(0.439 0.422 0.385 0.354 0.347 0.325 0.276 0.427 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
