Event,Timestamp,Framecount,SessionID,Email,BCIState,BCIConfidence,InputNumber,BCIThresholdBuffer,InputWindow,InputWindowOrder,InterTrialTimer,InputWindowTimer,GameState,CurrentFabAlarm,AccInputTrialsLeft,AccInputRate,FabInputTrialsLeft,FabInputRate,RejInputTrialsLeft,RejInputRate,AssistSuccessTrialsLeft,AssistSuccessRate,AssistFailTrialsLeft,AssistFailRate,ExplicitShamTrialsLeft,ExplicitShamRate,TrialResult,TrialGoal
BCIStateUpdated,2021-05-13 17:40:04.9289,1,6b3152ff9028ac57429dfde9ea6c3de1,anonymous,Connecting,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BCIStateUpdated,2021-05-13 17:40:07.9101,11,6b3152ff9028ac57429dfde9ea6c3de1,anonymous,ReceivingHeader,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BCIStateUpdated,2021-05-13 17:40:07.9679,13,6b3152ff9028ac57429dfde9ea6c3de1,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-13 17:40:08.3805,28,6b3152ff9028ac57429dfde9ea6c3de1,anonymous,ReceivingData,0.3927,1,(0.419 0.404 0.389 0.391 0.385 0.388 0.394 0.393 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-13 17:40:11.0385,195,6b3152ff9028ac57429dfde9ea6c3de1,anonymous,ReceivingData,0.2853,1,(0.329 0.308 0.315 0.285 0.355 0.353 0.368 0.364 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-13 17:40:11.5556,232,6b3152ff9028ac57429dfde9ea6c3de1,anonymous,ReceivingData,0.4115,2,(0.365 0.385 0.390 0.397 0.411 0.307 0.356 0.360 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-13 17:40:20.1292,835,6b3152ff9028ac57429dfde9ea6c3de1,anonymous,ReceivingData,0.2876,2,(0.569 0.594 0.560 0.352 0.288 0.676 0.664 0.592 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-13 17:40:21.6487,944,6b3152ff9028ac57429dfde9ea6c3de1,anonymous,ReceivingData,0.4513,3,(0.351 0.409 0.441 0.438 0.451 0.393 0.370 0.355 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-13 17:40:25.6032,1226,6b3152ff9028ac57429dfde9ea6c3de1,anonymous,ReceivingData,0.2865,3,(0.529 0.478 0.415 0.345 0.319 0.318 0.287 0.559 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-13 17:40:26.7675,1309,6b3152ff9028ac57429dfde9ea6c3de1,anonymous,ReceivingData,0.3948,4,(0.346 0.371 0.395 0.311 0.367 0.333 0.380 0.419 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
