Event,Timestamp,Framecount,SessionID,Email,BCIState,InputWindow,InputWindowOrder,InterTrialTimer,InputWindowTimer,GameState,CurrentFabAlarm,AccInputTrialsLeft,AccInputRate,FabInputTrialsLeft,FabInputRate,RejInputTrialsLeft,RejInputRate,AssistSuccessTrialsLeft,AssistSuccessRate,AssistFailTrialsLeft,AssistFailRate,ExplicitShamTrialsLeft,ExplicitShamRate,TrialResult,BCIConfidence,InputNumber,BCIThresholdBuffer,TrialGoal
InputWindowChange,2020-11-27 11:31:12.1840,3619,d29d8338408066d56bf67870ea21b948,anonymous,NULL,Closed,1,-4.5954,0.0000,Running,4.8822,29,0.0333,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2020-11-27 11:31:12.1845,3619,d29d8338408066d56bf67870ea21b948,anonymous,NULL,Closed,1,-4.5954,0.0000,Running,4.8822,28,0.0667,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,AccInput,NULL,NULL,NULL,AccInput
Rest,2020-11-27 11:31:12.5593,3646,d29d8338408066d56bf67870ea21b948,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6424,3,(0.677 0.665 0.655 0.660 0.674 0.642 0.655 0.695 ),NULL
MotorImagery,2020-11-27 11:31:13.9652,3746,d29d8338408066d56bf67870ea21b948,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7776,4,(0.764 0.764 0.791 0.793 0.778 0.661 0.712 0.708 ),NULL
Rest,2020-11-27 11:31:14.1042,3756,d29d8338408066d56bf67870ea21b948,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5945,4,(0.764 0.764 0.791 0.793 0.778 0.727 0.654 0.594 ),NULL
InputWindowChange,2020-11-27 11:31:28.7807,4804,d29d8338408066d56bf67870ea21b948,anonymous,NULL,Open,2,0.0000,0.0000,Running,2.2269,28,0.0667,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
InputWindowChange,2020-11-27 11:31:34.7966,5233,d29d8338408066d56bf67870ea21b948,anonymous,NULL,Closed,2,0.0138,0.0000,Running,2.2269,28,0.0667,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2020-11-27 11:31:34.7996,5233,d29d8338408066d56bf67870ea21b948,anonymous,NULL,Closed,2,0.0138,0.0000,Running,2.2269,28,0.0667,0,0.0000,0,0.0333,0,0.0000,0,0.0000,0,0.0000,RejInput,NULL,NULL,NULL,AccInput
MotorImagery,2020-11-27 11:31:34.9214,5242,d29d8338408066d56bf67870ea21b948,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6666,5,(0.689 0.689 0.667 0.662 0.659 0.651 0.666 0.681 ),NULL
Rest,2020-11-27 11:31:35.1581,5259,d29d8338408066d56bf67870ea21b948,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6371,5,(0.689 0.689 0.667 0.681 0.668 0.637 0.666 0.681 ),NULL
MotorImagery,2020-11-27 11:31:35.5619,5288,d29d8338408066d56bf67870ea21b948,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7420,6,(0.675 0.706 0.723 0.757 0.749 0.742 0.650 0.667 ),NULL
Rest,2020-11-27 11:31:36.1883,5333,d29d8338408066d56bf67870ea21b948,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6471,6,(0.693 0.682 0.658 0.677 0.658 0.663 0.647 0.727 ),NULL
MotorImagery,2020-11-27 11:31:42.8580,5809,d29d8338408066d56bf67870ea21b948,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7661,7,(0.733 0.722 0.729 0.736 0.769 0.779 0.756 0.766 ),NULL
Rest,2020-11-27 11:31:44.0974,5898,d29d8338408066d56bf67870ea21b948,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6267,7,(0.724 0.707 0.663 0.658 0.627 0.755 0.730 0.748 ),NULL
InputWindowChange,2020-11-27 11:31:46.7842,6089,d29d8338408066d56bf67870ea21b948,anonymous,NULL,Open,3,0.0000,0.0000,Running,4.2299,28,0.0667,0,0.0000,0,0.0333,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
MotorImagery,2020-11-27 11:31:51.2377,6408,d29d8338408066d56bf67870ea21b948,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6511,8,(0.674 0.655 0.651 0.657 0.687 0.720 0.718 0.698 ),NULL
InputWindowChange,2020-11-27 11:31:51.2387,6408,d29d8338408066d56bf67870ea21b948,anonymous,NULL,Closed,3,-1.5475,0.0000,Running,4.2299,28,0.0667,0,0.0000,0,0.0333,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2020-11-27 11:31:51.2387,6408,d29d8338408066d56bf67870ea21b948,anonymous,NULL,Closed,3,-1.5475,0.0000,Running,4.2299,27,0.1000,0,0.0000,0,0.0333,0,0.0000,0,0.0000,0,0.0000,AccInput,NULL,NULL,NULL,AccInput
Rest,2020-11-27 11:31:51.2587,6409,d29d8338408066d56bf67870ea21b948,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6162,8,(0.674 0.655 0.651 0.616 0.687 0.720 0.718 0.698 ),NULL
MotorImagery,2020-11-27 11:32:03.6321,7292,d29d8338408066d56bf67870ea21b948,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7885,9,(0.777 0.789 0.661 0.674 0.684 0.729 0.739 0.770 ),NULL
Rest,2020-11-27 11:32:04.5237,7356,d29d8338408066d56bf67870ea21b948,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6419,9,(0.642 0.836 0.824 0.819 0.816 0.807 0.764 0.691 ),NULL
InputWindowChange,2020-11-27 11:32:04.7891,7375,d29d8338408066d56bf67870ea21b948,anonymous,NULL,Open,4,0.0000,0.0000,Running,2.5251,27,0.1000,0,0.0000,0,0.0333,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
InputWindowChange,2020-11-27 11:32:10.8017,7795,d29d8338408066d56bf67870ea21b948,anonymous,NULL,Closed,4,0.0143,0.0000,Running,2.5251,27,0.1000,0,0.0000,0,0.0333,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2020-11-27 11:32:10.8037,7795,d29d8338408066d56bf67870ea21b948,anonymous,NULL,Closed,4,0.0143,0.0000,Running,2.5251,27,0.1000,0,0.0000,0,0.0667,0,0.0000,0,0.0000,0,0.0000,RejInput,NULL,NULL,NULL,AccInput
MotorImagery,2020-11-27 11:32:21.7753,8579,d29d8338408066d56bf67870ea21b948,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6749,10,(0.675 0.686 0.714 0.710 0.717 0.695 0.699 0.661 ),NULL
Rest,2020-11-27 11:32:22.1513,8606,d29d8338408066d56bf67870ea21b948,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6377,10,(0.675 0.681 0.681 0.681 0.687 0.668 0.638 0.661 ),NULL
InputWindowChange,2020-11-27 11:32:22.7928,8651,d29d8338408066d56bf67870ea21b948,anonymous,NULL,Open,5,0.0000,0.0000,Running,3.9629,27,0.1000,0,0.0000,0,0.0667,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
MotorImagery,2020-11-27 11:32:28.5416,9062,d29d8338408066d56bf67870ea21b948,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6688,11,(0.665 0.669 0.657 0.654 0.657 0.651 0.658 0.676 ),NULL
InputWindowChange,2020-11-27 11:32:28.5426,9062,d29d8338408066d56bf67870ea21b948,anonymous,NULL,Closed,5,-0.2481,0.0000,Running,3.9629,27,0.1000,0,0.0000,0,0.0667,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2020-11-27 11:32:28.5426,9062,d29d8338408066d56bf67870ea21b948,anonymous,NULL,Closed,5,-0.2481,0.0000,Running,3.9629,26,0.1333,0,0.0000,0,0.0667,0,0.0000,0,0.0000,0,0.0000,AccInput,NULL,NULL,NULL,AccInput
Rest,2020-11-27 11:32:28.9322,9090,d29d8338408066d56bf67870ea21b948,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6400,11,(0.713 0.640 0.684 0.689 0.675 0.685 0.708 0.736 ),NULL
InputWindowChange,2020-11-27 11:32:40.7959,9937,d29d8338408066d56bf67870ea21b948,anonymous,NULL,Open,6,0.0000,0.0000,Running,2.9966,26,0.1333,0,0.0000,0,0.0667,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
MotorImagery,2020-11-27 11:32:41.0736,9957,d29d8338408066d56bf67870ea21b948,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7941,12,(0.739 0.769 0.793 0.794 0.680 0.690 0.736 0.735 ),NULL
InputWindowChange,2020-11-27 11:32:41.0736,9957,d29d8338408066d56bf67870ea21b948,anonymous,NULL,Closed,6,-5.7209,0.0000,Running,2.9966,26,0.1333,0,0.0000,0,0.0667,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2020-11-27 11:32:41.0746,9957,d29d8338408066d56bf67870ea21b948,anonymous,NULL,Closed,6,-5.7209,0.0000,Running,2.9966,25,0.1667,0,0.0000,0,0.0667,0,0.0000,0,0.0000,0,0.0000,AccInput,NULL,NULL,NULL,AccInput
Rest,2020-11-27 11:32:41.7001,10002,d29d8338408066d56bf67870ea21b948,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6286,12,(0.824 0.834 0.815 0.763 0.717 0.629 0.796 0.811 ),NULL
MotorImagery,2020-11-27 11:32:46.6717,10358,d29d8338408066d56bf67870ea21b948,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7264,13,(0.726 0.666 0.682 0.737 0.740 0.730 0.714 0.736 ),NULL
Rest,2020-11-27 11:32:46.8110,10368,d29d8338408066d56bf67870ea21b948,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5741,13,(0.726 0.705 0.574 0.737 0.740 0.730 0.714 0.736 ),NULL
InputWindowChange,2020-11-27 11:32:58.7992,11225,d29d8338408066d56bf67870ea21b948,anonymous,NULL,Open,7,0.0000,0.0000,Running,2.9112,25,0.1667,0,0.0000,0,0.0667,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
InputWindowChange,2020-11-27 11:33:04.7992,11654,d29d8338408066d56bf67870ea21b948,anonymous,NULL,Closed,7,0.0026,0.0000,Running,2.9112,25,0.1667,0,0.0000,0,0.0667,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2020-11-27 11:33:04.8013,11654,d29d8338408066d56bf67870ea21b948,anonymous,NULL,Closed,7,0.0026,0.0000,Running,2.9112,25,0.1667,0,0.0000,0,0.1000,0,0.0000,0,0.0000,0,0.0000,RejInput,NULL,NULL,NULL,AccInput
InputWindowChange,2020-11-27 11:33:16.8022,12511,d29d8338408066d56bf67870ea21b948,anonymous,NULL,Open,8,0.0000,0.0000,Running,4.5635,25,0.1667,0,0.0000,0,0.1000,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
MotorImagery,2020-11-27 11:33:19.5024,12704,d29d8338408066d56bf67870ea21b948,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6767,14,(0.684 0.687 0.711 0.705 0.689 0.677 0.656 0.704 ),NULL
InputWindowChange,2020-11-27 11:33:19.5024,12704,d29d8338408066d56bf67870ea21b948,anonymous,NULL,Closed,8,-3.2987,0.0000,Running,4.5635,25,0.1667,0,0.0000,0,0.1000,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2020-11-27 11:33:19.5040,12704,d29d8338408066d56bf67870ea21b948,anonymous,NULL,Closed,8,-3.2987,0.0000,Running,4.5635,24,0.2000,0,0.0000,0,0.1000,0,0.0000,0,0.0000,0,0.0000,AccInput,NULL,NULL,NULL,AccInput
Rest,2020-11-27 11:33:20.3946,12768,d29d8338408066d56bf67870ea21b948,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6269,14,(0.683 0.656 0.660 0.657 0.627 0.673 0.687 0.687 ),NULL
InputWindowChange,2020-11-27 11:33:34.8072,13777,d29d8338408066d56bf67870ea21b948,anonymous,NULL,Open,9,0.0000,0.0000,Running,1.5515,24,0.2000,0,0.0000,0,0.1000,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
InputWindowChange,2020-11-27 11:33:40.8064,14188,d29d8338408066d56bf67870ea21b948,anonymous,NULL,Closed,9,0.0002,0.0000,Running,1.5515,24,0.2000,0,0.0000,0,0.1000,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2020-11-27 11:33:40.8079,14188,d29d8338408066d56bf67870ea21b948,anonymous,NULL,Closed,9,0.0002,0.0000,Running,1.5515,24,0.2000,0,0.0000,0,0.1333,0,0.0000,0,0.0000,0,0.0000,RejInput,NULL,NULL,NULL,AccInput
InputWindowChange,2020-11-27 11:33:52.8087,15036,d29d8338408066d56bf67870ea21b948,anonymous,NULL,Open,10,0.0000,0.0000,Running,4.0841,24,0.2000,0,0.0000,0,0.1333,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
InputWindowChange,2020-11-27 11:33:58.8107,15465,d29d8338408066d56bf67870ea21b948,anonymous,NULL,Closed,10,0.0032,0.0000,Running,4.0841,24,0.2000,0,0.0000,0,0.1333,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2020-11-27 11:33:58.8127,15465,d29d8338408066d56bf67870ea21b948,anonymous,NULL,Closed,10,0.0032,0.0000,Running,4.0841,24,0.2000,0,0.0000,0,0.1667,0,0.0000,0,0.0000,0,0.0000,RejInput,NULL,NULL,NULL,AccInput
InputWindowChange,2020-11-27 11:34:10.8136,16323,d29d8338408066d56bf67870ea21b948,anonymous,NULL,Open,11,0.0000,0.0000,Running,1.6266,24,0.2000,0,0.0000,0,0.1667,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
InputWindowChange,2020-11-27 11:34:16.8142,16752,d29d8338408066d56bf67870ea21b948,anonymous,NULL,Closed,11,0.0013,0.0000,Running,1.6266,24,0.2000,0,0.0000,0,0.1667,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2020-11-27 11:34:16.8162,16752,d29d8338408066d56bf67870ea21b948,anonymous,NULL,Closed,11,0.0013,0.0000,Running,1.6266,24,0.2000,0,0.0000,0,0.2000,0,0.0000,0,0.0000,0,0.0000,RejInput,NULL,NULL,NULL,AccInput
MotorImagery,2020-11-27 11:34:18.3875,16864,d29d8338408066d56bf67870ea21b948,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7076,15,(0.757 0.751 0.725 0.703 0.700 0.708 0.662 0.734 ),NULL
Rest,2020-11-27 11:34:19.0412,16911,d29d8338408066d56bf67870ea21b948,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5925,15,(0.593 0.708 0.715 0.730 0.728 0.719 0.710 0.653 ),NULL
MotorImagery,2020-11-27 11:34:28.2316,17515,d29d8338408066d56bf67870ea21b948,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7932,16,(0.795 0.793 0.649 0.704 0.760 0.740 0.765 0.784 ),NULL
Rest,2020-11-27 11:34:28.7334,17551,d29d8338408066d56bf67870ea21b948,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5896,16,(0.641 0.590 0.786 0.748 0.731 0.718 0.684 0.674 ),NULL
InputWindowChange,2020-11-27 11:34:28.8168,17557,d29d8338408066d56bf67870ea21b948,anonymous,NULL,Open,12,0.0000,0.0000,Running,3.8980,24,0.2000,0,0.0000,0,0.2000,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
MotorImagery,2020-11-27 11:34:32.5754,17824,d29d8338408066d56bf67870ea21b948,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6942,17,(0.703 0.699 0.694 0.631 0.643 0.665 0.689 0.704 ),NULL
InputWindowChange,2020-11-27 11:34:32.5764,17824,d29d8338408066d56bf67870ea21b948,anonymous,NULL,Closed,12,-2.2381,0.0000,Running,3.8980,24,0.2000,0,0.0000,0,0.2000,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2020-11-27 11:34:32.5774,17824,d29d8338408066d56bf67870ea21b948,anonymous,NULL,Closed,12,-2.2381,0.0000,Running,3.8980,23,0.2333,0,0.0000,0,0.2000,0,0.0000,0,0.0000,0,0.0000,AccInput,NULL,NULL,NULL,AccInput
Rest,2020-11-27 11:34:33.8419,17908,d29d8338408066d56bf67870ea21b948,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5859,17,(0.754 0.724 0.725 0.714 0.652 0.625 0.608 0.586 ),NULL
MotorImagery,2020-11-27 11:34:43.0474,18566,d29d8338408066d56bf67870ea21b948,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.8187,18,(0.790 0.819 0.647 0.724 0.732 0.731 0.793 0.789 ),NULL
Rest,2020-11-27 11:34:44.0487,18638,d29d8338408066d56bf67870ea21b948,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5834,18,(0.665 0.643 0.583 0.710 0.695 0.694 0.695 0.708 ),NULL
InputWindowChange,2020-11-27 11:34:46.8190,18836,d29d8338408066d56bf67870ea21b948,anonymous,NULL,Open,13,0.0000,0.0000,Running,2.4569,23,0.2333,0,0.0000,0,0.2000,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
MotorImagery,2020-11-27 11:34:49.0317,18995,d29d8338408066d56bf67870ea21b948,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6499,19,(0.646 0.636 0.636 0.634 0.650 0.609 0.651 0.645 ),NULL
InputWindowChange,2020-11-27 11:34:49.0327,18995,d29d8338408066d56bf67870ea21b948,anonymous,NULL,Closed,13,-3.7862,0.0000,Running,2.4569,23,0.2333,0,0.0000,0,0.2000,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2020-11-27 11:34:49.0337,18995,d29d8338408066d56bf67870ea21b948,anonymous,NULL,Closed,13,-3.7862,0.0000,Running,2.4569,22,0.2667,0,0.0000,0,0.2000,0,0.0000,0,0.0000,0,0.0000,AccInput,NULL,NULL,NULL,AccInput
Rest,2020-11-27 11:34:49.1427,19003,d29d8338408066d56bf67870ea21b948,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5896,19,(0.646 0.636 0.636 0.634 0.650 0.639 0.590 0.645 ),NULL
MotorImagery,2020-11-27 11:34:49.6992,19042,d29d8338408066d56bf67870ea21b948,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6162,20,(0.616 0.632 0.633 0.651 0.643 0.670 0.633 0.634 ),NULL
