Event,Timestamp,Framecount,SessionID,Email,BCIState,InputWindow,InputWindowOrder,InterTrialTimer,InputWindowTimer,GameState,CurrentFabAlarm,AccInputTrialsLeft,AccInputRate,FabInputTrialsLeft,FabInputRate,RejInputTrialsLeft,RejInputRate,AssistSuccessTrialsLeft,AssistSuccessRate,AssistFailTrialsLeft,AssistFailRate,ExplicitShamTrialsLeft,ExplicitShamRate,TrialResult,BCIConfidence,InputNumber,BCIThresholdBuffer,TrialGoal
InputWindowChange,2020-11-30 14:52:32.2778,1829,ce4e1432c6d0d4d9a81cc86e5c9d3fde,anonymous,NULL,Open,0,0.0000,0.0000,Running,2.1043,30,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
MotorImagery,2020-11-30 14:52:34.5603,1986,ce4e1432c6d0d4d9a81cc86e5c9d3fde,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4117,4,(0.344 0.356 0.351 0.374 0.426 0.412 0.302 0.344 ),NULL
InputWindowChange,2020-11-30 14:52:34.5603,1986,ce4e1432c6d0d4d9a81cc86e5c9d3fde,anonymous,NULL,Closed,0,-3.7174,0.0000,Running,2.1043,30,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2020-11-30 14:52:34.5628,1986,ce4e1432c6d0d4d9a81cc86e5c9d3fde,anonymous,NULL,Closed,0,-3.7174,0.0000,Running,2.1043,29,0.0333,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,AccInput,NULL,NULL,NULL,AccInput
Rest,2020-11-30 14:52:34.9344,2011,ce4e1432c6d0d4d9a81cc86e5c9d3fde,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.2325,4,(0.355 0.365 0.346 0.305 0.233 0.412 0.424 0.415 ),NULL
MotorImagery,2020-11-30 14:52:36.6068,2125,ce4e1432c6d0d4d9a81cc86e5c9d3fde,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5714,5,(0.592 0.571 0.301 0.351 0.361 0.384 0.424 0.531 ),NULL
Rest,2020-11-30 14:52:37.2327,2165,ce4e1432c6d0d4d9a81cc86e5c9d3fde,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.2901,5,(0.370 0.383 0.290 0.540 0.513 0.408 0.369 0.347 ),NULL
MotorImagery,2020-11-30 14:52:39.1667,2300,ce4e1432c6d0d4d9a81cc86e5c9d3fde,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.3771,6,(0.357 0.404 0.377 0.340 0.365 0.387 0.382 0.408 ),NULL
Rest,2020-11-30 14:52:39.4463,2320,ce4e1432c6d0d4d9a81cc86e5c9d3fde,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.2915,6,(0.291 0.404 0.377 0.344 0.306 0.335 0.336 0.329 ),NULL
MotorImagery,2020-11-30 14:52:41.3393,2455,ce4e1432c6d0d4d9a81cc86e5c9d3fde,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.3731,7,(0.422 0.454 0.524 0.337 0.354 0.363 0.373 0.347 ),NULL
Rest,2020-11-30 14:52:41.5905,2473,ce4e1432c6d0d4d9a81cc86e5c9d3fde,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.2894,7,(0.366 0.333 0.305 0.289 0.354 0.363 0.373 0.363 ),NULL
MotorImagery,2020-11-30 14:52:42.4672,2536,ce4e1432c6d0d4d9a81cc86e5c9d3fde,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4507,8,(0.429 0.428 0.451 0.343 0.481 0.479 0.439 0.449 ),NULL
Rest,2020-11-30 14:52:43.5258,2612,ce4e1432c6d0d4d9a81cc86e5c9d3fde,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.2863,8,(0.401 0.362 0.357 0.315 0.286 0.376 0.376 0.401 ),NULL
MotorImagery,2020-11-30 14:52:44.1523,2657,ce4e1432c6d0d4d9a81cc86e5c9d3fde,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.3534,9,(0.364 0.428 0.459 0.410 0.333 0.353 0.309 0.328 ),NULL
Rest,2020-11-30 14:52:46.4495,2821,ce4e1432c6d0d4d9a81cc86e5c9d3fde,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.2913,9,(0.471 0.445 0.393 0.361 0.303 0.291 0.533 0.504 ),NULL
MotorImagery,2020-11-30 14:52:47.8442,2921,ce4e1432c6d0d4d9a81cc86e5c9d3fde,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4422,10,(0.341 0.365 0.412 0.442 0.304 0.321 0.324 0.321 ),NULL
InputWindowChange,2020-11-30 14:52:50.2777,3080,ce4e1432c6d0d4d9a81cc86e5c9d3fde,anonymous,NULL,Open,1,0.0000,0.0000,Running,1.6960,29,0.0333,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
InputWindowChange,2020-11-30 14:52:56.2808,3506,ce4e1432c6d0d4d9a81cc86e5c9d3fde,anonymous,NULL,Closed,1,0.0017,0.0000,Running,1.6960,29,0.0333,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2020-11-30 14:52:56.2818,3506,ce4e1432c6d0d4d9a81cc86e5c9d3fde,anonymous,NULL,Closed,1,0.0017,0.0000,Running,1.6960,29,0.0333,0,0.0000,0,0.0333,0,0.0000,0,0.0000,0,0.0000,RejInput,NULL,NULL,NULL,AccInput
Rest,2020-11-30 14:52:57.5758,3598,ce4e1432c6d0d4d9a81cc86e5c9d3fde,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.2684,10,(0.363 0.362 0.344 0.344 0.347 0.315 0.268 0.387 ),NULL
MotorImagery,2020-11-30 14:53:01.8926,3908,ce4e1432c6d0d4d9a81cc86e5c9d3fde,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.3353,11,(0.352 0.347 0.336 0.433 0.501 0.494 0.335 0.322 ),NULL
Rest,2020-11-30 14:53:01.9061,3909,ce4e1432c6d0d4d9a81cc86e5c9d3fde,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.2258,11,(0.352 0.347 0.336 0.433 0.501 0.494 0.335 0.226 ),NULL
MotorImagery,2020-11-30 14:53:03.8139,4046,ce4e1432c6d0d4d9a81cc86e5c9d3fde,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.3719,12,(0.391 0.403 0.414 0.409 0.400 0.406 0.372 0.330 ),NULL
Rest,2020-11-30 14:53:07.2668,4294,ce4e1432c6d0d4d9a81cc86e5c9d3fde,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.2480,12,(0.375 0.248 0.469 0.469 0.459 0.487 0.487 0.422 ),NULL
InputWindowChange,2020-11-30 14:53:08.2837,4367,ce4e1432c6d0d4d9a81cc86e5c9d3fde,anonymous,NULL,Open,2,0.0000,0.0000,Running,4.4620,29,0.0333,0,0.0000,0,0.0333,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
MotorImagery,2020-11-30 14:53:10.5812,4531,ce4e1432c6d0d4d9a81cc86e5c9d3fde,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.3676,13,(0.313 0.356 0.344 0.363 0.369 0.332 0.359 0.368 ),NULL
InputWindowChange,2020-11-30 14:53:10.5812,4531,ce4e1432c6d0d4d9a81cc86e5c9d3fde,anonymous,NULL,Closed,2,-3.7017,0.0000,Running,4.4620,29,0.0333,0,0.0000,0,0.0333,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2020-11-30 14:53:10.5822,4531,ce4e1432c6d0d4d9a81cc86e5c9d3fde,anonymous,NULL,Closed,2,-3.7017,0.0000,Running,4.4620,28,0.0667,0,0.0000,0,0.0333,0,0.0000,0,0.0000,0,0.0000,AccInput,NULL,NULL,NULL,AccInput
Rest,2020-11-30 14:53:11.6107,4605,ce4e1432c6d0d4d9a81cc86e5c9d3fde,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.2947,13,(0.295 0.486 0.428 0.458 0.368 0.337 0.352 0.324 ),NULL
InputWindowChange,2020-11-30 14:53:26.2873,5655,ce4e1432c6d0d4d9a81cc86e5c9d3fde,anonymous,NULL,Open,3,0.0000,0.0000,Running,2.2700,28,0.0667,0,0.0000,0,0.0333,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
MotorImagery,2020-11-30 14:53:31.1605,6005,ce4e1432c6d0d4d9a81cc86e5c9d3fde,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4723,14,(0.341 0.351 0.349 0.380 0.382 0.420 0.397 0.472 ),NULL
InputWindowChange,2020-11-30 14:53:31.1605,6005,ce4e1432c6d0d4d9a81cc86e5c9d3fde,anonymous,NULL,Closed,3,-1.1257,0.0000,Running,2.2700,28,0.0667,0,0.0000,0,0.0333,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2020-11-30 14:53:31.1610,6005,ce4e1432c6d0d4d9a81cc86e5c9d3fde,anonymous,NULL,Closed,3,-1.1257,0.0000,Running,2.2700,27,0.1000,0,0.0000,0,0.0333,0,0.0000,0,0.0000,0,0.0000,AccInput,NULL,NULL,NULL,AccInput
Rest,2020-11-30 14:53:31.6758,6042,ce4e1432c6d0d4d9a81cc86e5c9d3fde,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.2820,14,(0.282 0.401 0.368 0.340 0.359 0.415 0.411 0.380 ),NULL
MotorImagery,2020-11-30 14:53:34.8498,6268,ce4e1432c6d0d4d9a81cc86e5c9d3fde,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.3908,15,(0.393 0.435 0.427 0.391 0.391 0.331 0.348 0.374 ),NULL
Rest,2020-11-30 14:53:35.0037,6279,ce4e1432c6d0d4d9a81cc86e5c9d3fde,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.2969,15,(0.393 0.435 0.427 0.391 0.391 0.351 0.327 0.297 ),NULL
InputWindowChange,2020-11-30 14:53:44.2909,6945,ce4e1432c6d0d4d9a81cc86e5c9d3fde,anonymous,NULL,Open,4,0.0000,0.0000,Running,1.9293,27,0.1000,0,0.0000,0,0.0333,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
MotorImagery,2020-11-30 14:53:44.7074,6975,ce4e1432c6d0d4d9a81cc86e5c9d3fde,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.3371,16,(0.378 0.399 0.337 0.303 0.305 0.367 0.345 0.333 ),NULL
InputWindowChange,2020-11-30 14:53:44.7074,6975,ce4e1432c6d0d4d9a81cc86e5c9d3fde,anonymous,NULL,Closed,4,-5.5814,0.0000,Running,1.9293,27,0.1000,0,0.0000,0,0.0333,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2020-11-30 14:53:44.7084,6975,ce4e1432c6d0d4d9a81cc86e5c9d3fde,anonymous,NULL,Closed,4,-5.5814,0.0000,Running,1.9293,26,0.1333,0,0.0000,0,0.0333,0,0.0000,0,0.0000,0,0.0000,AccInput,NULL,NULL,NULL,AccInput
Rest,2020-11-30 14:53:46.7554,7121,ce4e1432c6d0d4d9a81cc86e5c9d3fde,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.2998,16,(0.371 0.327 0.345 0.311 0.300 0.398 0.409 0.385 ),NULL
MotorImagery,2020-11-30 14:53:51.2379,7443,ce4e1432c6d0d4d9a81cc86e5c9d3fde,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4003,17,(0.305 0.331 0.363 0.331 0.325 0.301 0.343 0.400 ),NULL
Rest,2020-11-30 14:53:51.8503,7487,ce4e1432c6d0d4d9a81cc86e5c9d3fde,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.2927,17,(0.293 0.423 0.465 0.485 0.461 0.422 0.357 0.324 ),NULL
MotorImagery,2020-11-30 14:53:52.5047,7534,ce4e1432c6d0d4d9a81cc86e5c9d3fde,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6781,18,(0.600 0.635 0.667 0.668 0.678 0.331 0.401 0.529 ),NULL
Rest,2020-11-30 14:53:53.2711,7589,ce4e1432c6d0d4d9a81cc86e5c9d3fde,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.2747,18,(0.437 0.275 0.769 0.737 0.720 0.776 0.727 0.683 ),NULL
MotorImagery,2020-11-30 14:53:55.0394,7715,ce4e1432c6d0d4d9a81cc86e5c9d3fde,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.3232,19,(0.367 0.386 0.349 0.336 0.320 0.323 0.315 0.310 ),NULL
Rest,2020-11-30 14:53:58.1302,7937,ce4e1432c6d0d4d9a81cc86e5c9d3fde,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.2781,19,(0.356 0.327 0.278 0.381 0.399 0.401 0.374 0.365 ),NULL
MotorImagery,2020-11-30 14:53:59.7876,8055,ce4e1432c6d0d4d9a81cc86e5c9d3fde,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.3630,20,(0.337 0.331 0.343 0.366 0.349 0.363 0.316 0.338 ),NULL
Rest,2020-11-30 14:54:01.1936,8156,ce4e1432c6d0d4d9a81cc86e5c9d3fde,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.2586,20,(0.473 0.440 0.424 0.329 0.314 0.259 0.454 0.483 ),NULL
InputWindowChange,2020-11-30 14:54:02.2936,8235,ce4e1432c6d0d4d9a81cc86e5c9d3fde,anonymous,NULL,Open,5,0.0000,0.0000,Running,3.1453,26,0.1333,0,0.0000,0,0.0333,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
MotorImagery,2020-11-30 14:54:04.4936,8392,ce4e1432c6d0d4d9a81cc86e5c9d3fde,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4077,21,(0.341 0.324 0.415 0.408 0.302 0.304 0.316 0.382 ),NULL
InputWindowChange,2020-11-30 14:54:04.4946,8392,ce4e1432c6d0d4d9a81cc86e5c9d3fde,anonymous,NULL,Closed,5,-3.7989,0.0000,Running,3.1453,26,0.1333,0,0.0000,0,0.0333,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2020-11-30 14:54:04.4956,8392,ce4e1432c6d0d4d9a81cc86e5c9d3fde,anonymous,NULL,Closed,5,-3.7989,0.0000,Running,3.1453,25,0.1667,0,0.0000,0,0.0333,0,0.0000,0,0.0000,0,0.0000,AccInput,NULL,NULL,NULL,AccInput
Rest,2020-11-30 14:54:05.0086,8429,ce4e1432c6d0d4d9a81cc86e5c9d3fde,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.2533,21,(0.421 0.416 0.384 0.313 0.253 0.375 0.370 0.378 ),NULL
MotorImagery,2020-11-30 14:54:06.4162,8529,ce4e1432c6d0d4d9a81cc86e5c9d3fde,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4843,22,(0.502 0.464 0.476 0.484 0.356 0.387 0.400 0.453 ),NULL
Rest,2020-11-30 14:54:06.9445,8567,ce4e1432c6d0d4d9a81cc86e5c9d3fde,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.2329,22,(0.379 0.365 0.334 0.319 0.305 0.233 0.444 0.391 ),NULL
MotorImagery,2020-11-30 14:54:19.9632,9499,ce4e1432c6d0d4d9a81cc86e5c9d3fde,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.3532,23,(0.385 0.400 0.407 0.366 0.375 0.353 0.306 0.383 ),NULL
InputWindowChange,2020-11-30 14:54:20.2977,9523,ce4e1432c6d0d4d9a81cc86e5c9d3fde,anonymous,NULL,Open,6,0.0000,0.0000,Running,4.5075,25,0.1667,0,0.0000,0,0.0333,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
Rest,2020-11-30 14:54:20.8678,9564,ce4e1432c6d0d4d9a81cc86e5c9d3fde,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.2989,23,(0.326 0.356 0.313 0.311 0.311 0.299 0.341 0.327 ),NULL
MotorImagery,2020-11-30 14:54:21.8847,9637,ce4e1432c6d0d4d9a81cc86e5c9d3fde,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4922,24,(0.383 0.402 0.342 0.424 0.441 0.453 0.492 0.326 ),NULL
InputWindowChange,2020-11-30 14:54:21.8847,9637,ce4e1432c6d0d4d9a81cc86e5c9d3fde,anonymous,NULL,Closed,6,-4.4110,0.0000,Running,4.5075,25,0.1667,0,0.0000,0,0.0333,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2020-11-30 14:54:21.8857,9637,ce4e1432c6d0d4d9a81cc86e5c9d3fde,anonymous,NULL,Closed,6,-4.4110,0.0000,Running,4.5075,24,0.2000,0,0.0000,0,0.0333,0,0.0000,0,0.0000,0,0.0000,AccInput,NULL,NULL,NULL,AccInput
Rest,2020-11-30 14:54:23.0404,9720,ce4e1432c6d0d4d9a81cc86e5c9d3fde,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.2957,24,(0.364 0.350 0.296 0.660 0.502 0.474 0.436 0.393 ),NULL
MotorImagery,2020-11-30 14:54:29.6678,10196,ce4e1432c6d0d4d9a81cc86e5c9d3fde,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4070,25,(0.407 0.308 0.350 0.395 0.413 0.435 0.501 0.482 ),NULL
Rest,2020-11-30 14:54:30.3367,10243,ce4e1432c6d0d4d9a81cc86e5c9d3fde,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.2980,25,(0.434 0.350 0.323 0.298 0.412 0.401 0.378 0.402 ),NULL
MotorImagery,2020-11-30 14:54:36.9504,10717,ce4e1432c6d0d4d9a81cc86e5c9d3fde,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.3202,26,(0.421 0.360 0.320 0.313 0.417 0.452 0.460 0.476 ),NULL
Rest,2020-11-30 14:54:37.2286,10737,ce4e1432c6d0d4d9a81cc86e5c9d3fde,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.2500,26,(0.421 0.360 0.320 0.325 0.311 0.319 0.320 0.250 ),NULL
