Event,Timestamp,Framecount,SessionID,Email,BCIState,BCIConfidence,InputNumber,BCIThresholdBuffer,InputWindow,InputWindowOrder,InterTrialTimer,InputWindowTimer,GameState,CurrentFabAlarm,AccInputTrialsLeft,AccInputRate,FabInputTrialsLeft,FabInputRate,RejInputTrialsLeft,RejInputRate,AssistSuccessTrialsLeft,AssistSuccessRate,AssistFailTrialsLeft,AssistFailRate,ExplicitShamTrialsLeft,ExplicitShamRate,TrialResult,TrialGoal
Rest,2020-12-03 14:04:30.8598,4116,f3bcc8513ae59271a3efd0f3367e8575,anonymous,ReceivingData,0.4261,4,(0.603 0.600 0.571 0.584 0.591 0.548 0.502 0.426 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2020-12-03 14:04:32.2804,4217,f3bcc8513ae59271a3efd0f3367e8575,anonymous,ReceivingData,0.4987,5,(0.530 0.513 0.513 0.524 0.516 0.515 0.494 0.499 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2020-12-03 14:04:32.3636,4223,f3bcc8513ae59271a3efd0f3367e8575,anonymous,ReceivingData,0.4758,5,(0.476 0.513 0.513 0.524 0.516 0.515 0.494 0.499 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2020-12-03 14:04:35.2035,4426,f3bcc8513ae59271a3efd0f3367e8575,anonymous,ReceivingData,0.6843,6,(0.684 0.528 0.651 0.654 0.652 0.646 0.641 0.673 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2020-12-03 14:04:36.5961,4526,f3bcc8513ae59271a3efd0f3367e8575,anonymous,ReceivingData,0.4724,6,(0.643 0.583 0.580 0.537 0.533 0.544 0.533 0.472 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2020-12-03 14:04:48.6055,5385,f3bcc8513ae59271a3efd0f3367e8575,anonymous,ReceivingData,0.5430,7,(0.511 0.513 0.605 0.626 0.632 0.613 0.587 0.543 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2020-12-03 14:04:48.7455,5395,f3bcc8513ae59271a3efd0f3367e8575,anonymous,ReceivingData,0.4530,7,(0.483 0.480 0.453 0.626 0.632 0.613 0.587 0.543 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2020-12-03 14:04:50.6662,5532,f3bcc8513ae59271a3efd0f3367e8575,anonymous,ReceivingData,0.5627,8,(0.596 0.600 0.563 0.549 0.548 0.582 0.592 0.598 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2020-12-03 14:04:50.9037,5549,f3bcc8513ae59271a3efd0f3367e8575,anonymous,ReceivingData,0.4746,8,(0.596 0.600 0.563 0.547 0.530 0.475 0.592 0.598 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2020-12-03 14:04:52.5737,5668,f3bcc8513ae59271a3efd0f3367e8575,anonymous,ReceivingData,0.4966,9,(0.504 0.494 0.497 0.534 0.545 0.552 0.526 0.523 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2020-12-03 14:04:53.2147,5714,f3bcc8513ae59271a3efd0f3367e8575,anonymous,ReceivingData,0.4668,9,(0.513 0.504 0.493 0.488 0.467 0.499 0.488 0.491 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2020-12-03 14:05:02.0290,6343,f3bcc8513ae59271a3efd0f3367e8575,anonymous,ReceivingData,0.5041,10,(0.517 0.562 0.626 0.583 0.594 0.563 0.519 0.504 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2020-12-03 14:05:02.9344,6408,f3bcc8513ae59271a3efd0f3367e8575,anonymous,ReceivingData,0.4733,10,(0.510 0.492 0.496 0.508 0.536 0.510 0.473 0.553 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2020-12-03 14:05:04.8414,6544,f3bcc8513ae59271a3efd0f3367e8575,anonymous,ReceivingData,0.6505,11,(0.558 0.585 0.564 0.563 0.602 0.650 0.481 0.497 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2020-12-03 14:05:05.4687,6589,f3bcc8513ae59271a3efd0f3367e8575,anonymous,ReceivingData,0.4511,11,(0.451 0.601 0.611 0.606 0.616 0.618 0.605 0.525 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GameRunning,2020-12-03 14:05:06.1437,6637,f3bcc8513ae59271a3efd0f3367e8575,anonymous,NULL,NULL,NULL,NULL,Closed,0,0.0000,0.0000,Running,0.0000,30,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,NA,NULL
MotorImagery,2020-12-03 14:05:06.8733,6688,f3bcc8513ae59271a3efd0f3367e8575,anonymous,ReceivingData,0.4904,12,(0.490 0.519 0.509 0.532 0.508 0.502 0.499 0.515 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2020-12-03 14:05:07.2775,6717,f3bcc8513ae59271a3efd0f3367e8575,anonymous,ReceivingData,0.4771,12,(0.490 0.499 0.515 0.504 0.525 0.499 0.501 0.477 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2020-12-03 14:05:07.7781,6753,f3bcc8513ae59271a3efd0f3367e8575,anonymous,ReceivingData,0.5602,13,(0.503 0.514 0.537 0.537 0.524 0.579 0.592 0.560 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2020-12-03 14:05:10.7298,6959,f3bcc8513ae59271a3efd0f3367e8575,anonymous,ReceivingData,0.4521,13,(0.493 0.452 0.638 0.590 0.553 0.551 0.508 0.532 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2020-12-03 14:05:13.3903,7144,f3bcc8513ae59271a3efd0f3367e8575,anonymous,ReceivingData,0.5199,14,(0.510 0.536 0.557 0.500 0.520 0.528 0.549 0.538 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2020-12-03 14:05:15.3257,7282,f3bcc8513ae59271a3efd0f3367e8575,anonymous,ReceivingData,0.4783,14,(0.507 0.498 0.515 0.507 0.498 0.478 0.530 0.509 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2020-12-03 14:05:16.3420,7354,f3bcc8513ae59271a3efd0f3367e8575,anonymous,ReceivingData,0.5890,15,(0.593 0.604 0.612 0.611 0.611 0.589 0.490 0.614 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
InputWindowChange,2020-12-03 14:05:18.1483,7483,f3bcc8513ae59271a3efd0f3367e8575,anonymous,NULL,NULL,NULL,NULL,Open,0,0.0000,0.0000,Running,1.2535,30,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,NA,NULL
Rest,2020-12-03 14:05:19.0152,7545,f3bcc8513ae59271a3efd0f3367e8575,anonymous,ReceivingData,0.4740,15,(0.549 0.508 0.474 0.674 0.636 0.618 0.574 0.590 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2020-12-03 14:05:20.2962,7637,f3bcc8513ae59271a3efd0f3367e8575,anonymous,ReceivingData,0.5845,16,(0.584 0.487 0.529 0.545 0.561 0.562 0.566 0.579 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
InputWindowChange,2020-12-03 14:05:20.2977,7637,f3bcc8513ae59271a3efd0f3367e8575,anonymous,NULL,NULL,NULL,NULL,Closed,0,-3.8421,0.0000,Running,1.2535,30,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,NA,NULL
GameDecision,2020-12-03 14:05:20.3062,7637,f3bcc8513ae59271a3efd0f3367e8575,anonymous,NULL,NULL,NULL,NULL,Closed,0,-3.8421,0.0000,Running,1.2535,29,0.0333,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,AccInput,AccInput
Rest,2020-12-03 14:05:26.0458,8038,f3bcc8513ae59271a3efd0f3367e8575,anonymous,ReceivingData,0.4649,16,(0.465 0.544 0.537 0.528 0.525 0.517 0.506 0.505 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2020-12-03 14:05:26.9507,8103,f3bcc8513ae59271a3efd0f3367e8575,anonymous,ReceivingData,0.6252,17,(0.625 0.522 0.553 0.570 0.558 0.573 0.593 0.588 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2020-12-03 14:05:29.3756,8276,f3bcc8513ae59271a3efd0f3367e8575,anonymous,ReceivingData,0.4596,17,(0.677 0.659 0.609 0.596 0.527 0.528 0.504 0.460 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2020-12-03 14:05:30.5023,8356,f3bcc8513ae59271a3efd0f3367e8575,anonymous,ReceivingData,0.6951,18,(0.625 0.648 0.695 0.480 0.507 0.530 0.556 0.584 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2020-12-03 14:05:32.8279,8522,f3bcc8513ae59271a3efd0f3367e8575,anonymous,ReceivingData,0.4182,18,(0.602 0.482 0.418 0.691 0.684 0.668 0.656 0.646 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2020-12-03 14:05:34.5967,8649,f3bcc8513ae59271a3efd0f3367e8575,anonymous,ReceivingData,0.6100,19,(0.493 0.540 0.607 0.572 0.571 0.580 0.584 0.610 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
InputWindowChange,2020-12-03 14:05:36.1425,8759,f3bcc8513ae59271a3efd0f3367e8575,anonymous,NULL,NULL,NULL,NULL,Open,1,0.0000,0.0000,Running,1.9677,29,0.0333,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,NA,NULL
Rest,2020-12-03 14:05:38.5785,8933,f3bcc8513ae59271a3efd0f3367e8575,anonymous,ReceivingData,0.4669,19,(0.498 0.467 0.608 0.611 0.615 0.572 0.534 0.543 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2020-12-03 14:05:39.0798,8969,f3bcc8513ae59271a3efd0f3367e8575,anonymous,ReceivingData,0.5562,20,(0.564 0.556 0.494 0.495 0.486 0.499 0.503 0.550 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
InputWindowChange,2020-12-03 14:05:39.0798,8969,f3bcc8513ae59271a3efd0f3367e8575,anonymous,NULL,NULL,NULL,NULL,Closed,1,-3.0626,0.0000,Running,1.9677,29,0.0333,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,NA,NULL
GameDecision,2020-12-03 14:05:39.0808,8969,f3bcc8513ae59271a3efd0f3367e8575,anonymous,NULL,NULL,NULL,NULL,Closed,1,-3.0626,0.0000,Running,1.9677,28,0.0667,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,AccInput,AccInput
Rest,2020-12-03 14:05:39.9850,9033,f3bcc8513ae59271a3efd0f3367e8575,anonymous,ReceivingData,0.4749,20,(0.503 0.475 0.650 0.630 0.585 0.590 0.589 0.550 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2020-12-03 14:05:40.4859,9069,f3bcc8513ae59271a3efd0f3367e8575,anonymous,ReceivingData,0.4872,21,(0.500 0.487 0.486 0.485 0.487 0.501 0.506 0.500 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2020-12-03 14:05:40.5004,9070,f3bcc8513ae59271a3efd0f3367e8575,anonymous,ReceivingData,0.4228,21,(0.500 0.487 0.423 0.485 0.487 0.501 0.506 0.500 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2020-12-03 14:05:42.9081,9242,f3bcc8513ae59271a3efd0f3367e8575,anonymous,ReceivingData,0.6276,22,(0.713 0.628 0.539 0.603 0.623 0.655 0.635 0.690 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2020-12-03 14:05:43.2003,9263,f3bcc8513ae59271a3efd0f3367e8575,anonymous,ReceivingData,0.4764,22,(0.713 0.628 0.625 0.616 0.596 0.550 0.515 0.476 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2020-12-03 14:05:44.8442,9380,f3bcc8513ae59271a3efd0f3367e8575,anonymous,ReceivingData,0.5976,23,(0.548 0.559 0.598 0.521 0.543 0.533 0.533 0.549 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2020-12-03 14:05:48.0188,9607,f3bcc8513ae59271a3efd0f3367e8575,anonymous,ReceivingData,0.4742,23,(0.641 0.567 0.521 0.521 0.531 0.522 0.498 0.474 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2020-12-03 14:05:49.0493,9681,f3bcc8513ae59271a3efd0f3367e8575,anonymous,ReceivingData,0.6966,24,(0.697 0.577 0.626 0.627 0.638 0.632 0.658 0.680 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2020-12-03 14:05:50.3443,9773,f3bcc8513ae59271a3efd0f3367e8575,anonymous,ReceivingData,0.4521,24,(0.603 0.586 0.550 0.543 0.490 0.480 0.452 0.599 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
InputWindowChange,2020-12-03 14:05:54.1459,10045,f3bcc8513ae59271a3efd0f3367e8575,anonymous,NULL,NULL,NULL,NULL,Open,2,0.0000,0.0000,Running,1.8351,28,0.0667,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,NA,NULL
MotorImagery,2020-12-03 14:05:54.6885,10083,f3bcc8513ae59271a3efd0f3367e8575,anonymous,ReceivingData,0.4914,25,(0.550 0.527 0.527 0.511 0.544 0.538 0.491 0.538 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
InputWindowChange,2020-12-03 14:05:54.6885,10083,f3bcc8513ae59271a3efd0f3367e8575,anonymous,NULL,NULL,NULL,NULL,Closed,2,-5.4565,0.0000,Running,1.8351,28,0.0667,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,NA,NULL
GameDecision,2020-12-03 14:05:54.6894,10083,f3bcc8513ae59271a3efd0f3367e8575,anonymous,NULL,NULL,NULL,NULL,Closed,2,-5.4565,0.0000,Running,1.8351,27,0.1000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,AccInput,AccInput
Rest,2020-12-03 14:05:54.7849,10090,f3bcc8513ae59271a3efd0f3367e8575,anonymous,ReceivingData,0.4638,25,(0.464 0.527 0.527 0.511 0.544 0.538 0.491 0.483 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2020-12-03 14:05:56.8472,10238,f3bcc8513ae59271a3efd0f3367e8575,anonymous,ReceivingData,0.6787,26,(0.645 0.660 0.679 0.482 0.563 0.571 0.576 0.599 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2020-12-03 14:06:02.5968,10648,f3bcc8513ae59271a3efd0f3367e8575,anonymous,ReceivingData,0.4768,26,(0.520 0.515 0.493 0.477 0.586 0.550 0.555 0.573 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2020-12-03 14:06:04.7697,10803,f3bcc8513ae59271a3efd0f3367e8575,anonymous,ReceivingData,0.6575,27,(0.516 0.559 0.592 0.601 0.614 0.630 0.643 0.658 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2020-12-03 14:06:08.1251,11043,f3bcc8513ae59271a3efd0f3367e8575,anonymous,ReceivingData,0.4736,27,(0.678 0.569 0.554 0.521 0.516 0.515 0.507 0.474 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
InputWindowChange,2020-12-03 14:06:12.1642,11331,f3bcc8513ae59271a3efd0f3367e8575,anonymous,NULL,NULL,NULL,NULL,Open,3,0.0000,0.0000,Running,2.7368,27,0.1000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,NA,NULL
MotorImagery,2020-12-03 14:06:12.3305,11343,f3bcc8513ae59271a3efd0f3367e8575,anonymous,ReceivingData,0.6282,28,(0.517 0.527 0.533 0.547 0.599 0.628 0.502 0.491 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
InputWindowChange,2020-12-03 14:06:12.3305,11343,f3bcc8513ae59271a3efd0f3367e8575,anonymous,NULL,NULL,NULL,NULL,Closed,3,-5.8337,0.0000,Running,2.7368,27,0.1000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,NA,NULL
GameDecision,2020-12-03 14:06:12.3315,11343,f3bcc8513ae59271a3efd0f3367e8575,anonymous,NULL,NULL,NULL,NULL,Closed,3,-5.8337,0.0000,Running,2.7368,26,0.1333,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,AccInput,AccInput
Rest,2020-12-03 14:06:14.6002,11505,f3bcc8513ae59271a3efd0f3367e8575,anonymous,ReceivingData,0.4277,28,(0.507 0.482 0.428 0.604 0.602 0.567 0.539 0.518 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2020-12-03 14:06:15.8948,11598,f3bcc8513ae59271a3efd0f3367e8575,anonymous,ReceivingData,0.7133,29,(0.676 0.713 0.485 0.563 0.565 0.598 0.650 0.663 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2020-12-03 14:06:19.4734,11854,f3bcc8513ae59271a3efd0f3367e8575,anonymous,ReceivingData,0.4473,29,(0.614 0.565 0.536 0.506 0.447 0.589 0.602 0.608 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2020-12-03 14:06:20.6145,11935,f3bcc8513ae59271a3efd0f3367e8575,anonymous,ReceivingData,0.6771,30,(0.677 0.491 0.512 0.525 0.556 0.636 0.654 0.693 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2020-12-03 14:06:21.5482,12002,f3bcc8513ae59271a3efd0f3367e8575,anonymous,ReceivingData,0.4769,30,(0.663 0.599 0.564 0.565 0.550 0.535 0.512 0.477 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2020-12-03 14:06:22.1320,12043,f3bcc8513ae59271a3efd0f3367e8575,anonymous,ReceivingData,0.5130,31,(0.513 0.491 0.517 0.545 0.567 0.537 0.536 0.530 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
