Event,Timestamp,Framecount,SessionID,Email,BCIState,BCIConfidence,InputNumber,BCIThresholdBuffer,InputWindow,InputWindowOrder,InterTrialTimer,InputWindowTimer,GameState,CurrentFabAlarm,AccInputTrialsLeft,AccInputRate,FabInputTrialsLeft,FabInputRate,RejInputTrialsLeft,RejInputRate,AssistSuccessTrialsLeft,AssistSuccessRate,AssistFailTrialsLeft,AssistFailRate,ExplicitShamTrialsLeft,ExplicitShamRate,TrialResult,TrialGoal
Rest,2020-12-02 09:44:48.8430,1389,0080bb4d7abef888dc00459ab98e0ceb,anonymous,ReceivingData,0.6717,4,(0.710 0.672 0.765 0.779 0.775 0.766 0.747 0.731 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2020-12-02 09:44:53.4602,1697,0080bb4d7abef888dc00459ab98e0ceb,anonymous,ReceivingData,0.7817,5,(0.789 0.796 0.806 0.782 0.712 0.728 0.743 0.753 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2020-12-02 09:44:54.4671,1769,0080bb4d7abef888dc00459ab98e0ceb,anonymous,ReceivingData,0.6861,5,(0.749 0.761 0.754 0.718 0.715 0.708 0.686 0.736 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2020-12-02 09:44:55.5948,1850,0080bb4d7abef888dc00459ab98e0ceb,anonymous,ReceivingData,0.8748,6,(0.844 0.874 0.875 0.734 0.767 0.772 0.776 0.824 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2020-12-02 09:44:57.0005,1944,0080bb4d7abef888dc00459ab98e0ceb,anonymous,ReceivingData,0.6802,6,(0.721 0.680 0.772 0.782 0.781 0.756 0.753 0.763 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2020-12-02 09:45:01.1104,2215,0080bb4d7abef888dc00459ab98e0ceb,anonymous,ReceivingData,0.5008,7,(0.602 0.632 0.574 0.562 0.510 0.501 0.590 0.615 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2020-12-02 09:45:01.2075,2222,0080bb4d7abef888dc00459ab98e0ceb,anonymous,ReceivingData,0.4960,7,(0.602 0.632 0.574 0.562 0.510 0.501 0.511 0.496 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2020-12-02 09:45:02.0982,2278,0080bb4d7abef888dc00459ab98e0ceb,anonymous,ReceivingData,0.6902,8,(0.566 0.586 0.554 0.636 0.674 0.690 0.511 0.570 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2020-12-02 09:45:03.7693,2396,0080bb4d7abef888dc00459ab98e0ceb,anonymous,ReceivingData,0.4790,8,(0.511 0.510 0.479 0.568 0.518 0.515 0.525 0.525 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2020-12-02 09:45:04.6755,2461,0080bb4d7abef888dc00459ab98e0ceb,anonymous,ReceivingData,0.6872,9,(0.680 0.687 0.529 0.568 0.587 0.635 0.601 0.618 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2020-12-02 09:45:10.2721,2863,0080bb4d7abef888dc00459ab98e0ceb,anonymous,ReceivingData,0.4819,9,(0.550 0.546 0.534 0.607 0.606 0.508 0.482 0.604 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2020-12-02 09:45:11.6774,2964,0080bb4d7abef888dc00459ab98e0ceb,anonymous,ReceivingData,0.7494,10,(0.648 0.638 0.649 0.707 0.734 0.749 0.561 0.613 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2020-12-02 09:45:13.2235,3075,0080bb4d7abef888dc00459ab98e0ceb,anonymous,ReceivingData,0.4687,10,(0.469 0.594 0.628 0.669 0.651 0.617 0.583 0.516 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GameRunning,2020-12-02 09:45:15.1930,3216,0080bb4d7abef888dc00459ab98e0ceb,anonymous,NULL,NULL,NULL,NULL,Closed,0,0.0000,0.0000,Running,0.0000,30,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,NA,NULL
MotorImagery,2020-12-02 09:45:15.6455,3249,0080bb4d7abef888dc00459ab98e0ceb,anonymous,ReceivingData,0.6733,11,(0.673 0.516 0.532 0.566 0.584 0.660 0.715 0.660 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2020-12-02 09:45:24.0836,3853,0080bb4d7abef888dc00459ab98e0ceb,anonymous,ReceivingData,0.4931,11,(0.644 0.656 0.575 0.566 0.531 0.493 0.713 0.682 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2020-12-02 09:45:24.7116,3898,0080bb4d7abef888dc00459ab98e0ceb,anonymous,ReceivingData,0.5885,12,(0.534 0.536 0.511 0.556 0.579 0.592 0.573 0.588 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
InputWindowChange,2020-12-02 09:45:27.1746,4074,0080bb4d7abef888dc00459ab98e0ceb,anonymous,NULL,NULL,NULL,NULL,Open,0,0.0000,0.0000,Running,1.6717,30,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,NA,NULL
Rest,2020-12-02 09:45:30.4709,4305,0080bb4d7abef888dc00459ab98e0ceb,anonymous,ReceivingData,0.3980,12,(0.398 0.712 0.710 0.672 0.682 0.662 0.569 0.544 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2020-12-02 09:45:32.2423,4432,0080bb4d7abef888dc00459ab98e0ceb,anonymous,ReceivingData,0.8508,13,(0.662 0.759 0.825 0.853 0.835 0.851 0.551 0.591 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
InputWindowChange,2020-12-02 09:45:32.2428,4432,0080bb4d7abef888dc00459ab98e0ceb,anonymous,NULL,NULL,NULL,NULL,Closed,0,-0.9334,0.0000,Running,1.6717,30,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,NA,NULL
GameDecision,2020-12-02 09:45:32.2523,4432,0080bb4d7abef888dc00459ab98e0ceb,anonymous,NULL,NULL,NULL,NULL,Closed,0,-0.9334,0.0000,Running,1.6717,29,0.0333,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,AccInput,AccInput
Rest,2020-12-02 09:45:34.2894,4578,0080bb4d7abef888dc00459ab98e0ceb,anonymous,ReceivingData,0.4945,13,(0.684 0.692 0.643 0.597 0.583 0.544 0.525 0.494 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2020-12-02 09:45:35.4308,4660,0080bb4d7abef888dc00459ab98e0ceb,anonymous,ReceivingData,0.6835,14,(0.656 0.640 0.684 0.524 0.534 0.566 0.610 0.599 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2020-12-02 09:45:39.6783,4964,0080bb4d7abef888dc00459ab98e0ceb,anonymous,ReceivingData,0.4837,14,(0.581 0.559 0.484 0.710 0.720 0.694 0.668 0.629 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2020-12-02 09:45:40.1785,5000,0080bb4d7abef888dc00459ab98e0ceb,anonymous,ReceivingData,0.5888,15,(0.584 0.596 0.589 0.519 0.520 0.545 0.563 0.569 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
InputWindowChange,2020-12-02 09:45:45.1783,5358,0080bb4d7abef888dc00459ab98e0ceb,anonymous,NULL,NULL,NULL,NULL,Open,1,0.0000,0.0000,Running,4.4437,29,0.0333,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,NA,NULL
Rest,2020-12-02 09:45:47.4340,5520,0080bb4d7abef888dc00459ab98e0ceb,anonymous,ReceivingData,0.4926,15,(0.561 0.544 0.526 0.493 0.658 0.650 0.603 0.602 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2020-12-02 09:45:48.0889,5567,0080bb4d7abef888dc00459ab98e0ceb,anonymous,ReceivingData,0.7001,16,(0.558 0.617 0.584 0.612 0.637 0.661 0.700 0.522 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
InputWindowChange,2020-12-02 09:45:48.0889,5567,0080bb4d7abef888dc00459ab98e0ceb,anonymous,NULL,NULL,NULL,NULL,Closed,1,-3.0904,0.0000,Running,4.4437,29,0.0333,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,NA,NULL
GameDecision,2020-12-02 09:45:48.0899,5567,0080bb4d7abef888dc00459ab98e0ceb,anonymous,NULL,NULL,NULL,NULL,Closed,1,-3.0904,0.0000,Running,4.4437,28,0.0667,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,AccInput,AccInput
Rest,2020-12-02 09:45:49.9958,5704,0080bb4d7abef888dc00459ab98e0ceb,anonymous,ReceivingData,0.4947,16,(0.630 0.651 0.627 0.623 0.572 0.495 0.616 0.605 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2020-12-02 09:45:50.5247,5742,0080bb4d7abef888dc00459ab98e0ceb,anonymous,ReceivingData,0.6249,17,(0.509 0.547 0.572 0.616 0.623 0.604 0.570 0.625 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2020-12-02 09:45:51.2917,5797,0080bb4d7abef888dc00459ab98e0ceb,anonymous,ReceivingData,0.4977,17,(0.591 0.559 0.508 0.519 0.498 0.509 0.572 0.582 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2020-12-02 09:45:53.3248,5942,0080bb4d7abef888dc00459ab98e0ceb,anonymous,ReceivingData,0.6978,18,(0.550 0.612 0.634 0.640 0.670 0.719 0.698 0.509 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2020-12-02 09:45:55.3851,6090,0080bb4d7abef888dc00459ab98e0ceb,anonymous,ReceivingData,0.4647,18,(0.465 0.675 0.698 0.668 0.610 0.585 0.544 0.512 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2020-12-02 09:45:57.2787,6226,0080bb4d7abef888dc00459ab98e0ceb,anonymous,ReceivingData,0.5177,19,(0.503 0.502 0.523 0.501 0.507 0.514 0.501 0.518 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2020-12-02 09:45:57.5151,6242,0080bb4d7abef888dc00459ab98e0ceb,anonymous,ReceivingData,0.4946,19,(0.549 0.557 0.524 0.495 0.507 0.514 0.501 0.518 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2020-12-02 09:45:59.8543,6410,0080bb4d7abef888dc00459ab98e0ceb,anonymous,ReceivingData,0.5912,20,(0.544 0.575 0.606 0.591 0.517 0.543 0.569 0.556 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
InputWindowChange,2020-12-02 09:46:03.1836,6648,0080bb4d7abef888dc00459ab98e0ceb,anonymous,NULL,NULL,NULL,NULL,Open,2,0.0000,0.0000,Running,4.0374,28,0.0667,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,NA,NULL
Rest,2020-12-02 09:46:07.3593,6948,0080bb4d7abef888dc00459ab98e0ceb,anonymous,ReceivingData,0.4484,20,(0.448 0.682 0.653 0.658 0.585 0.512 0.519 0.510 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2020-12-02 09:46:08.2650,7012,0080bb4d7abef888dc00459ab98e0ceb,anonymous,ReceivingData,0.5895,21,(0.551 0.589 0.512 0.512 0.515 0.501 0.538 0.589 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
InputWindowChange,2020-12-02 09:46:08.2650,7012,0080bb4d7abef888dc00459ab98e0ceb,anonymous,NULL,NULL,NULL,NULL,Closed,2,-0.9184,0.0000,Running,4.0374,28,0.0667,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,NA,NULL
GameDecision,2020-12-02 09:46:08.2655,7012,0080bb4d7abef888dc00459ab98e0ceb,anonymous,NULL,NULL,NULL,NULL,Closed,2,-0.9184,0.0000,Running,4.0374,27,0.1000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,AccInput,AccInput
Rest,2020-12-02 09:46:08.9054,7058,0080bb4d7abef888dc00459ab98e0ceb,anonymous,ReceivingData,0.4861,21,(0.536 0.486 0.605 0.619 0.652 0.575 0.536 0.547 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2020-12-02 09:46:09.7960,7122,0080bb4d7abef888dc00459ab98e0ceb,anonymous,ReceivingData,0.6158,22,(0.629 0.616 0.549 0.562 0.587 0.574 0.633 0.630 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2020-12-02 09:46:10.8115,7195,0080bb4d7abef888dc00459ab98e0ceb,anonymous,ReceivingData,0.4566,22,(0.520 0.457 0.733 0.690 0.647 0.604 0.579 0.548 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2020-12-02 09:46:12.0929,7287,0080bb4d7abef888dc00459ab98e0ceb,anonymous,ReceivingData,0.7080,23,(0.509 0.579 0.675 0.739 0.771 0.764 0.734 0.708 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2020-12-02 09:46:12.3573,7306,0080bb4d7abef888dc00459ab98e0ceb,anonymous,ReceivingData,0.4402,23,(0.681 0.647 0.534 0.510 0.440 0.764 0.734 0.708 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2020-12-02 09:46:14.9196,7489,0080bb4d7abef888dc00459ab98e0ceb,anonymous,ReceivingData,0.6370,24,(0.542 0.563 0.590 0.620 0.633 0.648 0.637 0.534 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2020-12-02 09:46:15.9221,7561,0080bb4d7abef888dc00459ab98e0ceb,anonymous,ReceivingData,0.4544,24,(0.454 0.649 0.642 0.612 0.632 0.592 0.553 0.523 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2020-12-02 09:46:18.9855,7780,0080bb4d7abef888dc00459ab98e0ceb,anonymous,ReceivingData,0.7023,25,(0.616 0.586 0.652 0.702 0.544 0.582 0.594 0.600 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2020-12-02 09:46:21.0184,7925,0080bb4d7abef888dc00459ab98e0ceb,anonymous,ReceivingData,0.4781,25,(0.592 0.602 0.573 0.571 0.478 0.660 0.617 0.580 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
InputWindowChange,2020-12-02 09:46:21.1855,7937,0080bb4d7abef888dc00459ab98e0ceb,anonymous,NULL,NULL,NULL,NULL,Open,3,0.0000,0.0000,Running,2.4055,27,0.1000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,NA,NULL
MotorImagery,2020-12-02 09:46:22.6754,8044,0080bb4d7abef888dc00459ab98e0ceb,anonymous,ReceivingData,0.7032,26,(0.703 0.523 0.569 0.569 0.601 0.606 0.637 0.660 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
InputWindowChange,2020-12-02 09:46:22.6754,8044,0080bb4d7abef888dc00459ab98e0ceb,anonymous,NULL,NULL,NULL,NULL,Closed,3,-4.5100,0.0000,Running,2.4055,27,0.1000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,NA,NULL
GameDecision,2020-12-02 09:46:22.6763,8044,0080bb4d7abef888dc00459ab98e0ceb,anonymous,NULL,NULL,NULL,NULL,Closed,3,-4.5100,0.0000,Running,2.4055,26,0.1333,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,AccInput,AccInput
Rest,2020-12-02 09:46:23.3300,8090,0080bb4d7abef888dc00459ab98e0ceb,anonymous,ReceivingData,0.4726,26,(0.546 0.530 0.501 0.473 0.679 0.644 0.589 0.577 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2020-12-02 09:46:24.6103,8182,0080bb4d7abef888dc00459ab98e0ceb,anonymous,ReceivingData,0.5860,27,(0.565 0.586 0.522 0.509 0.515 0.576 0.593 0.582 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2020-12-02 09:46:25.7656,8264,0080bb4d7abef888dc00459ab98e0ceb,anonymous,ReceivingData,0.4916,27,(0.755 0.714 0.682 0.593 0.492 0.752 0.709 0.749 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2020-12-02 09:46:31.1411,8649,0080bb4d7abef888dc00459ab98e0ceb,anonymous,ReceivingData,0.5209,28,(0.581 0.578 0.569 0.566 0.537 0.521 0.521 0.553 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2020-12-02 09:46:31.7671,8694,0080bb4d7abef888dc00459ab98e0ceb,anonymous,ReceivingData,0.4951,28,(0.495 0.602 0.655 0.658 0.658 0.622 0.631 0.585 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2020-12-02 09:46:32.3945,8739,0080bb4d7abef888dc00459ab98e0ceb,anonymous,ReceivingData,0.5860,29,(0.611 0.646 0.586 0.522 0.570 0.593 0.591 0.625 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2020-12-02 09:46:32.5333,8749,0080bb4d7abef888dc00459ab98e0ceb,anonymous,ReceivingData,0.4611,29,(0.611 0.646 0.586 0.533 0.541 0.461 0.591 0.625 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2020-12-02 09:46:36.0976,9003,0080bb4d7abef888dc00459ab98e0ceb,anonymous,ReceivingData,0.5516,30,(0.552 0.543 0.555 0.558 0.544 0.541 0.508 0.541 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2020-12-02 09:46:36.5981,9039,0080bb4d7abef888dc00459ab98e0ceb,anonymous,ReceivingData,0.4848,30,(0.485 0.592 0.610 0.585 0.663 0.601 0.583 0.557 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2020-12-02 09:46:38.9243,9205,0080bb4d7abef888dc00459ab98e0ceb,anonymous,ReceivingData,0.6620,31,(0.662 0.521 0.506 0.513 0.518 0.544 0.559 0.606 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
