Event,Timestamp,Framecount,SessionID,Email,BCIConfidence,BCIState
Sample,2020-11-27 11:19:28.8424,12,d410a512eb9ec04353368eb1139a6896,anonymous,0.5461,ReceivingData
Sample,2020-11-27 11:19:28.8705,13,d410a512eb9ec04353368eb1139a6896,anonymous,0.5583,ReceivingData
Sample,2020-11-27 11:19:28.9561,16,d410a512eb9ec04353368eb1139a6896,anonymous,0.5512,ReceivingData
Sample,2020-11-27 11:19:28.9841,17,d410a512eb9ec04353368eb1139a6896,anonymous,0.5550,ReceivingData
Sample,2020-11-27 11:19:29.0672,20,d410a512eb9ec04353368eb1139a6896,anonymous,0.4752,ReceivingData
Sample,2020-11-27 11:19:29.0957,21,d410a512eb9ec04353368eb1139a6896,anonymous,0.4672,ReceivingData
Sample,2020-11-27 11:19:29.1233,22,d410a512eb9ec04353368eb1139a6896,anonymous,0.4965,ReceivingData
Sample,2020-11-27 11:19:29.2351,26,d410a512eb9ec04353368eb1139a6896,anonymous,0.5866,ReceivingData
Sample,2020-11-27 11:19:29.2631,27,d410a512eb9ec04353368eb1139a6896,anonymous,0.5937,ReceivingData
Sample,2020-11-27 11:19:29.3186,29,d410a512eb9ec04353368eb1139a6896,anonymous,0.6135,ReceivingData
Sample,2020-11-27 11:19:29.3466,30,d410a512eb9ec04353368eb1139a6896,anonymous,0.5707,ReceivingData
Sample,2020-11-27 11:19:29.4582,34,d410a512eb9ec04353368eb1139a6896,anonymous,0.5727,ReceivingData
Sample,2020-11-27 11:19:29.4867,35,d410a512eb9ec04353368eb1139a6896,anonymous,0.5897,ReceivingData
Sample,2020-11-27 11:19:29.5988,39,d410a512eb9ec04353368eb1139a6896,anonymous,0.6353,ReceivingData
Sample,2020-11-27 11:19:29.6263,40,d410a512eb9ec04353368eb1139a6896,anonymous,0.6371,ReceivingData
Sample,2020-11-27 11:19:29.7107,43,d410a512eb9ec04353368eb1139a6896,anonymous,0.6382,ReceivingData
Sample,2020-11-27 11:19:29.7382,44,d410a512eb9ec04353368eb1139a6896,anonymous,0.6169,ReceivingData
Sample,2020-11-27 11:19:29.8506,48,d410a512eb9ec04353368eb1139a6896,anonymous,0.5933,ReceivingData
Sample,2020-11-27 11:19:29.8786,49,d410a512eb9ec04353368eb1139a6896,anonymous,0.6280,ReceivingData
Sample,2020-11-27 11:19:29.9610,52,d410a512eb9ec04353368eb1139a6896,anonymous,0.6337,ReceivingData
Sample,2020-11-27 11:19:29.9895,53,d410a512eb9ec04353368eb1139a6896,anonymous,0.6722,ReceivingData
Sample,2020-11-27 11:19:30.0874,58,d410a512eb9ec04353368eb1139a6896,anonymous,0.6824,ReceivingData
Sample,2020-11-27 11:19:30.1029,59,d410a512eb9ec04353368eb1139a6896,anonymous,0.6987,ReceivingData
Sample,2020-11-27 11:19:30.1174,60,d410a512eb9ec04353368eb1139a6896,anonymous,0.6583,ReceivingData
Sample,2020-11-27 11:19:30.2183,67,d410a512eb9ec04353368eb1139a6896,anonymous,0.6874,ReceivingData
Sample,2020-11-27 11:19:30.2318,68,d410a512eb9ec04353368eb1139a6896,anonymous,0.6510,ReceivingData
Sample,2020-11-27 11:19:30.3453,76,d410a512eb9ec04353368eb1139a6896,anonymous,0.6392,ReceivingData
Sample,2020-11-27 11:19:30.3583,77,d410a512eb9ec04353368eb1139a6896,anonymous,0.6523,ReceivingData
Sample,2020-11-27 11:19:30.4705,85,d410a512eb9ec04353368eb1139a6896,anonymous,0.5922,ReceivingData
Sample,2020-11-27 11:19:30.4845,86,d410a512eb9ec04353368eb1139a6896,anonymous,0.5354,ReceivingData
Sample,2020-11-27 11:19:30.6241,96,d410a512eb9ec04353368eb1139a6896,anonymous,0.5154,ReceivingData
Sample,2020-11-27 11:19:30.6377,97,d410a512eb9ec04353368eb1139a6896,anonymous,0.5635,ReceivingData
Sample,2020-11-27 11:19:30.7214,103,d410a512eb9ec04353368eb1139a6896,anonymous,0.5871,ReceivingData
Sample,2020-11-27 11:19:30.7349,104,d410a512eb9ec04353368eb1139a6896,anonymous,0.6092,ReceivingData
Sample,2020-11-27 11:19:30.8470,112,d410a512eb9ec04353368eb1139a6896,anonymous,0.5965,ReceivingData
Sample,2020-11-27 11:19:30.8611,113,d410a512eb9ec04353368eb1139a6896,anonymous,0.5925,ReceivingData
Sample,2020-11-27 11:19:31.0007,123,d410a512eb9ec04353368eb1139a6896,anonymous,0.5656,ReceivingData
Sample,2020-11-27 11:19:31.0148,124,d410a512eb9ec04353368eb1139a6896,anonymous,0.5299,ReceivingData
Sample,2020-11-27 11:19:31.0283,125,d410a512eb9ec04353368eb1139a6896,anonymous,0.5212,ReceivingData
Sample,2020-11-27 11:19:31.1119,131,d410a512eb9ec04353368eb1139a6896,anonymous,0.4644,ReceivingData
Sample,2020-11-27 11:19:31.1264,132,d410a512eb9ec04353368eb1139a6896,anonymous,0.6047,ReceivingData
Sample,2020-11-27 11:19:31.2378,140,d410a512eb9ec04353368eb1139a6896,anonymous,0.6575,ReceivingData
Sample,2020-11-27 11:19:31.2518,141,d410a512eb9ec04353368eb1139a6896,anonymous,0.6837,ReceivingData
Sample,2020-11-27 11:19:31.3772,150,d410a512eb9ec04353368eb1139a6896,anonymous,0.6974,ReceivingData
