Event,Timestamp,Framecount,SessionID,Email,BCIState,BCIConfidence,InputNumber,BCIThresholdBuffer,InputWindow,InputWindowOrder,InterTrialTimer,InputWindowTimer,GameState,CurrentFabAlarm,AccInputTrialsLeft,AccInputRate,FabInputTrialsLeft,FabInputRate,RejInputTrialsLeft,RejInputRate,AssistSuccessTrialsLeft,AssistSuccessRate,AssistFailTrialsLeft,AssistFailRate,ExplicitShamTrialsLeft,ExplicitShamRate,TrialResult,TrialGoal
BCIStateUpdated,2021-05-13 11:14:37.8403,1,156eafac4bcd414c6eff3a20081ff503,anonymous,Connecting,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BCIStateUpdated,2021-05-13 11:14:40.7729,10,156eafac4bcd414c6eff3a20081ff503,anonymous,ReceivingHeader,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BCIStateUpdated,2021-05-13 11:14:40.8814,12,156eafac4bcd414c6eff3a20081ff503,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-13 11:14:42.3624,115,156eafac4bcd414c6eff3a20081ff503,anonymous,ReceivingData,0.5319,1,(0.433 0.532 0.391 0.473 0.478 0.460 0.438 0.428 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-13 11:14:45.0364,305,156eafac4bcd414c6eff3a20081ff503,anonymous,ReceivingData,0.2376,1,(0.473 0.506 0.515 0.480 0.404 0.353 0.303 0.238 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-13 11:14:46.9486,441,156eafac4bcd414c6eff3a20081ff503,anonymous,ReceivingData,0.8224,2,(0.721 0.789 0.806 0.810 0.813 0.825 0.822 0.401 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-13 11:14:47.7161,496,156eafac4bcd414c6eff3a20081ff503,anonymous,ReceivingData,0.2807,2,(0.546 0.364 0.326 0.281 0.723 0.683 0.595 0.563 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-13 11:14:50.2878,678,156eafac4bcd414c6eff3a20081ff503,anonymous,ReceivingData,0.5694,3,(0.348 0.445 0.486 0.519 0.516 0.533 0.551 0.569 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-13 11:14:50.4130,687,156eafac4bcd414c6eff3a20081ff503,anonymous,ReceivingData,0.2778,3,(0.535 0.278 0.486 0.519 0.516 0.533 0.551 0.569 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-13 11:14:52.8508,862,156eafac4bcd414c6eff3a20081ff503,anonymous,ReceivingData,0.4325,4,(0.380 0.432 0.314 0.357 0.376 0.380 0.376 0.381 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
