Event,Timestamp,Framecount,SessionID,Email,BCIConfidence,BCIState
Sample,2021-05-13 11:14:40.8824,12,156eafac4bcd414c6eff3a20081ff503,anonymous,0.3367,ReceivingData
Sample,2021-05-13 11:14:40.9074,13,156eafac4bcd414c6eff3a20081ff503,anonymous,0.2764,ReceivingData
Sample,2021-05-13 11:14:40.9485,16,156eafac4bcd414c6eff3a20081ff503,anonymous,0.2199,ReceivingData
Sample,2021-05-13 11:14:40.9618,17,156eafac4bcd414c6eff3a20081ff503,anonymous,0.2219,ReceivingData
Sample,2021-05-13 11:14:41.0722,25,156eafac4bcd414c6eff3a20081ff503,anonymous,0.2299,ReceivingData
Sample,2021-05-13 11:14:41.0863,26,156eafac4bcd414c6eff3a20081ff503,anonymous,0.2399,ReceivingData
Sample,2021-05-13 11:14:41.1947,34,156eafac4bcd414c6eff3a20081ff503,anonymous,0.2458,ReceivingData
Sample,2021-05-13 11:14:41.2097,35,156eafac4bcd414c6eff3a20081ff503,anonymous,0.2584,ReceivingData
Sample,2021-05-13 11:14:41.3198,43,156eafac4bcd414c6eff3a20081ff503,anonymous,0.2346,ReceivingData
Sample,2021-05-13 11:14:41.3338,44,156eafac4bcd414c6eff3a20081ff503,anonymous,0.2270,ReceivingData
Sample,2021-05-13 11:14:41.4591,53,156eafac4bcd414c6eff3a20081ff503,anonymous,0.2454,ReceivingData
Sample,2021-05-13 11:14:41.4736,54,156eafac4bcd414c6eff3a20081ff503,anonymous,0.2539,ReceivingData
Sample,2021-05-13 11:14:41.5854,62,156eafac4bcd414c6eff3a20081ff503,anonymous,0.2677,ReceivingData
Sample,2021-05-13 11:14:41.6002,63,156eafac4bcd414c6eff3a20081ff503,anonymous,0.2658,ReceivingData
Sample,2021-05-13 11:14:41.6143,64,156eafac4bcd414c6eff3a20081ff503,anonymous,0.2664,ReceivingData
Sample,2021-05-13 11:14:41.7121,70,156eafac4bcd414c6eff3a20081ff503,anonymous,0.2683,ReceivingData
Sample,2021-05-13 11:14:41.7249,71,156eafac4bcd414c6eff3a20081ff503,anonymous,0.2845,ReceivingData
Sample,2021-05-13 11:14:41.8362,78,156eafac4bcd414c6eff3a20081ff503,anonymous,0.2940,ReceivingData
Sample,2021-05-13 11:14:41.8513,79,156eafac4bcd414c6eff3a20081ff503,anonymous,0.3910,ReceivingData
Sample,2021-05-13 11:14:41.9602,87,156eafac4bcd414c6eff3a20081ff503,anonymous,0.4732,ReceivingData
Sample,2021-05-13 11:14:41.9749,88,156eafac4bcd414c6eff3a20081ff503,anonymous,0.4777,ReceivingData
Sample,2021-05-13 11:14:42.0978,97,156eafac4bcd414c6eff3a20081ff503,anonymous,0.4602,ReceivingData
