Event,Timestamp,Framecount,SessionID,Email,BCIState,BCIConfidence,InputNumber,BCIThresholdBuffer,InputWindow,InputWindowOrder,InterTrialTimer,InputWindowTimer,GameState,CurrentFabAlarm,AccInputTrialsLeft,AccInputRate,FabInputTrialsLeft,FabInputRate,RejInputTrialsLeft,RejInputRate,AssistSuccessTrialsLeft,AssistSuccessRate,AssistFailTrialsLeft,AssistFailRate,ExplicitShamTrialsLeft,ExplicitShamRate,TrialResult,TrialGoal
BCIStateUpdated,2021-05-06 10:13:54.6675,1,5894ad244e6aceab2737d4fd5ea26911,anonymous,Connecting,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BCIStateUpdated,2021-05-06 10:13:57.7059,10,5894ad244e6aceab2737d4fd5ea26911,anonymous,ReceivingHeader,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BCIStateUpdated,2021-05-06 10:13:57.7244,11,5894ad244e6aceab2737d4fd5ea26911,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-06 10:13:58.1063,34,5894ad244e6aceab2737d4fd5ea26911,anonymous,ReceivingData,0.5626,1,(0.581 0.598 0.605 0.633 0.631 0.600 0.591 0.563 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-06 10:14:05.4141,554,5894ad244e6aceab2737d4fd5ea26911,anonymous,ReceivingData,0.2777,1,(0.332 0.312 0.278 0.407 0.404 0.364 0.338 0.321 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-06 10:14:15.6110,1285,5894ad244e6aceab2737d4fd5ea26911,anonymous,ReceivingData,0.3194,2,(0.315 0.317 0.327 0.319 0.317 0.316 0.332 0.315 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-06 10:14:16.0014,1313,5894ad244e6aceab2737d4fd5ea26911,anonymous,ReceivingData,0.2938,2,(0.315 0.294 0.327 0.319 0.353 0.349 0.347 0.311 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-06 10:14:17.4178,1415,5894ad244e6aceab2737d4fd5ea26911,anonymous,ReceivingData,0.4325,3,(0.386 0.428 0.433 0.309 0.321 0.373 0.383 0.386 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-06 10:14:20.4724,1634,5894ad244e6aceab2737d4fd5ea26911,anonymous,ReceivingData,0.2990,3,(0.348 0.350 0.340 0.324 0.299 0.399 0.400 0.359 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-06 10:14:20.8747,1661,5894ad244e6aceab2737d4fd5ea26911,anonymous,ReceivingData,0.3760,4,(0.314 0.321 0.349 0.350 0.376 0.316 0.313 0.315 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-06 10:14:23.4107,1843,5894ad244e6aceab2737d4fd5ea26911,anonymous,ReceivingData,0.2831,4,(0.333 0.336 0.337 0.316 0.301 0.303 0.283 0.320 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-06 10:14:24.0506,1889,5894ad244e6aceab2737d4fd5ea26911,anonymous,ReceivingData,0.4083,5,(0.406 0.408 0.310 0.357 0.348 0.382 0.377 0.398 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-06 10:14:30.1920,2328,5894ad244e6aceab2737d4fd5ea26911,anonymous,ReceivingData,0.2812,5,(0.341 0.323 0.340 0.345 0.320 0.313 0.306 0.281 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-06 10:14:31.5844,2428,5894ad244e6aceab2737d4fd5ea26911,anonymous,ReceivingData,0.3807,6,(0.307 0.307 0.343 0.325 0.335 0.346 0.374 0.381 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-06 10:14:41.6912,3153,5894ad244e6aceab2737d4fd5ea26911,anonymous,ReceivingData,0.2417,6,(0.316 0.321 0.314 0.305 0.312 0.308 0.242 0.325 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-06 10:14:43.5977,3290,5894ad244e6aceab2737d4fd5ea26911,anonymous,ReceivingData,0.3501,7,(0.308 0.338 0.369 0.343 0.354 0.352 0.332 0.350 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-06 10:14:45.2536,3409,5894ad244e6aceab2737d4fd5ea26911,anonymous,ReceivingData,0.2991,7,(0.351 0.336 0.299 0.328 0.362 0.351 0.359 0.366 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-06 10:14:45.7697,3445,5894ad244e6aceab2737d4fd5ea26911,anonymous,ReceivingData,0.4370,8,(0.356 0.378 0.406 0.436 0.437 0.322 0.330 0.353 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-06 10:14:49.0131,3678,5894ad244e6aceab2737d4fd5ea26911,anonymous,ReceivingData,0.2801,8,(0.280 0.528 0.513 0.525 0.520 0.494 0.334 0.306 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-06 10:14:50.2666,3768,5894ad244e6aceab2737d4fd5ea26911,anonymous,ReceivingData,0.6017,9,(0.430 0.467 0.483 0.519 0.557 0.602 0.327 0.399 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GameRunning,2021-05-06 10:14:56.0290,4181,5894ad244e6aceab2737d4fd5ea26911,anonymous,NULL,NULL,NULL,NULL,Closed,0,0.0000,0.0000,Running,0.0000,30,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,NA,NULL
Rest,2021-05-06 10:15:02.9080,4675,5894ad244e6aceab2737d4fd5ea26911,anonymous,ReceivingData,0.2938,9,(0.308 0.294 0.381 0.391 0.365 0.369 0.320 0.319 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-06 10:15:03.5473,4720,5894ad244e6aceab2737d4fd5ea26911,anonymous,ReceivingData,0.4072,10,(0.354 0.422 0.415 0.407 0.310 0.307 0.329 0.342 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-06 10:15:07.1258,4976,5894ad244e6aceab2737d4fd5ea26911,anonymous,ReceivingData,0.2999,10,(0.399 0.388 0.366 0.362 0.337 0.323 0.306 0.300 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-06 10:15:07.6268,5012,5894ad244e6aceab2737d4fd5ea26911,anonymous,ReceivingData,0.3879,11,(0.348 0.351 0.354 0.354 0.365 0.385 0.402 0.388 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
InputWindowChange,2021-05-06 10:15:08.0174,5040,5894ad244e6aceab2737d4fd5ea26911,anonymous,NULL,NULL,NULL,NULL,Open,0,0.0000,0.0000,Running,0.1311,30,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,NA,NULL
Rest,2021-05-06 10:15:09.5614,5151,5894ad244e6aceab2737d4fd5ea26911,anonymous,ReceivingData,0.2949,11,(0.295 0.431 0.420 0.371 0.371 0.363 0.317 0.318 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-06 10:15:10.0753,5188,5894ad244e6aceab2737d4fd5ea26911,anonymous,ReceivingData,0.3092,12,(0.313 0.309 0.320 0.323 0.333 0.348 0.345 0.339 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
InputWindowChange,2021-05-06 10:15:13.0286,5400,5894ad244e6aceab2737d4fd5ea26911,anonymous,NULL,NULL,NULL,NULL,Closed,0,0.0133,0.0000,Running,0.1311,30,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,NA,NULL
GameDecision,2021-05-06 10:15:13.0296,5400,5894ad244e6aceab2737d4fd5ea26911,anonymous,NULL,NULL,NULL,NULL,Closed,0,0.0133,0.0000,Running,0.1311,30,0.0000,0,0.0000,0,0.0333,0,0.0000,0,0.0000,0,0.0000,RejInput,AccInput
InputWindowChange,2021-05-06 10:15:25.0286,6262,5894ad244e6aceab2737d4fd5ea26911,anonymous,NULL,NULL,NULL,NULL,Open,1,0.0000,0.0000,Running,0.7238,30,0.0000,0,0.0000,0,0.0333,0,0.0000,0,0.0000,0,0.0000,NA,NULL
InputWindowChange,2021-05-06 10:15:30.0397,6622,5894ad244e6aceab2737d4fd5ea26911,anonymous,NULL,NULL,NULL,NULL,Closed,1,0.0096,0.0000,Running,0.7238,30,0.0000,0,0.0000,0,0.0333,0,0.0000,0,0.0000,0,0.0000,NA,NULL
GameDecision,2021-05-06 10:15:30.0407,6622,5894ad244e6aceab2737d4fd5ea26911,anonymous,NULL,NULL,NULL,NULL,Closed,1,0.0096,0.0000,Running,0.7238,30,0.0000,0,0.0000,0,0.0667,0,0.0000,0,0.0000,0,0.0000,RejInput,AccInput
Rest,2021-05-06 10:15:30.3885,6647,5894ad244e6aceab2737d4fd5ea26911,anonymous,ReceivingData,0.2983,12,(0.377 0.369 0.330 0.318 0.298 0.342 0.336 0.338 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-06 10:15:31.4033,6719,5894ad244e6aceab2737d4fd5ea26911,anonymous,ReceivingData,0.4643,13,(0.408 0.376 0.422 0.450 0.462 0.464 0.319 0.371 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-06 10:15:38.3108,7215,5894ad244e6aceab2737d4fd5ea26911,anonymous,ReceivingData,0.2814,13,(0.281 0.553 0.574 0.507 0.478 0.402 0.357 0.320 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
