Event,Timestamp,Framecount,SessionID,Email,BCIState,BCIConfidence,InputNumber,BCIThresholdBuffer,InputWindow,InputWindowOrder,InterTrialTimer,InputWindowTimer,GameState,CurrentFabAlarm,AccInputTrialsLeft,AccInputRate,FabInputTrialsLeft,FabInputRate,RejInputTrialsLeft,RejInputRate,AssistSuccessTrialsLeft,AssistSuccessRate,AssistFailTrialsLeft,AssistFailRate,ExplicitShamTrialsLeft,ExplicitShamRate,TrialResult,TrialGoal
BCIStateUpdated,2020-12-02 11:46:11.5251,1,3bc5e6d677d2366d1d0b4ec387e9f3c6,anonymous,Connecting,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BCIStateUpdated,2020-12-02 11:46:14.9350,9,3bc5e6d677d2366d1d0b4ec387e9f3c6,anonymous,ReceivingHeader,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BCIStateUpdated,2020-12-02 11:46:15.0030,12,3bc5e6d677d2366d1d0b4ec387e9f3c6,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2020-12-02 11:46:21.6642,489,3bc5e6d677d2366d1d0b4ec387e9f3c6,anonymous,ReceivingData,0.7234,1,(0.723 0.708 0.760 0.797 0.801 0.820 0.820 0.759 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2020-12-02 11:46:22.2891,534,3bc5e6d677d2366d1d0b4ec387e9f3c6,anonymous,ReceivingData,0.6067,1,(0.710 0.607 0.739 0.756 0.777 0.803 0.806 0.798 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2020-12-02 11:46:26.3824,827,3bc5e6d677d2366d1d0b4ec387e9f3c6,anonymous,ReceivingData,0.7613,2,(0.846 0.878 0.896 0.906 0.820 0.761 0.752 0.815 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2020-12-02 11:46:26.5073,836,3bc5e6d677d2366d1d0b4ec387e9f3c6,anonymous,ReceivingData,0.6869,2,(0.687 0.878 0.896 0.906 0.820 0.761 0.713 0.719 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2020-12-02 11:46:32.4946,1221,3bc5e6d677d2366d1d0b4ec387e9f3c6,anonymous,ReceivingData,0.8963,3,(0.868 0.897 0.933 0.918 0.896 0.728 0.846 0.859 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2020-12-02 11:46:34.0540,1324,3bc5e6d677d2366d1d0b4ec387e9f3c6,anonymous,ReceivingData,0.6953,3,(0.854 0.759 0.784 0.751 0.798 0.748 0.695 0.852 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2020-12-02 11:46:34.8205,1369,3bc5e6d677d2366d1d0b4ec387e9f3c6,anonymous,ReceivingData,0.6016,4,(0.610 0.584 0.572 0.602 0.698 0.713 0.628 0.607 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2020-12-02 11:46:37.8977,1583,3bc5e6d677d2366d1d0b4ec387e9f3c6,anonymous,ReceivingData,0.3659,4,(0.575 0.569 0.528 0.597 0.575 0.508 0.464 0.366 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2020-12-02 11:46:41.0452,1803,3bc5e6d677d2366d1d0b4ec387e9f3c6,anonymous,ReceivingData,0.4735,5,(0.486 0.478 0.471 0.474 0.405 0.471 0.419 0.444 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2020-12-02 11:46:43.6339,1988,3bc5e6d677d2366d1d0b4ec387e9f3c6,anonymous,ReceivingData,0.3908,5,(0.486 0.469 0.413 0.421 0.418 0.433 0.391 0.477 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2020-12-02 11:46:44.2616,2033,3bc5e6d677d2366d1d0b4ec387e9f3c6,anonymous,ReceivingData,0.5821,6,(0.581 0.582 0.400 0.443 0.449 0.468 0.540 0.573 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GameRunning,2020-12-02 11:46:44.8384,2074,3bc5e6d677d2366d1d0b4ec387e9f3c6,anonymous,NULL,NULL,NULL,NULL,Closed,0,0.0000,0.0000,Running,0.0000,30,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,NA,NULL
Rest,2020-12-02 11:46:48.7303,2352,3bc5e6d677d2366d1d0b4ec387e9f3c6,anonymous,ReceivingData,0.3948,6,(0.629 0.580 0.499 0.460 0.395 0.572 0.601 0.639 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2020-12-02 11:46:49.3702,2398,3bc5e6d677d2366d1d0b4ec387e9f3c6,anonymous,ReceivingData,0.6037,7,(0.496 0.523 0.526 0.604 0.641 0.622 0.604 0.435 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2020-12-02 11:46:51.4036,2543,3bc5e6d677d2366d1d0b4ec387e9f3c6,anonymous,ReceivingData,0.3996,7,(0.400 0.472 0.445 0.482 0.488 0.488 0.473 0.462 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2020-12-02 11:46:51.9042,2579,3bc5e6d677d2366d1d0b4ec387e9f3c6,anonymous,ReceivingData,0.4674,8,(0.467 0.470 0.483 0.496 0.486 0.418 0.414 0.424 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2020-12-02 11:46:52.2811,2606,3bc5e6d677d2366d1d0b4ec387e9f3c6,anonymous,ReceivingData,0.3997,8,(0.467 0.499 0.492 0.449 0.438 0.458 0.448 0.400 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2020-12-02 11:46:52.7957,2643,3bc5e6d677d2366d1d0b4ec387e9f3c6,anonymous,ReceivingData,0.4259,9,(0.496 0.517 0.522 0.506 0.439 0.430 0.429 0.426 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2020-12-02 11:46:52.9352,2653,3bc5e6d677d2366d1d0b4ec387e9f3c6,anonymous,ReceivingData,0.3940,9,(0.419 0.434 0.394 0.506 0.439 0.430 0.429 0.426 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2020-12-02 11:46:54.0769,2735,3bc5e6d677d2366d1d0b4ec387e9f3c6,anonymous,ReceivingData,0.5423,10,(0.488 0.477 0.476 0.499 0.542 0.431 0.468 0.484 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2020-12-02 11:46:54.3418,2753,3bc5e6d677d2366d1d0b4ec387e9f3c6,anonymous,ReceivingData,0.3904,10,(0.475 0.458 0.390 0.499 0.542 0.539 0.550 0.506 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2020-12-02 11:46:55.0929,2807,3bc5e6d677d2366d1d0b4ec387e9f3c6,anonymous,ReceivingData,0.4572,11,(0.464 0.498 0.530 0.519 0.500 0.457 0.422 0.435 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
InputWindowChange,2020-12-02 11:46:56.8217,2930,3bc5e6d677d2366d1d0b4ec387e9f3c6,anonymous,NULL,NULL,NULL,NULL,Open,0,0.0000,0.0000,Running,1.1802,30,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,NA,NULL
