Event,Timestamp,Framecount,SessionID,Email,BCIState,BCIConfidence,InputNumber,BCIThresholdBuffer,InputWindow,InputWindowOrder,InterTrialTimer,InputWindowTimer,GameState,CurrentFabAlarm,AccInputTrialsLeft,AccInputRate,FabInputTrialsLeft,FabInputRate,RejInputTrialsLeft,RejInputRate,AssistSuccessTrialsLeft,AssistSuccessRate,AssistFailTrialsLeft,AssistFailRate,ExplicitShamTrialsLeft,ExplicitShamRate,TrialResult,TrialGoal
BCIStateUpdated,2021-05-06 16:05:18.4118,1,f70974a1a82239fd7ecdc69a63173d45,anonymous,Connecting,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BCIStateUpdated,2021-05-06 16:05:21.4679,9,f70974a1a82239fd7ecdc69a63173d45,anonymous,ReceivingHeader,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BCIStateUpdated,2021-05-06 16:05:21.5681,13,f70974a1a82239fd7ecdc69a63173d45,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-06 16:05:22.9782,113,f70974a1a82239fd7ecdc69a63173d45,anonymous,ReceivingData,0.6341,1,(0.661 0.634 0.329 0.361 0.421 0.501 0.626 0.672 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-06 16:05:31.1611,695,f70974a1a82239fd7ecdc69a63173d45,anonymous,ReceivingData,0.2601,1,(0.314 0.260 0.487 0.446 0.410 0.378 0.350 0.319 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-06 16:05:31.9272,750,f70974a1a82239fd7ecdc69a63173d45,anonymous,ReceivingData,0.4690,2,(0.403 0.455 0.455 0.491 0.486 0.469 0.306 0.342 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-06 16:05:53.0051,2260,f70974a1a82239fd7ecdc69a63173d45,anonymous,ReceivingData,0.2876,2,(0.466 0.451 0.393 0.354 0.323 0.288 0.483 0.501 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-06 16:05:59.3933,2719,f70974a1a82239fd7ecdc69a63173d45,anonymous,ReceivingData,0.3563,3,(0.380 0.383 0.346 0.356 0.325 0.359 0.387 0.366 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-06 16:06:00.6880,2797,f70974a1a82239fd7ecdc69a63173d45,anonymous,ReceivingData,0.2998,3,(0.332 0.300 0.494 0.580 0.502 0.494 0.398 0.307 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-06 16:06:01.4423,2851,f70974a1a82239fd7ecdc69a63173d45,anonymous,ReceivingData,0.3733,4,(0.412 0.436 0.441 0.391 0.381 0.373 0.307 0.362 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
