Event,Timestamp,Framecount,SessionID,Email,BCIState,InputWindow,InputWindowOrder,InterTrialTimer,InputWindowTimer,GameState,CurrentFabAlarm,AccInputTrialsLeft,AccInputRate,FabInputTrialsLeft,FabInputRate,RejInputTrialsLeft,RejInputRate,AssistSuccessTrialsLeft,AssistSuccessRate,AssistFailTrialsLeft,AssistFailRate,ExplicitShamTrialsLeft,ExplicitShamRate,TrialResult,BCIConfidence,InputNumber,BCIThresholdBuffer,TrialGoal
Rest,2020-11-30 14:40:40.5919,2901,1ce8fff259f509d5c5c76785c5ee7be2,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.2550,2,(0.664 0.665 0.661 0.613 0.500 0.255 0.713 0.690 ),NULL
InputWindowChange,2020-11-30 14:40:47.4833,3378,1ce8fff259f509d5c5c76785c5ee7be2,anonymous,NULL,Open,1,0.0000,0.0000,Running,4.0353,29,0.0333,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
InputWindowChange,2020-11-30 14:40:53.4853,3806,1ce8fff259f509d5c5c76785c5ee7be2,anonymous,NULL,Closed,1,0.0006,0.0000,Running,4.0353,29,0.0333,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2020-11-30 14:40:53.4938,3806,1ce8fff259f509d5c5c76785c5ee7be2,anonymous,NULL,Closed,1,0.0006,0.0000,Running,4.0353,29,0.0333,0,0.0000,0,0.0333,0,0.0000,0,0.0000,0,0.0000,RejInput,NULL,NULL,NULL,AccInput
MotorImagery,2020-11-30 14:40:57.3274,4081,1ce8fff259f509d5c5c76785c5ee7be2,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5728,3,(0.493 0.553 0.583 0.599 0.582 0.573 0.485 0.469 ),NULL
Rest,2020-11-30 14:40:57.5640,4098,1ce8fff259f509d5c5c76785c5ee7be2,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4281,3,(0.428 0.553 0.583 0.599 0.582 0.573 0.557 0.492 ),NULL
InputWindowChange,2020-11-30 14:41:05.4865,4629,1ce8fff259f509d5c5c76785c5ee7be2,anonymous,NULL,Open,2,0.0000,0.0000,Running,1.8540,29,0.0333,0,0.0000,0,0.0333,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
InputWindowChange,2020-11-30 14:41:11.5095,5054,1ce8fff259f509d5c5c76785c5ee7be2,anonymous,NULL,Closed,2,0.0246,0.0000,Running,1.8540,29,0.0333,0,0.0000,0,0.0333,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2020-11-30 14:41:11.5110,5054,1ce8fff259f509d5c5c76785c5ee7be2,anonymous,NULL,Closed,2,0.0246,0.0000,Running,1.8540,29,0.0333,0,0.0000,0,0.0667,0,0.0000,0,0.0000,0,0.0000,RejInput,NULL,NULL,NULL,AccInput
InputWindowChange,2020-11-30 14:41:23.4919,5890,1ce8fff259f509d5c5c76785c5ee7be2,anonymous,NULL,Open,3,0.0000,0.0000,Running,3.3592,29,0.0333,0,0.0000,0,0.0667,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
InputWindowChange,2020-11-30 14:41:29.4926,6318,1ce8fff259f509d5c5c76785c5ee7be2,anonymous,NULL,Closed,3,0.0024,0.0000,Running,3.3592,29,0.0333,0,0.0000,0,0.0667,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2020-11-30 14:41:29.4942,6318,1ce8fff259f509d5c5c76785c5ee7be2,anonymous,NULL,Closed,3,0.0024,0.0000,Running,3.3592,29,0.0333,0,0.0000,0,0.1000,0,0.0000,0,0.0000,0,0.0000,RejInput,NULL,NULL,NULL,AccInput
MotorImagery,2020-11-30 14:41:30.4112,6383,1ce8fff259f509d5c5c76785c5ee7be2,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5506,4,(0.541 0.514 0.530 0.512 0.527 0.551 0.402 0.485 ),NULL
Rest,2020-11-30 14:41:31.5816,6452,1ce8fff259f509d5c5c76785c5ee7be2,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.3863,4,(0.464 0.386 0.526 0.515 0.548 0.602 0.578 0.482 ),NULL
MotorImagery,2020-11-30 14:41:36.5374,6791,1ce8fff259f509d5c5c76785c5ee7be2,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5439,5,(0.427 0.439 0.474 0.544 0.380 0.381 0.408 0.409 ),NULL
Rest,2020-11-30 14:41:36.9275,6819,1ce8fff259f509d5c5c76785c5ee7be2,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.2933,5,(0.412 0.369 0.293 0.544 0.506 0.495 0.496 0.458 ),NULL
MotorImagery,2020-11-30 14:41:38.7093,6941,1ce8fff259f509d5c5c76785c5ee7be2,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.3615,6,(0.365 0.390 0.394 0.406 0.490 0.398 0.399 0.361 ),NULL
Rest,2020-11-30 14:41:38.8346,6950,1ce8fff259f509d5c5c76785c5ee7be2,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.3096,6,(0.376 0.310 0.394 0.406 0.490 0.398 0.399 0.361 ),NULL
MotorImagery,2020-11-30 14:41:41.2580,7123,1ce8fff259f509d5c5c76785c5ee7be2,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4228,7,(0.385 0.412 0.423 0.361 0.363 0.363 0.398 0.375 ),NULL
InputWindowChange,2020-11-30 14:41:41.4957,7140,1ce8fff259f509d5c5c76785c5ee7be2,anonymous,NULL,Open,4,0.0000,0.0000,Running,4.0822,29,0.0333,0,0.0000,0,0.1000,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
Rest,2020-11-30 14:41:41.5087,7141,1ce8fff259f509d5c5c76785c5ee7be2,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.3272,7,(0.385 0.412 0.423 0.395 0.380 0.394 0.327 0.375 ),NULL
InputWindowChange,2020-11-30 14:41:47.5097,7568,1ce8fff259f509d5c5c76785c5ee7be2,anonymous,NULL,Closed,4,0.0146,0.0000,Running,4.0822,29,0.0333,0,0.0000,0,0.1000,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2020-11-30 14:41:47.5112,7568,1ce8fff259f509d5c5c76785c5ee7be2,anonymous,NULL,Closed,4,0.0146,0.0000,Running,4.0822,29,0.0333,0,0.0000,0,0.1333,0,0.0000,0,0.0000,0,0.0000,RejInput,NULL,NULL,NULL,AccInput
MotorImagery,2020-11-30 14:41:51.3552,7809,1ce8fff259f509d5c5c76785c5ee7be2,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5993,8,(0.612 0.587 0.599 0.428 0.547 0.627 0.618 0.625 ),NULL
Rest,2020-11-30 14:41:51.7699,7836,1ce8fff259f509d5c5c76785c5ee7be2,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.3301,8,(0.436 0.442 0.330 0.540 0.568 0.542 0.481 0.438 ),NULL
MotorImagery,2020-11-30 14:41:55.1819,8072,1ce8fff259f509d5c5c76785c5ee7be2,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4219,9,(0.418 0.417 0.422 0.420 0.370 0.354 0.348 0.354 ),NULL
Rest,2020-11-30 14:41:55.8223,8118,1ce8fff259f509d5c5c76785c5ee7be2,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.2885,9,(0.457 0.417 0.405 0.405 0.363 0.289 0.429 0.440 ),NULL
MotorImagery,2020-11-30 14:41:57.5202,8231,1ce8fff259f509d5c5c76785c5ee7be2,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.3836,10,(0.308 0.371 0.384 0.305 0.321 0.330 0.343 0.311 ),NULL
InputWindowChange,2020-11-30 14:41:59.4982,8358,1ce8fff259f509d5c5c76785c5ee7be2,anonymous,NULL,Open,5,0.0000,0.0000,Running,2.8493,29,0.0333,0,0.0000,0,0.1333,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
Rest,2020-11-30 14:41:59.7902,8377,1ce8fff259f509d5c5c76785c5ee7be2,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.2444,10,(0.431 0.372 0.364 0.329 0.332 0.344 0.338 0.244 ),NULL
MotorImagery,2020-11-30 14:42:02.1016,8528,1ce8fff259f509d5c5c76785c5ee7be2,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4324,11,(0.339 0.347 0.392 0.393 0.430 0.418 0.432 0.334 ),NULL
InputWindowChange,2020-11-30 14:42:02.1016,8528,1ce8fff259f509d5c5c76785c5ee7be2,anonymous,NULL,Closed,5,-3.3991,0.0000,Running,2.8493,29,0.0333,0,0.0000,0,0.1333,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2020-11-30 14:42:02.1026,8528,1ce8fff259f509d5c5c76785c5ee7be2,anonymous,NULL,Closed,5,-3.3991,0.0000,Running,2.8493,28,0.0667,0,0.0000,0,0.1333,0,0.0000,0,0.0000,0,0.0000,AccInput,NULL,NULL,NULL,AccInput
Rest,2020-11-30 14:42:03.1184,8596,1ce8fff259f509d5c5c76785c5ee7be2,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.2889,11,(0.430 0.432 0.420 0.428 0.366 0.334 0.326 0.289 ),NULL
InputWindowChange,2020-11-30 14:42:17.5022,9621,1ce8fff259f509d5c5c76785c5ee7be2,anonymous,NULL,Open,6,0.0000,0.0000,Running,2.2246,28,0.0667,0,0.0000,0,0.1333,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
InputWindowChange,2020-11-30 14:42:23.5023,10052,1ce8fff259f509d5c5c76785c5ee7be2,anonymous,NULL,Closed,6,0.0008,0.0000,Running,2.2246,28,0.0667,0,0.0000,0,0.1333,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2020-11-30 14:42:23.5038,10052,1ce8fff259f509d5c5c76785c5ee7be2,anonymous,NULL,Closed,6,0.0008,0.0000,Running,2.2246,28,0.0667,0,0.0000,0,0.1667,0,0.0000,0,0.0000,0,0.0000,RejInput,NULL,NULL,NULL,AccInput
MotorImagery,2020-11-30 14:42:26.6204,10275,1ce8fff259f509d5c5c76785c5ee7be2,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4001,12,(0.318 0.306 0.311 0.356 0.375 0.468 0.465 0.400 ),NULL
Rest,2020-11-30 14:42:26.7457,10284,1ce8fff259f509d5c5c76785c5ee7be2,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.2246,12,(0.308 0.225 0.311 0.356 0.375 0.468 0.465 0.400 ),NULL
MotorImagery,2020-11-30 14:42:28.1659,10383,1ce8fff259f509d5c5c76785c5ee7be2,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.3782,13,(0.347 0.378 0.330 0.330 0.454 0.416 0.401 0.356 ),NULL
Rest,2020-11-30 14:42:29.8103,10500,1ce8fff259f509d5c5c76785c5ee7be2,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.2877,13,(0.415 0.349 0.345 0.336 0.288 0.462 0.441 0.443 ),NULL
MotorImagery,2020-11-30 14:42:33.9176,10793,1ce8fff259f509d5c5c76785c5ee7be2,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.3632,14,(0.416 0.363 0.319 0.350 0.362 0.431 0.432 0.457 ),NULL
Rest,2020-11-30 14:42:34.1546,10810,1ce8fff259f509d5c5c76785c5ee7be2,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.2893,14,(0.416 0.363 0.377 0.373 0.332 0.303 0.289 0.457 ),NULL
InputWindowChange,2020-11-30 14:42:35.5056,10907,1ce8fff259f509d5c5c76785c5ee7be2,anonymous,NULL,Open,7,0.0000,0.0000,Running,4.7455,28,0.0667,0,0.0000,0,0.1667,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
MotorImagery,2020-11-30 14:42:37.0923,11021,1ce8fff259f509d5c5c76785c5ee7be2,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4153,15,(0.314 0.303 0.357 0.352 0.315 0.303 0.319 0.415 ),NULL
InputWindowChange,2020-11-30 14:42:37.0933,11021,1ce8fff259f509d5c5c76785c5ee7be2,anonymous,NULL,Closed,7,-4.4126,0.0000,Running,4.7455,28,0.0667,0,0.0000,0,0.1667,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2020-11-30 14:42:37.0933,11021,1ce8fff259f509d5c5c76785c5ee7be2,anonymous,NULL,Closed,7,-4.4126,0.0000,Running,4.7455,27,0.1000,0,0.0000,0,0.1667,0,0.0000,0,0.0000,0,0.0000,AccInput,NULL,NULL,NULL,AccInput
Rest,2020-11-30 14:42:37.5936,11057,1ce8fff259f509d5c5c76785c5ee7be2,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.2999,15,(0.428 0.418 0.449 0.375 0.334 0.306 0.300 0.415 ),NULL
MotorImagery,2020-11-30 14:42:39.1386,11168,1ce8fff259f509d5c5c76785c5ee7be2,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.3627,16,(0.370 0.363 0.333 0.328 0.353 0.322 0.399 0.361 ),NULL
Rest,2020-11-30 14:42:39.2503,11176,1ce8fff259f509d5c5c76785c5ee7be2,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.2320,16,(0.370 0.363 0.232 0.328 0.353 0.322 0.399 0.361 ),NULL
InputWindowChange,2020-11-30 14:42:53.5094,12200,1ce8fff259f509d5c5c76785c5ee7be2,anonymous,NULL,Open,8,0.0000,0.0000,Running,3.7906,27,0.1000,0,0.0000,0,0.1667,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
MotorImagery,2020-11-30 14:42:58.6890,12571,1ce8fff259f509d5c5c76785c5ee7be2,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.3985,17,(0.336 0.370 0.355 0.348 0.364 0.402 0.423 0.399 ),NULL
InputWindowChange,2020-11-30 14:42:58.6890,12571,1ce8fff259f509d5c5c76785c5ee7be2,anonymous,NULL,Closed,8,-0.8200,0.0000,Running,3.7906,27,0.1000,0,0.0000,0,0.1667,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2020-11-30 14:42:58.6900,12571,1ce8fff259f509d5c5c76785c5ee7be2,anonymous,NULL,Closed,8,-0.8200,0.0000,Running,3.7906,26,0.1333,0,0.0000,0,0.1667,0,0.0000,0,0.0000,0,0.0000,AccInput,NULL,NULL,NULL,AccInput
Rest,2020-11-30 14:42:58.8277,12581,1ce8fff259f509d5c5c76785c5ee7be2,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.2292,17,(0.375 0.358 0.229 0.348 0.364 0.402 0.423 0.399 ),NULL
MotorImagery,2020-11-30 14:43:00.9718,12734,1ce8fff259f509d5c5c76785c5ee7be2,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5061,18,(0.390 0.378 0.377 0.385 0.450 0.506 0.362 0.374 ),NULL
Rest,2020-11-30 14:43:01.8768,12799,1ce8fff259f509d5c5c76785c5ee7be2,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.2973,18,(0.418 0.319 0.322 0.310 0.307 0.297 0.478 0.486 ),NULL
InputWindowChange,2020-11-30 14:43:11.5128,13490,1ce8fff259f509d5c5c76785c5ee7be2,anonymous,NULL,Open,9,0.0000,0.0000,Running,4.4055,26,0.1333,0,0.0000,0,0.1667,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
InputWindowChange,2020-11-30 14:43:17.5136,13920,1ce8fff259f509d5c5c76785c5ee7be2,anonymous,NULL,Closed,9,0.0015,0.0000,Running,4.4055,26,0.1333,0,0.0000,0,0.1667,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2020-11-30 14:43:17.5146,13920,1ce8fff259f509d5c5c76785c5ee7be2,anonymous,NULL,Closed,9,0.0015,0.0000,Running,4.4055,26,0.1333,0,0.0000,0,0.2000,0,0.0000,0,0.0000,0,0.0000,RejInput,NULL,NULL,NULL,AccInput
MotorImagery,2020-11-30 14:43:17.9860,13954,1ce8fff259f509d5c5c76785c5ee7be2,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.3427,19,(0.321 0.366 0.343 0.360 0.387 0.381 0.362 0.331 ),NULL
Rest,2020-11-30 14:43:18.2376,13972,1ce8fff259f509d5c5c76785c5ee7be2,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.2197,19,(0.321 0.366 0.343 0.352 0.368 0.363 0.220 0.331 ),NULL
MotorImagery,2020-11-30 14:43:22.6929,14292,1ce8fff259f509d5c5c76785c5ee7be2,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.3249,20,(0.334 0.318 0.317 0.322 0.367 0.378 0.359 0.325 ),NULL
Rest,2020-11-30 14:43:22.9573,14311,1ce8fff259f509d5c5c76785c5ee7be2,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.2986,20,(0.312 0.335 0.345 0.345 0.320 0.299 0.359 0.325 ),NULL
MotorImagery,2020-11-30 14:43:25.0038,14457,1ce8fff259f509d5c5c76785c5ee7be2,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.3648,21,(0.310 0.346 0.362 0.373 0.402 0.379 0.368 0.365 ),NULL
Rest,2020-11-30 14:43:26.0072,14520,1ce8fff259f509d5c5c76785c5ee7be2,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.2075,21,(0.376 0.326 0.314 0.329 0.312 0.302 0.328 0.207 ),NULL
InputWindowChange,2020-11-30 14:43:29.5166,14748,1ce8fff259f509d5c5c76785c5ee7be2,anonymous,NULL,Open,10,0.0000,0.0000,Running,4.6675,26,0.1333,0,0.0000,0,0.2000,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
MotorImagery,2020-11-30 14:43:31.3813,14877,1ce8fff259f509d5c5c76785c5ee7be2,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4819,22,(0.482 0.263 0.314 0.336 0.437 0.532 0.531 0.504 ),NULL
InputWindowChange,2020-11-30 14:43:31.3813,14877,1ce8fff259f509d5c5c76785c5ee7be2,anonymous,NULL,Closed,10,-4.1393,0.0000,Running,4.6675,26,0.1333,0,0.0000,0,0.2000,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2020-11-30 14:43:31.3823,14877,1ce8fff259f509d5c5c76785c5ee7be2,anonymous,NULL,Closed,10,-4.1393,0.0000,Running,4.6675,25,0.1667,0,0.0000,0,0.2000,0,0.0000,0,0.0000,0,0.0000,AccInput,NULL,NULL,NULL,AccInput
Rest,2020-11-30 14:43:32.3003,14943,1ce8fff259f509d5c5c76785c5ee7be2,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.2346,22,(0.266 0.235 0.373 0.286 0.278 0.285 0.286 0.302 ),NULL
