Event,Timestamp,Framecount,SessionID,Email,BCIState,BCIConfidence,InputNumber,BCIThresholdBuffer,InputWindow,InputWindowOrder,InterTrialTimer,InputWindowTimer,GameState,CurrentFabAlarm,AccInputTrialsLeft,AccInputRate,FabInputTrialsLeft,FabInputRate,RejInputTrialsLeft,RejInputRate,AssistSuccessTrialsLeft,AssistSuccessRate,AssistFailTrialsLeft,AssistFailRate,ExplicitShamTrialsLeft,ExplicitShamRate,TrialResult,TrialGoal
MotorImagery,2021-05-13 13:14:41.0312,7253,fe5fc626256b64e28c699851cb9e6065,anonymous,ReceivingData,0.3578,21,(0.418 0.358 0.368 0.451 0.489 0.422 0.417 0.456 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-13 13:14:42.1735,7335,fe5fc626256b64e28c699851cb9e6065,anonymous,ReceivingData,0.2715,21,(0.393 0.373 0.385 0.353 0.271 0.387 0.346 0.348 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-13 13:14:43.2027,7409,fe5fc626256b64e28c699851cb9e6065,anonymous,ReceivingData,0.6379,22,(0.343 0.314 0.390 0.498 0.484 0.638 0.304 0.378 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
InputWindowChange,2021-05-13 13:14:45.7640,7593,fe5fc626256b64e28c699851cb9e6065,anonymous,NULL,NULL,NULL,NULL,Open,5,0.0000,0.0000,Running,0.5082,30,0.0000,0,0.0000,0,0.1667,0,0.0000,0,0.0000,0,0.0000,NA,NULL
Rest,2021-05-13 13:14:49.0232,7827,fe5fc626256b64e28c699851cb9e6065,anonymous,ReceivingData,0.2599,22,(0.333 0.260 0.539 0.498 0.488 0.452 0.384 0.342 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
InputWindowChange,2021-05-13 13:14:50.7738,7953,fe5fc626256b64e28c699851cb9e6065,anonymous,NULL,NULL,NULL,NULL,Closed,5,0.0120,0.0000,Running,0.5082,30,0.0000,0,0.0000,0,0.1667,0,0.0000,0,0.0000,0,0.0000,NA,NULL
GameDecision,2021-05-13 13:14:50.7738,7953,fe5fc626256b64e28c699851cb9e6065,anonymous,NULL,NULL,NULL,NULL,Closed,5,0.0120,0.0000,Running,0.5082,30,0.0000,0,0.0000,0,0.2000,0,0.0000,0,0.0000,0,0.0000,RejInput,AccInput
MotorImagery,2021-05-13 13:14:52.4615,8074,fe5fc626256b64e28c699851cb9e6065,anonymous,ReceivingData,0.6101,23,(0.721 0.640 0.622 0.610 0.340 0.522 0.637 0.771 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-13 13:14:52.8647,8103,fe5fc626256b64e28c699851cb9e6065,anonymous,ReceivingData,0.2935,23,(0.337 0.323 0.294 0.610 0.653 0.512 0.395 0.359 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-13 13:14:53.7544,8167,fe5fc626256b64e28c699851cb9e6065,anonymous,ReceivingData,0.4834,24,(0.529 0.483 0.305 0.397 0.414 0.411 0.461 0.494 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-13 13:15:00.2572,8634,fe5fc626256b64e28c699851cb9e6065,anonymous,ReceivingData,0.2750,24,(0.275 0.557 0.524 0.534 0.453 0.368 0.345 0.367 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-13 13:15:00.7731,8671,fe5fc626256b64e28c699851cb9e6065,anonymous,ReceivingData,0.6589,25,(0.659 0.316 0.312 0.392 0.402 0.446 0.553 0.626 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-13 13:15:01.6762,8736,fe5fc626256b64e28c699851cb9e6065,anonymous,ReceivingData,0.2896,25,(0.494 0.485 0.478 0.470 0.487 0.434 0.361 0.290 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-13 13:15:02.1927,8773,fe5fc626256b64e28c699851cb9e6065,anonymous,ReceivingData,0.6431,26,(0.670 0.643 0.412 0.496 0.530 0.524 0.549 0.642 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
InputWindowChange,2021-05-13 13:15:02.7633,8814,fe5fc626256b64e28c699851cb9e6065,anonymous,NULL,NULL,NULL,NULL,Open,6,0.0000,0.0000,Running,0.6185,30,0.0000,0,0.0000,0,0.2000,0,0.0000,0,0.0000,0,0.0000,NA,NULL
Rest,2021-05-13 13:15:06.0352,9048,fe5fc626256b64e28c699851cb9e6065,anonymous,ReceivingData,0.2905,26,(0.345 0.290 0.595 0.593 0.536 0.535 0.491 0.442 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-13 13:15:07.7047,9168,fe5fc626256b64e28c699851cb9e6065,anonymous,ReceivingData,0.3634,27,(0.399 0.434 0.390 0.397 0.384 0.363 0.305 0.335 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
InputWindowChange,2021-05-13 13:15:07.7739,9173,fe5fc626256b64e28c699851cb9e6065,anonymous,NULL,NULL,NULL,NULL,Closed,6,0.0114,0.0000,Running,0.6185,30,0.0000,0,0.0000,0,0.2000,0,0.0000,0,0.0000,0,0.0000,NA,NULL
GameDecision,2021-05-13 13:15:07.7749,9173,fe5fc626256b64e28c699851cb9e6065,anonymous,NULL,NULL,NULL,NULL,Closed,6,0.0114,0.0000,Running,0.6185,30,0.0000,0,0.0000,0,0.2333,0,0.0000,0,0.0000,0,0.0000,RejInput,AccInput
Rest,2021-05-13 13:15:07.8297,9177,fe5fc626256b64e28c699851cb9e6065,anonymous,ReceivingData,0.2945,27,(0.399 0.434 0.390 0.397 0.384 0.363 0.295 0.335 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-13 13:15:09.3749,9288,fe5fc626256b64e28c699851cb9e6065,anonymous,ReceivingData,0.5743,28,(0.574 0.369 0.472 0.646 0.621 0.562 0.573 0.504 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
