Event,Timestamp,Framecount,SessionID,Email,BCIConfidence,BCIState
Sample,2020-11-26 13:30:39.8308,12,4acd356381354ef207b3ddf0c5d72814,anonymous,0.5646,ReceivingData
Sample,2020-11-26 13:30:39.8433,13,4acd356381354ef207b3ddf0c5d72814,anonymous,0.6521,ReceivingData
Sample,2020-11-26 13:30:39.9527,21,4acd356381354ef207b3ddf0c5d72814,anonymous,0.6460,ReceivingData
Sample,2020-11-26 13:30:39.9652,22,4acd356381354ef207b3ddf0c5d72814,anonymous,0.5821,ReceivingData
Sample,2020-11-26 13:30:40.0763,30,4acd356381354ef207b3ddf0c5d72814,anonymous,0.5729,ReceivingData
Sample,2020-11-26 13:30:40.0898,31,4acd356381354ef207b3ddf0c5d72814,anonymous,0.5625,ReceivingData
Sample,2020-11-26 13:30:40.2006,38,4acd356381354ef207b3ddf0c5d72814,anonymous,0.5942,ReceivingData
Sample,2020-11-26 13:30:40.2151,39,4acd356381354ef207b3ddf0c5d72814,anonymous,0.5602,ReceivingData
Sample,2020-11-26 13:30:40.3410,48,4acd356381354ef207b3ddf0c5d72814,anonymous,0.5571,ReceivingData
Sample,2020-11-26 13:30:40.3545,49,4acd356381354ef207b3ddf0c5d72814,anonymous,0.5713,ReceivingData
Sample,2020-11-26 13:30:40.4665,57,4acd356381354ef207b3ddf0c5d72814,anonymous,0.5568,ReceivingData
Sample,2020-11-26 13:30:40.4800,58,4acd356381354ef207b3ddf0c5d72814,anonymous,0.5585,ReceivingData
Sample,2020-11-26 13:30:40.4945,59,4acd356381354ef207b3ddf0c5d72814,anonymous,0.5387,ReceivingData
Sample,2020-11-26 13:30:40.5917,66,4acd356381354ef207b3ddf0c5d72814,anonymous,0.5214,ReceivingData
Sample,2020-11-26 13:30:40.6053,67,4acd356381354ef207b3ddf0c5d72814,anonymous,0.5215,ReceivingData
Sample,2020-11-26 13:30:40.7180,75,4acd356381354ef207b3ddf0c5d72814,anonymous,0.4712,ReceivingData
Sample,2020-11-26 13:30:40.7315,76,4acd356381354ef207b3ddf0c5d72814,anonymous,0.4246,ReceivingData
Sample,2020-11-26 13:30:40.8437,84,4acd356381354ef207b3ddf0c5d72814,anonymous,0.4219,ReceivingData
Sample,2020-11-26 13:30:40.8572,85,4acd356381354ef207b3ddf0c5d72814,anonymous,0.3640,ReceivingData
Sample,2020-11-26 13:30:40.9684,93,4acd356381354ef207b3ddf0c5d72814,anonymous,0.3764,ReceivingData
Sample,2020-11-26 13:30:40.9829,94,4acd356381354ef207b3ddf0c5d72814,anonymous,0.4085,ReceivingData
Sample,2020-11-26 13:30:41.1078,103,4acd356381354ef207b3ddf0c5d72814,anonymous,0.4374,ReceivingData
Sample,2020-11-26 13:30:41.1223,104,4acd356381354ef207b3ddf0c5d72814,anonymous,0.4346,ReceivingData
Sample,2020-11-26 13:30:41.2339,112,4acd356381354ef207b3ddf0c5d72814,anonymous,0.4455,ReceivingData
Sample,2020-11-26 13:30:41.2474,113,4acd356381354ef207b3ddf0c5d72814,anonymous,0.4566,ReceivingData
Sample,2020-11-26 13:30:41.3600,121,4acd356381354ef207b3ddf0c5d72814,anonymous,0.4794,ReceivingData
Sample,2020-11-26 13:30:41.3735,122,4acd356381354ef207b3ddf0c5d72814,anonymous,0.4439,ReceivingData
Sample,2020-11-26 13:30:41.4852,130,4acd356381354ef207b3ddf0c5d72814,anonymous,0.4029,ReceivingData
Sample,2020-11-26 13:30:41.4992,131,4acd356381354ef207b3ddf0c5d72814,anonymous,0.3378,ReceivingData
Sample,2020-11-26 13:30:41.5132,132,4acd356381354ef207b3ddf0c5d72814,anonymous,0.2703,ReceivingData
Sample,2020-11-26 13:30:41.6107,139,4acd356381354ef207b3ddf0c5d72814,anonymous,0.2156,ReceivingData
