SessionID,Timestamp,Framecount,Email,DeviceID,FabInputTrials,AccInputTrials,RejInputTrials,Trials,InterTrialInterval_sec,InputWindow_sec,noInputReceivedFabAlarm_sec,FabAlarmVariability_sec,ConfidenceThreshold,BCIProcessingMode,ConsecutiveThresholdBufferSize
fb52a38f002656bee7acbe8e2436681e,2020-12-01 14:07:58.1210,1,anonymous,00b8d7c89be5424fbcda921781072333ff2eef21,0,30,0,30,12.0000,6.0000,3.0000,1.9000,0.7000,ConsecutiveThreshold,8
