Event,Timestamp,Framecount,SessionID,Email,BCIState,BCIConfidence,InputNumber,BCIThresholdBuffer,InputWindow,InputWindowOrder,InterTrialTimer,InputWindowTimer,GameState,CurrentFabAlarm,AccInputTrialsLeft,AccInputRate,FabInputTrialsLeft,FabInputRate,RejInputTrialsLeft,RejInputRate,AssistSuccessTrialsLeft,AssistSuccessRate,AssistFailTrialsLeft,AssistFailRate,ExplicitShamTrialsLeft,ExplicitShamRate,TrialResult,TrialGoal
BCIStateUpdated,2020-12-01 14:07:58.1245,1,fb52a38f002656bee7acbe8e2436681e,anonymous,Connecting,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BCIStateUpdated,2020-12-01 14:08:01.4758,10,fb52a38f002656bee7acbe8e2436681e,anonymous,ReceivingHeader,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BCIStateUpdated,2020-12-01 14:08:01.5013,11,fb52a38f002656bee7acbe8e2436681e,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2020-12-01 14:08:10.1874,631,fb52a38f002656bee7acbe8e2436681e,anonymous,ReceivingData,0.7650,1,(0.772 0.765 0.710 0.729 0.752 0.808 0.769 0.782 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2020-12-01 14:08:10.3537,643,fb52a38f002656bee7acbe8e2436681e,anonymous,ReceivingData,0.6947,1,(0.772 0.765 0.776 0.746 0.721 0.695 0.769 0.782 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2020-12-01 14:08:13.9321,900,fb52a38f002656bee7acbe8e2436681e,anonymous,ReceivingData,0.8107,2,(0.811 0.729 0.787 0.796 0.794 0.811 0.801 0.802 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2020-12-01 14:08:14.5584,945,fb52a38f002656bee7acbe8e2436681e,anonymous,ReceivingData,0.6459,2,(0.794 0.753 0.711 0.646 0.854 0.851 0.821 0.809 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2020-12-01 14:08:19.0284,1266,fb52a38f002656bee7acbe8e2436681e,anonymous,ReceivingData,0.7142,3,(0.761 0.726 0.741 0.719 0.714 0.704 0.709 0.748 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2020-12-01 14:08:19.0419,1267,fb52a38f002656bee7acbe8e2436681e,anonymous,ReceivingData,0.6950,3,(0.761 0.726 0.741 0.719 0.714 0.695 0.709 0.748 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2020-12-01 14:08:21.1866,1421,fb52a38f002656bee7acbe8e2436681e,anonymous,ReceivingData,0.8754,4,(0.853 0.860 0.875 0.723 0.770 0.771 0.793 0.801 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2020-12-01 14:08:23.7339,1604,fb52a38f002656bee7acbe8e2436681e,anonymous,ReceivingData,0.6990,4,(0.774 0.753 0.717 0.699 0.749 0.755 0.778 0.782 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GameRunning,2020-12-01 14:08:24.9390,1690,fb52a38f002656bee7acbe8e2436681e,anonymous,NULL,NULL,NULL,NULL,Closed,0,0.0000,0.0000,Running,0.0000,30,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,NA,NULL
InputWindowChange,2020-12-01 14:08:36.9207,2551,fb52a38f002656bee7acbe8e2436681e,anonymous,NULL,NULL,NULL,NULL,Open,0,0.0000,0.0000,Running,3.0891,30,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,NA,NULL
MotorImagery,2020-12-01 14:08:38.6880,2678,fb52a38f002656bee7acbe8e2436681e,anonymous,ReceivingData,0.8299,5,(0.784 0.792 0.807 0.814 0.825 0.830 0.703 0.737 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
InputWindowChange,2020-12-01 14:08:38.6890,2678,fb52a38f002656bee7acbe8e2436681e,anonymous,NULL,NULL,NULL,NULL,Closed,0,-4.2309,0.0000,Running,3.0891,30,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,NA,NULL
GameDecision,2020-12-01 14:08:38.6905,2678,fb52a38f002656bee7acbe8e2436681e,anonymous,NULL,NULL,NULL,NULL,Closed,0,-4.2309,0.0000,Running,3.0891,29,0.0333,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,AccInput,AccInput
Rest,2020-12-01 14:08:38.9386,2696,fb52a38f002656bee7acbe8e2436681e,anonymous,ReceivingData,0.6862,5,(0.726 0.686 0.807 0.814 0.825 0.830 0.811 0.775 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2020-12-01 14:08:48.6721,3375,fb52a38f002656bee7acbe8e2436681e,anonymous,ReceivingData,0.7748,6,(0.767 0.779 0.786 0.788 0.775 0.745 0.773 0.757 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2020-12-01 14:08:49.2843,3418,fb52a38f002656bee7acbe8e2436681e,anonymous,ReceivingData,0.6699,6,(0.781 0.801 0.803 0.774 0.755 0.720 0.670 0.767 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
InputWindowChange,2020-12-01 14:08:54.9243,3821,fb52a38f002656bee7acbe8e2436681e,anonymous,NULL,NULL,NULL,NULL,Open,1,0.0000,0.0000,Running,3.7010,29,0.0333,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,NA,NULL
MotorImagery,2020-12-01 14:09:00.0192,4186,fb52a38f002656bee7acbe8e2436681e,anonymous,ReceivingData,0.7802,7,(0.750 0.780 0.720 0.779 0.759 0.751 0.738 0.730 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
InputWindowChange,2020-12-01 14:09:00.0197,4186,fb52a38f002656bee7acbe8e2436681e,anonymous,NULL,NULL,NULL,NULL,Closed,1,-0.9049,0.0000,Running,3.7010,29,0.0333,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,NA,NULL
GameDecision,2020-12-01 14:09:00.0208,4186,fb52a38f002656bee7acbe8e2436681e,anonymous,NULL,NULL,NULL,NULL,Closed,1,-0.9049,0.0000,Running,3.7010,28,0.0667,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,AccInput,AccInput
Rest,2020-12-01 14:09:00.4089,4214,fb52a38f002656bee7acbe8e2436681e,anonymous,ReceivingData,0.6880,7,(0.688 0.780 0.757 0.754 0.740 0.706 0.711 0.719 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2020-12-01 14:09:03.4727,4433,fb52a38f002656bee7acbe8e2436681e,anonymous,ReceivingData,0.8496,8,(0.814 0.810 0.833 0.850 0.747 0.854 0.838 0.814 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2020-12-01 14:09:05.9092,4608,fb52a38f002656bee7acbe8e2436681e,anonymous,ReceivingData,0.6824,8,(0.768 0.752 0.764 0.711 0.682 0.790 0.782 0.771 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2020-12-01 14:09:07.1772,4698,fb52a38f002656bee7acbe8e2436681e,anonymous,ReceivingData,0.7513,9,(0.769 0.751 0.700 0.722 0.758 0.758 0.768 0.763 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2020-12-01 14:09:07.3026,4707,fb52a38f002656bee7acbe8e2436681e,anonymous,ReceivingData,0.6301,9,(0.769 0.751 0.727 0.630 0.758 0.758 0.768 0.763 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2020-12-01 14:09:08.7081,4808,fb52a38f002656bee7acbe8e2436681e,anonymous,ReceivingData,0.7791,10,(0.808 0.800 0.779 0.724 0.786 0.793 0.817 0.823 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2020-12-01 14:09:09.0983,4835,fb52a38f002656bee7acbe8e2436681e,anonymous,ReceivingData,0.6681,10,(0.702 0.668 0.779 0.760 0.750 0.754 0.759 0.755 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
InputWindowChange,2020-12-01 14:09:12.9266,5110,fb52a38f002656bee7acbe8e2436681e,anonymous,NULL,NULL,NULL,NULL,Open,2,0.0000,0.0000,Running,2.3593,28,0.0667,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,NA,NULL
InputWindowChange,2020-12-01 14:09:18.9286,5539,fb52a38f002656bee7acbe8e2436681e,anonymous,NULL,NULL,NULL,NULL,Closed,2,0.0029,0.0000,Running,2.3593,28,0.0667,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,NA,NULL
GameDecision,2020-12-01 14:09:18.9301,5539,fb52a38f002656bee7acbe8e2436681e,anonymous,NULL,NULL,NULL,NULL,Closed,2,0.0029,0.0000,Running,2.3593,28,0.0667,0,0.0000,0,0.0333,0,0.0000,0,0.0000,0,0.0000,RejInput,AccInput
MotorImagery,2020-12-01 14:09:24.2887,5923,fb52a38f002656bee7acbe8e2436681e,anonymous,ReceivingData,0.7526,11,(0.722 0.736 0.763 0.779 0.816 0.817 0.777 0.753 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2020-12-01 14:09:25.0683,5979,fb52a38f002656bee7acbe8e2436681e,anonymous,ReceivingData,0.6884,11,(0.733 0.744 0.745 0.688 0.720 0.702 0.713 0.725 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2020-12-01 14:09:25.8472,6035,fb52a38f002656bee7acbe8e2436681e,anonymous,ReceivingData,0.7200,12,(0.734 0.720 0.738 0.727 0.753 0.748 0.742 0.731 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2020-12-01 14:09:25.9590,6043,fb52a38f002656bee7acbe8e2436681e,anonymous,ReceivingData,0.6931,12,(0.734 0.720 0.693 0.727 0.753 0.748 0.742 0.731 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
InputWindowChange,2020-12-01 14:09:30.9310,6399,fb52a38f002656bee7acbe8e2436681e,anonymous,NULL,NULL,NULL,NULL,Open,3,0.0000,0.0000,Running,3.7342,28,0.0667,0,0.0000,0,0.0333,0,0.0000,0,0.0000,0,0.0000,NA,NULL
MotorImagery,2020-12-01 14:09:34.7731,6674,fb52a38f002656bee7acbe8e2436681e,anonymous,ReceivingData,0.7239,13,(0.704 0.709 0.761 0.791 0.761 0.734 0.724 0.710 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
InputWindowChange,2020-12-01 14:09:34.7741,6674,fb52a38f002656bee7acbe8e2436681e,anonymous,NULL,NULL,NULL,NULL,Closed,3,-2.1559,0.0000,Running,3.7342,28,0.0667,0,0.0000,0,0.0333,0,0.0000,0,0.0000,0,0.0000,NA,NULL
GameDecision,2020-12-01 14:09:34.7741,6674,fb52a38f002656bee7acbe8e2436681e,anonymous,NULL,NULL,NULL,NULL,Closed,3,-2.1559,0.0000,Running,3.7342,27,0.1000,0,0.0000,0,0.0333,0,0.0000,0,0.0000,0,0.0000,AccInput,AccInput
Rest,2020-12-01 14:09:34.7872,6675,fb52a38f002656bee7acbe8e2436681e,anonymous,ReceivingData,0.6921,13,(0.704 0.709 0.761 0.791 0.761 0.734 0.724 0.692 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
