Event,Timestamp,Framecount,SessionID,Email,BCIState,BCIConfidence,InputNumber,BCIThresholdBuffer,InputWindow,InputWindowOrder,InterTrialTimer,InputWindowTimer,GameState,CurrentFabAlarm,AccInputTrialsLeft,AccInputRate,FabInputTrialsLeft,FabInputRate,RejInputTrialsLeft,RejInputRate,AssistSuccessTrialsLeft,AssistSuccessRate,AssistFailTrialsLeft,AssistFailRate,ExplicitShamTrialsLeft,ExplicitShamRate,TrialResult,TrialGoal
BCIStateUpdated,2021-05-11 10:57:17.1248,1,24c5c97f08cfce342eabd883f547a865,anonymous,Connecting,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BCIStateUpdated,2021-05-11 10:57:20.1231,9,24c5c97f08cfce342eabd883f547a865,anonymous,ReceivingHeader,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BCIStateUpdated,2021-05-11 10:57:20.1836,10,24c5c97f08cfce342eabd883f547a865,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-11 10:57:20.5745,24,24c5c97f08cfce342eabd883f547a865,anonymous,ReceivingData,0.4657,1,(0.572 0.483 0.403 0.374 0.386 0.392 0.426 0.466 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-11 10:57:26.6908,439,24c5c97f08cfce342eabd883f547a865,anonymous,ReceivingData,0.2835,1,(0.384 0.374 0.374 0.368 0.352 0.331 0.283 0.403 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-11 10:57:28.2358,550,24c5c97f08cfce342eabd883f547a865,anonymous,ReceivingData,0.4187,2,(0.419 0.305 0.306 0.331 0.339 0.378 0.416 0.411 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-11 10:57:30.4217,707,24c5c97f08cfce342eabd883f547a865,anonymous,ReceivingData,0.2962,2,(0.413 0.381 0.347 0.312 0.296 0.404 0.404 0.414 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-11 10:57:30.9097,742,24c5c97f08cfce342eabd883f547a865,anonymous,ReceivingData,0.3207,3,(0.325 0.325 0.339 0.323 0.318 0.321 0.312 0.315 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-11 10:57:31.1739,761,24c5c97f08cfce342eabd883f547a865,anonymous,ReceivingData,0.2954,3,(0.308 0.295 0.339 0.323 0.318 0.321 0.331 0.317 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-11 10:57:31.6886,798,24c5c97f08cfce342eabd883f547a865,anonymous,ReceivingData,0.3363,4,(0.341 0.336 0.301 0.312 0.305 0.304 0.323 0.323 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-11 10:57:36.5604,1148,24c5c97f08cfce342eabd883f547a865,anonymous,ReceivingData,0.2913,4,(0.457 0.399 0.308 0.291 0.461 0.455 0.447 0.441 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-11 10:57:38.0645,1256,24c5c97f08cfce342eabd883f547a865,anonymous,ReceivingData,0.3895,5,(0.439 0.427 0.430 0.406 0.390 0.304 0.372 0.441 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-11 10:57:41.7933,1517,24c5c97f08cfce342eabd883f547a865,anonymous,ReceivingData,0.2834,5,(0.370 0.333 0.283 0.394 0.396 0.399 0.381 0.375 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-11 10:57:42.5594,1572,24c5c97f08cfce342eabd883f547a865,anonymous,ReceivingData,0.4411,6,(0.310 0.322 0.332 0.350 0.360 0.385 0.414 0.441 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-11 10:57:44.5780,1717,24c5c97f08cfce342eabd883f547a865,anonymous,ReceivingData,0.2966,6,(0.297 0.345 0.319 0.308 0.306 0.304 0.314 0.311 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-11 10:57:45.4816,1779,24c5c97f08cfce342eabd883f547a865,anonymous,ReceivingData,0.3852,7,(0.305 0.317 0.306 0.342 0.366 0.379 0.395 0.385 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-11 10:57:47.4031,1915,24c5c97f08cfce342eabd883f547a865,anonymous,ReceivingData,0.2966,7,(0.297 0.457 0.463 0.470 0.462 0.424 0.358 0.319 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-11 10:57:48.9645,2027,24c5c97f08cfce342eabd883f547a865,anonymous,ReceivingData,0.3928,8,(0.408 0.395 0.393 0.366 0.383 0.384 0.380 0.419 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-11 10:57:49.3110,2052,24c5c97f08cfce342eabd883f547a865,anonymous,ReceivingData,0.2949,8,(0.295 0.395 0.393 0.380 0.368 0.359 0.365 0.302 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-11 10:57:49.8422,2090,24c5c97f08cfce342eabd883f547a865,anonymous,ReceivingData,0.3778,9,(0.378 0.313 0.339 0.375 0.386 0.375 0.398 0.393 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-11 10:57:54.1852,2402,24c5c97f08cfce342eabd883f547a865,anonymous,ReceivingData,0.2990,9,(0.330 0.311 0.302 0.299 0.418 0.413 0.364 0.349 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-11 10:57:54.9656,2458,24c5c97f08cfce342eabd883f547a865,anonymous,ReceivingData,0.3550,10,(0.348 0.355 0.311 0.307 0.308 0.304 0.313 0.332 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-11 10:57:55.7311,2513,24c5c97f08cfce342eabd883f547a865,anonymous,ReceivingData,0.2877,10,(0.323 0.323 0.318 0.316 0.319 0.309 0.288 0.327 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-11 10:57:57.7777,2660,24c5c97f08cfce342eabd883f547a865,anonymous,ReceivingData,0.3618,11,(0.362 0.314 0.358 0.339 0.335 0.348 0.358 0.361 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-11 10:58:00.3519,2845,24c5c97f08cfce342eabd883f547a865,anonymous,ReceivingData,0.2913,11,(0.328 0.307 0.291 0.387 0.366 0.350 0.335 0.332 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-11 10:58:03.1222,3044,24c5c97f08cfce342eabd883f547a865,anonymous,ReceivingData,0.3260,12,(0.326 0.307 0.312 0.315 0.341 0.366 0.356 0.341 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-11 10:58:03.1365,3045,24c5c97f08cfce342eabd883f547a865,anonymous,ReceivingData,0.2809,12,(0.326 0.281 0.312 0.315 0.341 0.366 0.356 0.341 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-11 10:58:04.6688,3155,24c5c97f08cfce342eabd883f547a865,anonymous,ReceivingData,0.3136,13,(0.315 0.308 0.314 0.313 0.337 0.361 0.348 0.320 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-11 10:58:04.7937,3164,24c5c97f08cfce342eabd883f547a865,anonymous,ReceivingData,0.2833,13,(0.315 0.308 0.314 0.308 0.283 0.361 0.348 0.320 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-11 10:58:06.3248,3274,24c5c97f08cfce342eabd883f547a865,anonymous,ReceivingData,0.4689,14,(0.380 0.379 0.390 0.402 0.434 0.471 0.469 0.342 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-11 10:58:06.9800,3321,24c5c97f08cfce342eabd883f547a865,anonymous,ReceivingData,0.2884,14,(0.318 0.288 0.474 0.439 0.444 0.438 0.408 0.350 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-11 10:58:08.9011,3459,24c5c97f08cfce342eabd883f547a865,anonymous,ReceivingData,0.3941,15,(0.382 0.394 0.321 0.342 0.352 0.377 0.393 0.378 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-11 10:58:09.7780,3522,24c5c97f08cfce342eabd883f547a865,anonymous,ReceivingData,0.2896,15,(0.366 0.343 0.362 0.357 0.349 0.319 0.301 0.290 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-11 10:58:11.4638,3643,24c5c97f08cfce342eabd883f547a865,anonymous,ReceivingData,0.3768,16,(0.342 0.359 0.390 0.379 0.377 0.329 0.346 0.349 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-11 10:58:17.8396,4101,24c5c97f08cfce342eabd883f547a865,anonymous,ReceivingData,0.2745,16,(0.400 0.393 0.396 0.394 0.380 0.364 0.332 0.275 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-11 10:58:18.8556,4174,24c5c97f08cfce342eabd883f547a865,anonymous,ReceivingData,0.4028,17,(0.314 0.318 0.335 0.384 0.403 0.419 0.423 0.403 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-11 10:58:19.7475,4238,24c5c97f08cfce342eabd883f547a865,anonymous,ReceivingData,0.2984,17,(0.462 0.469 0.459 0.426 0.364 0.347 0.298 0.472 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-11 10:58:23.2124,4487,24c5c97f08cfce342eabd883f547a865,anonymous,ReceivingData,0.3793,18,(0.379 0.326 0.318 0.308 0.312 0.302 0.311 0.318 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-11 10:58:23.8402,4532,24c5c97f08cfce342eabd883f547a865,anonymous,ReceivingData,0.2790,18,(0.351 0.311 0.279 0.372 0.368 0.388 0.375 0.364 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-11 10:58:24.3696,4570,24c5c97f08cfce342eabd883f547a865,anonymous,ReceivingData,0.5840,19,(0.424 0.502 0.514 0.550 0.584 0.300 0.365 0.380 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
