Event,Timestamp,Framecount,SessionID,Email,BCIState,BCIConfidence,InputNumber,BCIThresholdBuffer,InputWindow,InputWindowOrder,InterTrialTimer,InputWindowTimer,GameState,CurrentFabAlarm,AccInputTrialsLeft,AccInputRate,FabInputTrialsLeft,FabInputRate,RejInputTrialsLeft,RejInputRate,AssistSuccessTrialsLeft,AssistSuccessRate,AssistFailTrialsLeft,AssistFailRate,ExplicitShamTrialsLeft,ExplicitShamRate,TrialResult,TrialGoal
Rest,2021-05-05 15:06:32.8673,2385,e5684e8f7e214a0118a31a8587cb705d,anonymous,ReceivingData,0.1978,4,(0.272 0.231 0.203 0.198 0.467 0.443 0.423 0.327 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-05 15:06:33.3801,2422,e5684e8f7e214a0118a31a8587cb705d,anonymous,ReceivingData,0.2874,5,(0.277 0.274 0.279 0.287 0.229 0.232 0.263 0.269 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-05 15:06:44.0446,3188,e5684e8f7e214a0118a31a8587cb705d,anonymous,ReceivingData,0.1656,5,(0.336 0.300 0.283 0.255 0.264 0.263 0.166 0.340 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-05 15:06:49.3643,3570,e5684e8f7e214a0118a31a8587cb705d,anonymous,ReceivingData,0.6651,6,(0.283 0.452 0.512 0.518 0.541 0.604 0.636 0.665 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-05 15:06:52.0498,3763,e5684e8f7e214a0118a31a8587cb705d,anonymous,ReceivingData,0.1924,6,(0.256 0.251 0.229 0.201 0.192 0.322 0.288 0.266 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-05 15:06:52.5798,3801,e5684e8f7e214a0118a31a8587cb705d,anonymous,ReceivingData,0.3394,7,(0.225 0.226 0.258 0.290 0.319 0.339 0.208 0.228 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-05 15:06:53.8459,3892,e5684e8f7e214a0118a31a8587cb705d,anonymous,ReceivingData,0.1792,7,(0.255 0.214 0.179 0.531 0.509 0.474 0.418 0.387 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-05 15:06:55.4882,4010,e5684e8f7e214a0118a31a8587cb705d,anonymous,ReceivingData,0.2501,8,(0.268 0.271 0.267 0.265 0.250 0.207 0.202 0.247 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-05 15:06:58.3279,4214,e5684e8f7e214a0118a31a8587cb705d,anonymous,ReceivingData,0.1999,8,(0.295 0.288 0.301 0.284 0.237 0.200 0.291 0.299 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-05 15:07:00.0818,4340,e5684e8f7e214a0118a31a8587cb705d,anonymous,ReceivingData,0.2717,9,(0.256 0.272 0.216 0.232 0.244 0.266 0.255 0.266 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-05 15:07:03.6602,4597,e5684e8f7e214a0118a31a8587cb705d,anonymous,ReceivingData,0.1737,9,(0.329 0.293 0.298 0.284 0.244 0.174 0.365 0.325 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-05 15:07:05.9855,4764,e5684e8f7e214a0118a31a8587cb705d,anonymous,ReceivingData,0.4379,10,(0.214 0.216 0.268 0.356 0.399 0.438 0.219 0.211 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-05 15:07:10.5661,5093,e5684e8f7e214a0118a31a8587cb705d,anonymous,ReceivingData,0.1841,10,(0.184 0.211 0.217 0.238 0.228 0.234 0.247 0.223 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-05 15:07:13.2682,5287,e5684e8f7e214a0118a31a8587cb705d,anonymous,ReceivingData,0.2897,11,(0.214 0.217 0.258 0.321 0.338 0.289 0.290 0.208 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-05 15:07:28.4533,6370,e5684e8f7e214a0118a31a8587cb705d,anonymous,ReceivingData,0.1840,11,(0.252 0.218 0.219 0.184 0.431 0.407 0.366 0.276 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-05 15:07:28.9823,6407,e5684e8f7e214a0118a31a8587cb705d,anonymous,ReceivingData,0.3281,12,(0.219 0.268 0.315 0.322 0.331 0.328 0.219 0.225 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-05 15:07:30.8772,6543,e5684e8f7e214a0118a31a8587cb705d,anonymous,ReceivingData,0.1954,12,(0.268 0.245 0.222 0.195 0.322 0.312 0.280 0.281 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-05 15:07:31.2804,6572,e5684e8f7e214a0118a31a8587cb705d,anonymous,ReceivingData,0.3678,13,(0.280 0.279 0.313 0.368 0.210 0.241 0.291 0.284 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-05 15:07:35.2206,6855,e5684e8f7e214a0118a31a8587cb705d,anonymous,ReceivingData,0.1166,13,(0.420 0.467 0.460 0.290 0.117 0.462 0.463 0.415 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-05 15:07:38.6881,7104,e5684e8f7e214a0118a31a8587cb705d,anonymous,ReceivingData,0.2065,14,(0.227 0.223 0.235 0.227 0.253 0.293 0.255 0.207 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-05 15:07:38.7991,7112,e5684e8f7e214a0118a31a8587cb705d,anonymous,ReceivingData,0.1837,14,(0.184 0.223 0.235 0.227 0.253 0.293 0.255 0.207 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-05 15:07:39.3140,7149,e5684e8f7e214a0118a31a8587cb705d,anonymous,ReceivingData,0.2073,15,(0.207 0.221 0.218 0.235 0.302 0.264 0.224 0.224 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-05 15:07:39.3281,7150,e5684e8f7e214a0118a31a8587cb705d,anonymous,ReceivingData,0.1902,15,(0.207 0.190 0.218 0.235 0.302 0.264 0.224 0.224 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-05 15:07:40.9705,7268,e5684e8f7e214a0118a31a8587cb705d,anonymous,ReceivingData,0.3008,16,(0.260 0.267 0.292 0.279 0.301 0.218 0.235 0.232 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-05 15:07:41.6249,7315,e5684e8f7e214a0118a31a8587cb705d,anonymous,ReceivingData,0.1531,16,(0.153 0.480 0.478 0.443 0.347 0.268 0.242 0.207 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-05 15:07:44.1934,7498,e5684e8f7e214a0118a31a8587cb705d,anonymous,ReceivingData,0.4899,17,(0.375 0.431 0.490 0.209 0.233 0.221 0.269 0.336 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GameRunning,2021-05-05 15:07:45.2872,7565,e5684e8f7e214a0118a31a8587cb705d,anonymous,NULL,NULL,NULL,NULL,Closed,0,0.0000,0.0000,Running,0.0000,30,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,NA,NULL
Rest,2021-05-05 15:07:45.7132,7595,e5684e8f7e214a0118a31a8587cb705d,anonymous,ReceivingData,0.1801,17,(0.255 0.239 0.245 0.206 0.180 0.282 0.247 0.271 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-05 15:07:47.1201,7696,e5684e8f7e214a0118a31a8587cb705d,anonymous,ReceivingData,0.2606,18,(0.264 0.263 0.269 0.261 0.213 0.260 0.276 0.257 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-05 15:07:49.5465,7870,e5684e8f7e214a0118a31a8587cb705d,anonymous,ReceivingData,0.1889,18,(0.255 0.267 0.240 0.219 0.189 0.259 0.281 0.299 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-05 15:07:50.4390,7933,e5684e8f7e214a0118a31a8587cb705d,anonymous,ReceivingData,0.3496,19,(0.334 0.348 0.350 0.204 0.224 0.247 0.283 0.314 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-05 15:07:51.9687,8043,e5684e8f7e214a0118a31a8587cb705d,anonymous,ReceivingData,0.1792,19,(0.573 0.298 0.248 0.179 0.598 0.592 0.546 0.560 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-05 15:07:53.2362,8134,e5684e8f7e214a0118a31a8587cb705d,anonymous,ReceivingData,0.3610,20,(0.321 0.361 0.240 0.306 0.369 0.382 0.344 0.349 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
InputWindowChange,2021-05-05 15:07:57.1209,8413,e5684e8f7e214a0118a31a8587cb705d,anonymous,NULL,NULL,NULL,NULL,Open,0,0.0000,0.0000,Running,0.7112,30,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,NA,NULL
InputWindowChange,2021-05-05 15:08:02.1341,8773,e5684e8f7e214a0118a31a8587cb705d,anonymous,NULL,NULL,NULL,NULL,Closed,0,0.0132,0.0000,Running,0.7112,30,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,NA,NULL
GameDecision,2021-05-05 15:08:02.1351,8773,e5684e8f7e214a0118a31a8587cb705d,anonymous,NULL,NULL,NULL,NULL,Closed,0,0.0132,0.0000,Running,0.7112,30,0.0000,0,0.0000,0,0.0333,0,0.0000,0,0.0000,0,0.0000,RejInput,AccInput
Rest,2021-05-05 15:08:03.9854,8906,e5684e8f7e214a0118a31a8587cb705d,anonymous,ReceivingData,0.1879,20,(0.466 0.465 0.393 0.360 0.234 0.188 0.427 0.453 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-05 15:08:05.7803,9034,e5684e8f7e214a0118a31a8587cb705d,anonymous,ReceivingData,0.2804,21,(0.303 0.276 0.299 0.280 0.216 0.246 0.277 0.277 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-05 15:08:07.7019,9171,e5684e8f7e214a0118a31a8587cb705d,anonymous,ReceivingData,0.1728,21,(0.288 0.254 0.217 0.173 0.563 0.535 0.344 0.315 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-05 15:08:08.8295,9251,e5684e8f7e214a0118a31a8587cb705d,anonymous,ReceivingData,0.6038,22,(0.322 0.397 0.422 0.572 0.608 0.604 0.222 0.344 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-05 15:08:12.1847,9489,e5684e8f7e214a0118a31a8587cb705d,anonymous,ReceivingData,0.1970,22,(0.396 0.405 0.366 0.322 0.268 0.227 0.197 0.440 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-05 15:08:13.7022,9598,e5684e8f7e214a0118a31a8587cb705d,anonymous,ReceivingData,0.3204,23,(0.216 0.240 0.288 0.308 0.330 0.348 0.329 0.320 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
InputWindowChange,2021-05-05 15:08:14.1345,9629,e5684e8f7e214a0118a31a8587cb705d,anonymous,NULL,NULL,NULL,NULL,Open,1,0.0000,0.0000,Running,0.5190,30,0.0000,0,0.0000,0,0.0333,0,0.0000,0,0.0000,0,0.0000,NA,NULL
Rest,2021-05-05 15:08:14.4681,9653,e5684e8f7e214a0118a31a8587cb705d,anonymous,ReceivingData,0.1967,23,(0.286 0.267 0.252 0.210 0.197 0.293 0.272 0.242 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-05 15:08:15.1088,9699,e5684e8f7e214a0118a31a8587cb705d,anonymous,ReceivingData,0.3552,24,(0.206 0.241 0.284 0.289 0.265 0.276 0.332 0.355 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
InputWindowChange,2021-05-05 15:08:19.1470,9989,e5684e8f7e214a0118a31a8587cb705d,anonymous,NULL,NULL,NULL,NULL,Closed,1,0.0125,0.0000,Running,0.5190,30,0.0000,0,0.0000,0,0.0333,0,0.0000,0,0.0000,0,0.0000,NA,NULL
GameDecision,2021-05-05 15:08:19.1480,9989,e5684e8f7e214a0118a31a8587cb705d,anonymous,NULL,NULL,NULL,NULL,Closed,1,0.0125,0.0000,Running,0.5190,30,0.0000,0,0.0000,0,0.0667,0,0.0000,0,0.0000,0,0.0000,RejInput,AccInput
Rest,2021-05-05 15:08:26.7174,10533,e5684e8f7e214a0118a31a8587cb705d,anonymous,ReceivingData,0.1983,24,(0.198 0.305 0.327 0.328 0.323 0.296 0.286 0.232 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-05 15:08:27.9973,10625,e5684e8f7e214a0118a31a8587cb705d,anonymous,ReceivingData,0.3862,25,(0.289 0.321 0.294 0.333 0.323 0.386 0.206 0.220 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-05 15:08:29.9346,10764,e5684e8f7e214a0118a31a8587cb705d,anonymous,ReceivingData,0.1669,25,(0.290 0.299 0.307 0.288 0.249 0.201 0.167 0.302 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
InputWindowChange,2021-05-05 15:08:31.1448,10851,e5684e8f7e214a0118a31a8587cb705d,anonymous,NULL,NULL,NULL,NULL,Open,2,0.0000,0.0000,Running,0.0308,30,0.0000,0,0.0000,0,0.0667,0,0.0000,0,0.0000,0,0.0000,NA,NULL
MotorImagery,2021-05-05 15:08:32.3430,10937,e5684e8f7e214a0118a31a8587cb705d,anonymous,ReceivingData,0.5738,26,(0.231 0.277 0.318 0.389 0.533 0.575 0.574 0.216 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
InputWindowChange,2021-05-05 15:08:36.1439,11210,e5684e8f7e214a0118a31a8587cb705d,anonymous,NULL,NULL,NULL,NULL,Closed,2,0.0023,0.0000,Running,0.0308,30,0.0000,0,0.0000,0,0.0667,0,0.0000,0,0.0000,0,0.0000,NA,NULL
GameDecision,2021-05-05 15:08:36.1449,11210,e5684e8f7e214a0118a31a8587cb705d,anonymous,NULL,NULL,NULL,NULL,Closed,2,0.0023,0.0000,Running,0.0308,30,0.0000,0,0.0000,0,0.1000,0,0.0000,0,0.0000,0,0.0000,RejInput,AccInput
Rest,2021-05-05 15:08:37.5778,11313,e5684e8f7e214a0118a31a8587cb705d,anonymous,ReceivingData,0.1654,26,(0.376 0.329 0.312 0.271 0.230 0.165 0.491 0.492 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-05 15:08:39.0129,11416,e5684e8f7e214a0118a31a8587cb705d,anonymous,ReceivingData,0.4995,27,(0.267 0.339 0.515 0.492 0.479 0.489 0.499 0.231 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-05 15:08:39.7512,11469,e5684e8f7e214a0118a31a8587cb705d,anonymous,ReceivingData,0.1860,27,(0.212 0.186 0.240 0.242 0.265 0.245 0.248 0.237 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-05 15:08:40.5159,11524,e5684e8f7e214a0118a31a8587cb705d,anonymous,ReceivingData,0.5054,28,(0.359 0.466 0.536 0.530 0.470 0.468 0.505 0.213 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-05 15:08:42.8279,11690,e5684e8f7e214a0118a31a8587cb705d,anonymous,ReceivingData,0.1868,28,(0.315 0.318 0.277 0.219 0.187 0.410 0.372 0.322 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-05 15:08:44.8746,11837,e5684e8f7e214a0118a31a8587cb705d,anonymous,ReceivingData,0.2448,29,(0.245 0.239 0.279 0.338 0.284 0.278 0.260 0.238 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-05 15:08:46.1548,11929,e5684e8f7e214a0118a31a8587cb705d,anonymous,ReceivingData,0.1602,29,(0.409 0.370 0.339 0.267 0.217 0.160 0.423 0.393 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
InputWindowChange,2021-05-05 15:08:48.1447,12072,e5684e8f7e214a0118a31a8587cb705d,anonymous,NULL,NULL,NULL,NULL,Open,3,0.0000,0.0000,Running,0.6115,30,0.0000,0,0.0000,0,0.1000,0,0.0000,0,0.0000,0,0.0000,NA,NULL
MotorImagery,2021-05-05 15:08:48.3251,12085,e5684e8f7e214a0118a31a8587cb705d,anonymous,ReceivingData,0.2314,30,(0.231 0.231 0.240 0.247 0.224 0.214 0.211 0.232 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-05 15:08:51.7796,12333,e5684e8f7e214a0118a31a8587cb705d,anonymous,ReceivingData,0.1987,30,(0.566 0.533 0.361 0.199 0.669 0.657 0.585 0.571 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
InputWindowChange,2021-05-05 15:08:53.1567,12432,e5684e8f7e214a0118a31a8587cb705d,anonymous,NULL,NULL,NULL,NULL,Closed,3,0.0108,0.0000,Running,0.6115,30,0.0000,0,0.0000,0,0.1000,0,0.0000,0,0.0000,0,0.0000,NA,NULL
GameDecision,2021-05-05 15:08:53.1577,12432,e5684e8f7e214a0118a31a8587cb705d,anonymous,NULL,NULL,NULL,NULL,Closed,3,0.0108,0.0000,Running,0.6115,30,0.0000,0,0.0000,0,0.1333,0,0.0000,0,0.0000,0,0.0000,RejInput,AccInput
MotorImagery,2021-05-05 15:08:54.8411,12553,e5684e8f7e214a0118a31a8587cb705d,anonymous,ReceivingData,0.3987,31,(0.373 0.396 0.413 0.484 0.475 0.389 0.399 0.303 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-05 15:08:55.3416,12589,e5684e8f7e214a0118a31a8587cb705d,anonymous,ReceivingData,0.1625,31,(0.311 0.291 0.317 0.340 0.307 0.230 0.163 0.344 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
