Event,Timestamp,Framecount,SessionID,Email,BCIState,BCIConfidence,InputNumber,BCIThresholdBuffer,InputWindow,InputWindowOrder,InterTrialTimer,InputWindowTimer,GameState,CurrentFabAlarm,AccInputTrialsLeft,AccInputRate,FabInputTrialsLeft,FabInputRate,RejInputTrialsLeft,RejInputRate,AssistSuccessTrialsLeft,AssistSuccessRate,AssistFailTrialsLeft,AssistFailRate,ExplicitShamTrialsLeft,ExplicitShamRate,TrialResult,TrialGoal
BCIStateUpdated,2021-05-13 11:01:38.4514,1,9309bdf031980e9b9c9204f7d132c7f9,anonymous,Connecting,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BCIStateUpdated,2021-05-13 11:01:41.4565,10,9309bdf031980e9b9c9204f7d132c7f9,anonymous,ReceivingHeader,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BCIStateUpdated,2021-05-13 11:01:41.5821,12,9309bdf031980e9b9c9204f7d132c7f9,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-13 11:01:41.9419,25,9309bdf031980e9b9c9204f7d132c7f9,anonymous,ReceivingData,0.6341,1,(0.614 0.613 0.615 0.616 0.619 0.600 0.594 0.634 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-13 11:01:58.8506,1205,9309bdf031980e9b9c9204f7d132c7f9,anonymous,ReceivingData,0.2856,1,(0.317 0.286 0.744 0.662 0.730 0.726 0.699 0.484 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-13 11:02:00.0929,1294,9309bdf031980e9b9c9204f7d132c7f9,anonymous,ReceivingData,0.3881,2,(0.480 0.394 0.386 0.388 0.388 0.389 0.389 0.388 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-13 11:02:05.7013,1696,9309bdf031980e9b9c9204f7d132c7f9,anonymous,ReceivingData,0.2917,2,(0.353 0.318 0.311 0.302 0.292 0.409 0.389 0.357 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-13 11:02:06.2295,1734,9309bdf031980e9b9c9204f7d132c7f9,anonymous,ReceivingData,0.4421,3,(0.401 0.416 0.422 0.430 0.442 0.357 0.397 0.418 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GameRunning,2021-05-13 11:02:20.0085,2723,9309bdf031980e9b9c9204f7d132c7f9,anonymous,NULL,NULL,NULL,NULL,Closed,0,0.0000,0.0000,Running,0.0000,30,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,NA,NULL
Rest,2021-05-13 11:02:22.4456,2898,9309bdf031980e9b9c9204f7d132c7f9,anonymous,ReceivingData,0.2876,3,(0.316 0.316 0.325 0.288 0.368 0.318 0.315 0.312 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
