Event,Timestamp,Framecount,SessionID,Email,BCIState,InputWindow,InputWindowOrder,InterTrialTimer,InputWindowTimer,GameState,CurrentFabAlarm,AccInputTrialsLeft,AccInputRate,FabInputTrialsLeft,FabInputRate,RejInputTrialsLeft,RejInputRate,AssistSuccessTrialsLeft,AssistSuccessRate,AssistFailTrialsLeft,AssistFailRate,ExplicitShamTrialsLeft,ExplicitShamRate,TrialResult,TrialGoal,BCIConfidence,InputNumber,BCIThresholdBuffer
Rest,2020-12-02 13:45:54.8224,9410,96426f22f8ec290e5063ba5f6c397432,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5998,3,(0.602 0.626 0.644 0.617 0.600 0.614 0.634 0.613 )
MotorImagery,2020-12-02 13:46:08.2294,10369,96426f22f8ec290e5063ba5f6c397432,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6091,4,(0.630 0.632 0.617 0.640 0.609 0.632 0.623 0.621 )
Rest,2020-12-02 13:46:08.6067,10396,96426f22f8ec290e5063ba5f6c397432,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5995,4,(0.642 0.666 0.632 0.600 0.609 0.625 0.634 0.649 )
InputWindowChange,2020-12-02 13:46:11.7253,10619,96426f22f8ec290e5063ba5f6c397432,anonymous,NULL,Open,3,0.0000,0.0000,Running,4.2107,28,0.0667,0,0.0000,0,0.0333,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
InputWindowChange,2020-12-02 13:46:17.7274,11049,96426f22f8ec290e5063ba5f6c397432,anonymous,NULL,Closed,3,0.0017,0.0000,Running,4.2107,28,0.0667,0,0.0000,0,0.0333,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2020-12-02 13:46:17.7293,11049,96426f22f8ec290e5063ba5f6c397432,anonymous,NULL,Closed,3,0.0017,0.0000,Running,4.2107,28,0.0667,0,0.0000,0,0.0667,0,0.0000,0,0.0000,0,0.0000,RejInput,AccInput,NULL,NULL,NULL
MotorImagery,2020-12-02 13:46:23.4215,11457,96426f22f8ec290e5063ba5f6c397432,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6555,5,(0.602 0.638 0.655 0.611 0.623 0.603 0.600 0.619 )
Rest,2020-12-02 13:46:23.5614,11467,96426f22f8ec290e5063ba5f6c397432,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4011,5,(0.602 0.638 0.655 0.609 0.401 0.603 0.600 0.619 )
InputWindowChange,2020-12-02 13:46:29.7288,11908,96426f22f8ec290e5063ba5f6c397432,anonymous,NULL,Open,4,0.0000,0.0000,Running,2.0657,28,0.0667,0,0.0000,0,0.0667,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
MotorImagery,2020-12-02 13:46:34.7970,12270,96426f22f8ec290e5063ba5f6c397432,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7304,6,(0.730 0.637 0.672 0.701 0.717 0.722 0.742 0.743 )
InputWindowChange,2020-12-02 13:46:34.7980,12270,96426f22f8ec290e5063ba5f6c397432,anonymous,NULL,Closed,4,-0.9319,0.0000,Running,2.0657,28,0.0667,0,0.0000,0,0.0667,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2020-12-02 13:46:34.7990,12270,96426f22f8ec290e5063ba5f6c397432,anonymous,NULL,Closed,4,-0.9319,0.0000,Running,2.0657,27,0.1000,0,0.0000,0,0.0667,0,0.0000,0,0.0000,0,0.0000,AccInput,AccInput,NULL,NULL,NULL
Rest,2020-12-02 13:46:35.5631,12325,96426f22f8ec290e5063ba5f6c397432,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5891,6,(0.680 0.672 0.662 0.625 0.636 0.589 0.678 0.678 )
MotorImagery,2020-12-02 13:46:45.3796,13027,96426f22f8ec290e5063ba5f6c397432,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6329,7,(0.633 0.632 0.648 0.701 0.713 0.730 0.699 0.684 )
Rest,2020-12-02 13:46:45.3931,13028,96426f22f8ec290e5063ba5f6c397432,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5933,7,(0.633 0.593 0.648 0.701 0.713 0.730 0.699 0.684 )
InputWindowChange,2020-12-02 13:46:47.7322,13195,96426f22f8ec290e5063ba5f6c397432,anonymous,NULL,Open,5,0.0000,0.0000,Running,4.1442,27,0.1000,0,0.0000,0,0.0667,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
MotorImagery,2020-12-02 13:46:48.3176,13232,96426f22f8ec290e5063ba5f6c397432,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7327,8,(0.739 0.733 0.602 0.603 0.620 0.707 0.752 0.762 )
InputWindowChange,2020-12-02 13:46:48.3176,13232,96426f22f8ec290e5063ba5f6c397432,anonymous,NULL,Closed,5,-5.4130,0.0000,Running,4.1442,27,0.1000,0,0.0000,0,0.0667,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2020-12-02 13:46:48.3186,13232,96426f22f8ec290e5063ba5f6c397432,anonymous,NULL,Closed,5,-5.4130,0.0000,Running,4.1442,26,0.1333,0,0.0000,0,0.0667,0,0.0000,0,0.0000,0,0.0000,AccInput,AccInput,NULL,NULL,NULL
Rest,2020-12-02 13:46:48.8322,13267,96426f22f8ec290e5063ba5f6c397432,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5654,8,(0.664 0.609 0.565 0.761 0.746 0.722 0.714 0.700 )
InputWindowChange,2020-12-02 13:47:05.7365,14476,96426f22f8ec290e5063ba5f6c397432,anonymous,NULL,Open,6,0.0000,0.0000,Running,3.1477,26,0.1333,0,0.0000,0,0.0667,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
InputWindowChange,2020-12-02 13:47:11.7511,14906,96426f22f8ec290e5063ba5f6c397432,anonymous,NULL,Closed,6,0.0161,0.0000,Running,3.1477,26,0.1333,0,0.0000,0,0.0667,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2020-12-02 13:47:11.7531,14906,96426f22f8ec290e5063ba5f6c397432,anonymous,NULL,Closed,6,0.0161,0.0000,Running,3.1477,26,0.1333,0,0.0000,0,0.1000,0,0.0000,0,0.0000,0,0.0000,RejInput,AccInput,NULL,NULL,NULL
MotorImagery,2020-12-02 13:47:22.2780,15658,96426f22f8ec290e5063ba5f6c397432,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6879,9,(0.688 0.625 0.661 0.682 0.705 0.713 0.709 0.702 )
Rest,2020-12-02 13:47:22.5418,15677,96426f22f8ec290e5063ba5f6c397432,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5924,9,(0.688 0.686 0.688 0.708 0.672 0.648 0.592 0.702 )
InputWindowChange,2020-12-02 13:47:23.7395,15762,96426f22f8ec290e5063ba5f6c397432,anonymous,NULL,Open,7,0.0000,0.0000,Running,1.2607,26,0.1333,0,0.0000,0,0.1000,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
MotorImagery,2020-12-02 13:47:28.4175,16097,96426f22f8ec290e5063ba5f6c397432,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6908,10,(0.691 0.600 0.669 0.722 0.727 0.752 0.738 0.723 )
InputWindowChange,2020-12-02 13:47:28.4185,16097,96426f22f8ec290e5063ba5f6c397432,anonymous,NULL,Closed,7,-1.3226,0.0000,Running,1.2607,26,0.1333,0,0.0000,0,0.1000,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2020-12-02 13:47:28.4185,16097,96426f22f8ec290e5063ba5f6c397432,anonymous,NULL,Closed,7,-1.3226,0.0000,Running,1.2607,25,0.1667,0,0.0000,0,0.1000,0,0.0000,0,0.0000,0,0.0000,AccInput,AccInput,NULL,NULL,NULL
Rest,2020-12-02 13:47:29.0585,16143,96426f22f8ec290e5063ba5f6c397432,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5838,10,(0.703 0.700 0.647 0.584 0.611 0.625 0.638 0.643 )
InputWindowChange,2020-12-02 13:47:41.7431,17051,96426f22f8ec290e5063ba5f6c397432,anonymous,NULL,Open,8,0.0000,0.0000,Running,4.1563,25,0.1667,0,0.0000,0,0.1000,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
InputWindowChange,2020-12-02 13:47:47.7445,17479,96426f22f8ec290e5063ba5f6c397432,anonymous,NULL,Closed,8,0.0015,0.0000,Running,4.1563,25,0.1667,0,0.0000,0,0.1000,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2020-12-02 13:47:47.7460,17479,96426f22f8ec290e5063ba5f6c397432,anonymous,NULL,Closed,8,0.0015,0.0000,Running,4.1563,25,0.1667,0,0.0000,0,0.1333,0,0.0000,0,0.0000,0,0.0000,RejInput,AccInput,NULL,NULL,NULL
MotorImagery,2020-12-02 13:47:52.2973,17805,96426f22f8ec290e5063ba5f6c397432,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.8212,11,(0.655 0.665 0.729 0.744 0.772 0.815 0.821 0.614 )
Rest,2020-12-02 13:47:53.4387,17886,96426f22f8ec290e5063ba5f6c397432,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5820,11,(0.610 0.582 0.755 0.737 0.708 0.693 0.678 0.638 )
InputWindowChange,2020-12-02 13:47:59.7469,18338,96426f22f8ec290e5063ba5f6c397432,anonymous,NULL,Open,9,0.0000,0.0000,Running,3.8633,25,0.1667,0,0.0000,0,0.1333,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
InputWindowChange,2020-12-02 13:48:05.7477,18768,96426f22f8ec290e5063ba5f6c397432,anonymous,NULL,Closed,9,0.0013,0.0000,Running,3.8633,25,0.1667,0,0.0000,0,0.1333,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2020-12-02 13:48:05.7497,18768,96426f22f8ec290e5063ba5f6c397432,anonymous,NULL,Closed,9,0.0013,0.0000,Running,3.8633,25,0.1667,0,0.0000,0,0.1667,0,0.0000,0,0.0000,0,0.0000,RejInput,AccInput,NULL,NULL,NULL
MotorImagery,2020-12-02 13:48:11.7078,19194,96426f22f8ec290e5063ba5f6c397432,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6526,12,(0.680 0.674 0.664 0.653 0.621 0.648 0.680 0.684 )
Rest,2020-12-02 13:48:11.8321,19203,96426f22f8ec290e5063ba5f6c397432,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5740,12,(0.680 0.674 0.664 0.653 0.574 0.648 0.680 0.684 )
InputWindowChange,2020-12-02 13:48:17.7491,19606,96426f22f8ec290e5063ba5f6c397432,anonymous,NULL,Open,10,0.0000,0.0000,Running,4.7790,25,0.1667,0,0.0000,0,0.1667,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
MotorImagery,2020-12-02 13:48:22.5681,19926,96426f22f8ec290e5063ba5f6c397432,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5610,13,(0.558 0.564 0.556 0.566 0.585 0.587 0.569 0.561 )
InputWindowChange,2020-12-02 13:48:22.5681,19926,96426f22f8ec290e5063ba5f6c397432,anonymous,NULL,Closed,10,-1.1813,0.0000,Running,4.7790,25,0.1667,0,0.0000,0,0.1667,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2020-12-02 13:48:22.5691,19926,96426f22f8ec290e5063ba5f6c397432,anonymous,NULL,Closed,10,-1.1813,0.0000,Running,4.7790,24,0.2000,0,0.0000,0,0.1667,0,0.0000,0,0.0000,0,0.0000,AccInput,AccInput,NULL,NULL,NULL
Rest,2020-12-02 13:48:22.5816,19927,96426f22f8ec290e5063ba5f6c397432,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4921,13,(0.492 0.564 0.556 0.566 0.585 0.587 0.569 0.561 )
MotorImagery,2020-12-02 13:48:32.0053,20592,96426f22f8ec290e5063ba5f6c397432,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6892,14,(0.585 0.582 0.578 0.626 0.686 0.689 0.569 0.594 )
Rest,2020-12-02 13:48:32.3818,20619,96426f22f8ec290e5063ba5f6c397432,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5224,14,(0.660 0.639 0.621 0.579 0.522 0.689 0.689 0.671 )
InputWindowChange,2020-12-02 13:48:35.7533,20859,96426f22f8ec290e5063ba5f6c397432,anonymous,NULL,Open,11,0.0000,0.0000,Running,1.8799,24,0.2000,0,0.0000,0,0.1667,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
InputWindowChange,2020-12-02 13:48:41.7552,21288,96426f22f8ec290e5063ba5f6c397432,anonymous,NULL,Closed,11,0.0010,0.0000,Running,1.8799,24,0.2000,0,0.0000,0,0.1667,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2020-12-02 13:48:41.7561,21288,96426f22f8ec290e5063ba5f6c397432,anonymous,NULL,Closed,11,0.0010,0.0000,Running,1.8799,24,0.2000,0,0.0000,0,0.2000,0,0.0000,0,0.0000,0,0.0000,RejInput,AccInput,NULL,NULL,NULL
MotorImagery,2020-12-02 13:48:41.9637,21303,96426f22f8ec290e5063ba5f6c397432,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.9225,15,(0.831 0.867 0.885 0.901 0.923 0.576 0.707 0.776 )
Rest,2020-12-02 13:48:43.1331,21387,96426f22f8ec290e5063ba5f6c397432,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4856,15,(0.486 0.905 0.888 0.871 0.843 0.777 0.730 0.639 )
MotorImagery,2020-12-02 13:48:48.2293,21751,96426f22f8ec290e5063ba5f6c397432,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6866,16,(0.583 0.597 0.585 0.622 0.687 0.687 0.561 0.583 )
Rest,2020-12-02 13:48:48.8562,21796,96426f22f8ec290e5063ba5f6c397432,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5300,16,(0.661 0.676 0.674 0.658 0.637 0.595 0.589 0.530 )
MotorImagery,2020-12-02 13:48:50.5406,21916,96426f22f8ec290e5063ba5f6c397432,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6001,17,(0.629 0.631 0.629 0.601 0.600 0.556 0.580 0.625 )
Rest,2020-12-02 13:48:50.9169,21943,96426f22f8ec290e5063ba5f6c397432,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5436,17,(0.567 0.563 0.544 0.601 0.600 0.606 0.607 0.602 )
InputWindowChange,2020-12-02 13:48:53.7574,22146,96426f22f8ec290e5063ba5f6c397432,anonymous,NULL,Open,12,0.0000,0.0000,Running,2.4545,24,0.2000,0,0.0000,0,0.2000,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
MotorImagery,2020-12-02 13:48:57.0708,22383,96426f22f8ec290e5063ba5f6c397432,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7269,18,(0.700 0.727 0.568 0.589 0.594 0.589 0.623 0.665 )
InputWindowChange,2020-12-02 13:48:57.0708,22383,96426f22f8ec290e5063ba5f6c397432,anonymous,NULL,Closed,12,-2.6854,0.0000,Running,2.4545,24,0.2000,0,0.0000,0,0.2000,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2020-12-02 13:48:57.0718,22383,96426f22f8ec290e5063ba5f6c397432,anonymous,NULL,Closed,12,-2.6854,0.0000,Running,2.4545,23,0.2333,0,0.0000,0,0.2000,0,0.0000,0,0.0000,0,0.0000,AccInput,AccInput,NULL,NULL,NULL
Rest,2020-12-02 13:48:58.0866,22455,96426f22f8ec290e5063ba5f6c397432,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5178,18,(0.615 0.562 0.518 0.698 0.678 0.660 0.663 0.647 )
InputWindowChange,2020-12-02 13:49:11.7613,23434,96426f22f8ec290e5063ba5f6c397432,anonymous,NULL,Open,13,0.0000,0.0000,Running,3.3908,23,0.2333,0,0.0000,0,0.2000,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
MotorImagery,2020-12-02 13:49:17.3441,23833,96426f22f8ec290e5063ba5f6c397432,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5759,19,(0.565 0.558 0.579 0.576 0.573 0.577 0.567 0.576 )
InputWindowChange,2020-12-02 13:49:17.3446,23833,96426f22f8ec290e5063ba5f6c397432,anonymous,NULL,Closed,13,-0.4172,0.0000,Running,3.3908,23,0.2333,0,0.0000,0,0.2000,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2020-12-02 13:49:17.3446,23833,96426f22f8ec290e5063ba5f6c397432,anonymous,NULL,Closed,13,-0.4172,0.0000,Running,3.3908,22,0.2667,0,0.0000,0,0.2000,0,0.0000,0,0.0000,0,0.0000,AccInput,AccInput,NULL,NULL,NULL
Rest,2020-12-02 13:49:17.9989,23879,96426f22f8ec290e5063ba5f6c397432,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5090,19,(0.601 0.568 0.588 0.575 0.577 0.551 0.509 0.599 )
