Event,Timestamp,Framecount,SessionID,Email,BCIConfidence,BCIState
Sample,2021-05-04 11:10:39.4062,15,78ca31b7dc1a2fd354dd869b82e9f013,anonymous,0.3159,ReceivingData
Sample,2021-05-04 11:10:39.4297,16,78ca31b7dc1a2fd354dd869b82e9f013,anonymous,0.3106,ReceivingData
Sample,2021-05-04 11:10:39.4429,17,78ca31b7dc1a2fd354dd869b82e9f013,anonymous,0.3143,ReceivingData
Sample,2021-05-04 11:10:39.5139,22,78ca31b7dc1a2fd354dd869b82e9f013,anonymous,0.3193,ReceivingData
Sample,2021-05-04 11:10:39.5271,23,78ca31b7dc1a2fd354dd869b82e9f013,anonymous,0.3291,ReceivingData
Sample,2021-05-04 11:10:39.6399,31,78ca31b7dc1a2fd354dd869b82e9f013,anonymous,0.3141,ReceivingData
Sample,2021-05-04 11:10:39.6543,32,78ca31b7dc1a2fd354dd869b82e9f013,anonymous,0.3018,ReceivingData
Sample,2021-05-04 11:10:39.7648,40,78ca31b7dc1a2fd354dd869b82e9f013,anonymous,0.3076,ReceivingData
Sample,2021-05-04 11:10:39.7790,41,78ca31b7dc1a2fd354dd869b82e9f013,anonymous,0.2806,ReceivingData
Sample,2021-05-04 11:10:39.8905,49,78ca31b7dc1a2fd354dd869b82e9f013,anonymous,0.3027,ReceivingData
Sample,2021-05-04 11:10:39.9192,50,78ca31b7dc1a2fd354dd869b82e9f013,anonymous,0.2862,ReceivingData
Sample,2021-05-04 11:10:40.0167,57,78ca31b7dc1a2fd354dd869b82e9f013,anonymous,0.2819,ReceivingData
Sample,2021-05-04 11:10:40.0307,58,78ca31b7dc1a2fd354dd869b82e9f013,anonymous,0.2993,ReceivingData
Sample,2021-05-04 11:10:40.1554,67,78ca31b7dc1a2fd354dd869b82e9f013,anonymous,0.3041,ReceivingData
Sample,2021-05-04 11:10:40.1695,68,78ca31b7dc1a2fd354dd869b82e9f013,anonymous,0.3171,ReceivingData
Sample,2021-05-04 11:10:40.2813,76,78ca31b7dc1a2fd354dd869b82e9f013,anonymous,0.3189,ReceivingData
Sample,2021-05-04 11:10:40.2955,77,78ca31b7dc1a2fd354dd869b82e9f013,anonymous,0.3080,ReceivingData
Sample,2021-05-04 11:10:40.4066,85,78ca31b7dc1a2fd354dd869b82e9f013,anonymous,0.3111,ReceivingData
Sample,2021-05-04 11:10:40.4208,86,78ca31b7dc1a2fd354dd869b82e9f013,anonymous,0.3060,ReceivingData
Sample,2021-05-04 11:10:40.4346,87,78ca31b7dc1a2fd354dd869b82e9f013,anonymous,0.3023,ReceivingData
Sample,2021-05-04 11:10:40.5324,94,78ca31b7dc1a2fd354dd869b82e9f013,anonymous,0.3141,ReceivingData
Sample,2021-05-04 11:10:40.5454,95,78ca31b7dc1a2fd354dd869b82e9f013,anonymous,0.3244,ReceivingData
Sample,2021-05-04 11:10:40.6570,103,78ca31b7dc1a2fd354dd869b82e9f013,anonymous,0.3098,ReceivingData
Sample,2021-05-04 11:10:40.6710,104,78ca31b7dc1a2fd354dd869b82e9f013,anonymous,0.3191,ReceivingData
Sample,2021-05-04 11:10:40.7975,113,78ca31b7dc1a2fd354dd869b82e9f013,anonymous,0.3158,ReceivingData
Sample,2021-05-04 11:10:40.8107,114,78ca31b7dc1a2fd354dd869b82e9f013,anonymous,0.2905,ReceivingData
Sample,2021-05-04 11:10:40.9218,122,78ca31b7dc1a2fd354dd869b82e9f013,anonymous,0.2502,ReceivingData
Sample,2021-05-04 11:10:40.9359,123,78ca31b7dc1a2fd354dd869b82e9f013,anonymous,0.2286,ReceivingData
Sample,2021-05-04 11:10:41.0473,129,78ca31b7dc1a2fd354dd869b82e9f013,anonymous,0.2266,ReceivingData
Sample,2021-05-04 11:10:41.0612,130,78ca31b7dc1a2fd354dd869b82e9f013,anonymous,0.2106,ReceivingData
Sample,2021-05-04 11:10:41.1732,138,78ca31b7dc1a2fd354dd869b82e9f013,anonymous,0.2018,ReceivingData
Sample,2021-05-04 11:10:41.1875,139,78ca31b7dc1a2fd354dd869b82e9f013,anonymous,0.1867,ReceivingData
Sample,2021-05-04 11:10:41.2990,147,78ca31b7dc1a2fd354dd869b82e9f013,anonymous,0.1763,ReceivingData
Sample,2021-05-04 11:10:41.3131,148,78ca31b7dc1a2fd354dd869b82e9f013,anonymous,0.1524,ReceivingData
Sample,2021-05-04 11:10:41.3257,149,78ca31b7dc1a2fd354dd869b82e9f013,anonymous,0.1487,ReceivingData
