Event,Timestamp,Framecount,SessionID,Email,BCIState,InputWindow,InputWindowOrder,InterTrialTimer,InputWindowTimer,GameState,CurrentFabAlarm,AccInputTrialsLeft,AccInputRate,FabInputTrialsLeft,FabInputRate,RejInputTrialsLeft,RejInputRate,AssistSuccessTrialsLeft,AssistSuccessRate,AssistFailTrialsLeft,AssistFailRate,ExplicitShamTrialsLeft,ExplicitShamRate,TrialResult,BCIConfidence,InputNumber,BCIThresholdBuffer,TrialGoal
MotorImagery,2020-11-27 13:39:02.1688,4376,111fbeecdbbb50238cd86d5384720c86,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7182,6,(0.744 0.733 0.718 0.708 0.755 0.750 0.757 0.759 ),NULL
Rest,2020-11-27 13:39:02.4188,4394,111fbeecdbbb50238cd86d5384720c86,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6554,6,(0.744 0.733 0.718 0.732 0.715 0.655 0.757 0.759 ),NULL
MotorImagery,2020-11-27 13:39:04.6186,4552,111fbeecdbbb50238cd86d5384720c86,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.8596,7,(0.840 0.847 0.852 0.860 0.736 0.739 0.777 0.834 ),NULL
Rest,2020-11-27 13:39:05.3560,4605,111fbeecdbbb50238cd86d5384720c86,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6602,7,(0.831 0.811 0.776 0.784 0.737 0.727 0.660 0.830 ),NULL
MotorImagery,2020-11-27 13:39:07.4039,4751,111fbeecdbbb50238cd86d5384720c86,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7969,8,(0.797 0.717 0.762 0.755 0.757 0.776 0.804 0.807 ),NULL
InputWindowChange,2020-11-27 13:39:07.8922,4786,111fbeecdbbb50238cd86d5384720c86,anonymous,NULL,Open,2,0.0000,0.0000,Running,4.5714,28,0.0667,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
Rest,2020-11-27 13:39:08.5592,4833,111fbeecdbbb50238cd86d5384720c86,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6972,8,(0.749 0.729 0.746 0.761 0.733 0.697 0.760 0.777 ),NULL
MotorImagery,2020-11-27 13:39:10.8565,4997,111fbeecdbbb50238cd86d5384720c86,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7924,9,(0.743 0.766 0.788 0.792 0.701 0.734 0.744 0.751 ),NULL
InputWindowChange,2020-11-27 13:39:10.8565,4997,111fbeecdbbb50238cd86d5384720c86,anonymous,NULL,Closed,2,-3.0323,0.0000,Running,4.5714,28,0.0667,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2020-11-27 13:39:10.8575,4997,111fbeecdbbb50238cd86d5384720c86,anonymous,NULL,Closed,2,-3.0323,0.0000,Running,4.5714,27,0.1000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,AccInput,NULL,NULL,NULL,AccInput
Rest,2020-11-27 13:39:11.6235,5052,111fbeecdbbb50238cd86d5384720c86,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6668,9,(0.667 0.773 0.793 0.799 0.812 0.788 0.783 0.701 ),NULL
MotorImagery,2020-11-27 13:39:19.0436,5584,111fbeecdbbb50238cd86d5384720c86,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7020,10,(0.720 0.732 0.745 0.713 0.702 0.703 0.708 0.702 ),NULL
Rest,2020-11-27 13:39:22.3439,5819,111fbeecdbbb50238cd86d5384720c86,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6787,10,(0.754 0.715 0.679 0.813 0.809 0.797 0.790 0.776 ),NULL
MotorImagery,2020-11-27 13:39:24.2652,5956,111fbeecdbbb50238cd86d5384720c86,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7484,11,(0.759 0.754 0.748 0.717 0.731 0.768 0.759 0.776 ),NULL
Rest,2020-11-27 13:39:24.2788,5957,111fbeecdbbb50238cd86d5384720c86,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6516,11,(0.759 0.754 0.748 0.652 0.731 0.768 0.759 0.776 ),NULL
MotorImagery,2020-11-27 13:39:25.6996,6059,111fbeecdbbb50238cd86d5384720c86,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7675,12,(0.750 0.751 0.749 0.768 0.703 0.723 0.723 0.722 ),NULL
InputWindowChange,2020-11-27 13:39:25.8954,6073,111fbeecdbbb50238cd86d5384720c86,anonymous,NULL,Open,3,0.0000,0.0000,Running,3.9864,27,0.1000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
Rest,2020-11-27 13:39:26.8271,6139,111fbeecdbbb50238cd86d5384720c86,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6613,12,(0.808 0.806 0.820 0.765 0.750 0.759 0.661 0.819 ),NULL
MotorImagery,2020-11-27 13:39:28.3589,6249,111fbeecdbbb50238cd86d5384720c86,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7627,13,(0.726 0.722 0.738 0.778 0.786 0.768 0.765 0.763 ),NULL
InputWindowChange,2020-11-27 13:39:28.3589,6249,111fbeecdbbb50238cd86d5384720c86,anonymous,NULL,Closed,3,-3.5353,0.0000,Running,3.9864,27,0.1000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2020-11-27 13:39:28.3599,6249,111fbeecdbbb50238cd86d5384720c86,anonymous,NULL,Closed,3,-3.5353,0.0000,Running,3.9864,26,0.1333,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,AccInput,NULL,NULL,NULL,AccInput
Rest,2020-11-27 13:39:28.6373,6269,111fbeecdbbb50238cd86d5384720c86,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6956,13,(0.750 0.744 0.707 0.728 0.696 0.768 0.765 0.763 ),NULL
MotorImagery,2020-11-27 13:39:33.9698,6651,111fbeecdbbb50238cd86d5384720c86,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.8380,14,(0.737 0.746 0.792 0.824 0.838 0.703 0.735 0.739 ),NULL
Rest,2020-11-27 13:39:34.0951,6660,111fbeecdbbb50238cd86d5384720c86,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6787,14,(0.737 0.746 0.792 0.824 0.838 0.838 0.679 0.739 ),NULL
MotorImagery,2020-11-27 13:39:38.2170,6955,111fbeecdbbb50238cd86d5384720c86,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7284,15,(0.771 0.753 0.746 0.716 0.728 0.705 0.714 0.738 ),NULL
Rest,2020-11-27 13:39:38.4394,6971,111fbeecdbbb50238cd86d5384720c86,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6293,15,(0.771 0.753 0.746 0.716 0.728 0.711 0.718 0.629 ),NULL
MotorImagery,2020-11-27 13:39:40.4998,7118,111fbeecdbbb50238cd86d5384720c86,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7409,16,(0.748 0.766 0.741 0.736 0.758 0.757 0.730 0.750 ),NULL
Rest,2020-11-27 13:39:40.6126,7126,111fbeecdbbb50238cd86d5384720c86,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6552,16,(0.748 0.766 0.741 0.655 0.758 0.757 0.730 0.750 ),NULL
MotorImagery,2020-11-27 13:39:42.1441,7236,111fbeecdbbb50238cd86d5384720c86,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.8279,17,(0.743 0.743 0.772 0.780 0.820 0.828 0.734 0.740 ),NULL
Rest,2020-11-27 13:39:42.4222,7256,111fbeecdbbb50238cd86d5384720c86,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6115,17,(0.725 0.707 0.612 0.780 0.820 0.828 0.810 0.793 ),NULL
InputWindowChange,2020-11-27 13:39:43.8977,7362,111fbeecdbbb50238cd86d5384720c86,anonymous,NULL,Open,4,0.0000,0.0000,Running,1.1633,26,0.1333,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
MotorImagery,2020-11-27 13:39:45.0960,7447,111fbeecdbbb50238cd86d5384720c86,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.8174,18,(0.705 0.730 0.732 0.822 0.832 0.836 0.839 0.817 ),NULL
InputWindowChange,2020-11-27 13:39:45.0960,7447,111fbeecdbbb50238cd86d5384720c86,anonymous,NULL,Closed,4,-4.8018,0.0000,Running,1.1633,26,0.1333,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2020-11-27 13:39:45.0970,7447,111fbeecdbbb50238cd86d5384720c86,anonymous,NULL,Closed,4,-4.8018,0.0000,Running,1.1633,25,0.1667,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,AccInput,NULL,NULL,NULL,AccInput
Rest,2020-11-27 13:39:45.9728,7510,111fbeecdbbb50238cd86d5384720c86,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6488,18,(0.781 0.770 0.772 0.745 0.712 0.649 0.794 0.796 ),NULL
MotorImagery,2020-11-27 13:39:48.4093,7684,111fbeecdbbb50238cd86d5384720c86,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.8298,19,(0.704 0.718 0.740 0.782 0.812 0.830 0.710 0.714 ),NULL
Rest,2020-11-27 13:39:50.3307,7822,111fbeecdbbb50238cd86d5384720c86,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6912,19,(0.799 0.803 0.808 0.792 0.755 0.735 0.691 0.790 ),NULL
MotorImagery,2020-11-27 13:39:55.5790,8198,111fbeecdbbb50238cd86d5384720c86,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7602,20,(0.745 0.793 0.784 0.773 0.782 0.792 0.760 0.721 ),NULL
Rest,2020-11-27 13:39:56.0957,8235,111fbeecdbbb50238cd86d5384720c86,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6995,20,(0.774 0.804 0.788 0.762 0.740 0.728 0.699 0.755 ),NULL
InputWindowChange,2020-11-27 13:40:01.9020,8650,111fbeecdbbb50238cd86d5384720c86,anonymous,NULL,Open,5,0.0000,0.0000,Running,4.7521,25,0.1667,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
MotorImagery,2020-11-27 13:40:03.8515,8789,111fbeecdbbb50238cd86d5384720c86,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7975,21,(0.725 0.759 0.754 0.765 0.777 0.765 0.800 0.798 ),NULL
InputWindowChange,2020-11-27 13:40:03.8515,8789,111fbeecdbbb50238cd86d5384720c86,anonymous,NULL,Closed,5,-4.0487,0.0000,Running,4.7521,25,0.1667,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2020-11-27 13:40:03.8525,8789,111fbeecdbbb50238cd86d5384720c86,anonymous,NULL,Closed,5,-4.0487,0.0000,Running,4.7521,24,0.2000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,AccInput,NULL,NULL,NULL,AccInput
Rest,2020-11-27 13:40:04.5194,8837,111fbeecdbbb50238cd86d5384720c86,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6087,21,(0.793 0.783 0.777 0.609 0.787 0.787 0.786 0.780 ),NULL
MotorImagery,2020-11-27 13:40:13.0682,9447,111fbeecdbbb50238cd86d5384720c86,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7280,22,(0.753 0.728 0.710 0.738 0.798 0.809 0.804 0.788 ),NULL
Rest,2020-11-27 13:40:13.4576,9475,111fbeecdbbb50238cd86d5384720c86,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6974,22,(0.753 0.728 0.730 0.763 0.768 0.767 0.736 0.697 ),NULL
MotorImagery,2020-11-27 13:40:15.7557,9639,111fbeecdbbb50238cd86d5384720c86,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7262,23,(0.706 0.713 0.712 0.715 0.703 0.720 0.726 0.703 ),NULL
Rest,2020-11-27 13:40:16.5356,9695,111fbeecdbbb50238cd86d5384720c86,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6981,23,(0.709 0.719 0.715 0.698 0.749 0.749 0.736 0.720 ),NULL
MotorImagery,2020-11-27 13:40:18.1930,9814,111fbeecdbbb50238cd86d5384720c86,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7974,24,(0.734 0.752 0.751 0.766 0.780 0.799 0.823 0.797 ),NULL
Rest,2020-11-27 13:40:19.2085,9887,111fbeecdbbb50238cd86d5384720c86,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6431,24,(0.643 0.835 0.829 0.818 0.775 0.768 0.741 0.730 ),NULL
InputWindowChange,2020-11-27 13:40:19.9057,9937,111fbeecdbbb50238cd86d5384720c86,anonymous,NULL,Open,6,0.0000,0.0000,Running,4.2862,24,0.2000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
MotorImagery,2020-11-27 13:40:20.6020,9987,111fbeecdbbb50238cd86d5384720c86,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7848,25,(0.712 0.764 0.757 0.760 0.759 0.782 0.780 0.785 ),NULL
InputWindowChange,2020-11-27 13:40:20.6020,9987,111fbeecdbbb50238cd86d5384720c86,anonymous,NULL,Closed,6,-5.3022,0.0000,Running,4.2862,24,0.2000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2020-11-27 13:40:20.6030,9987,111fbeecdbbb50238cd86d5384720c86,anonymous,NULL,Closed,6,-5.3022,0.0000,Running,4.2862,23,0.2333,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,AccInput,NULL,NULL,NULL,AccInput
Rest,2020-11-27 13:40:21.3801,10043,111fbeecdbbb50238cd86d5384720c86,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6853,25,(0.787 0.772 0.764 0.749 0.718 0.685 0.826 0.802 ),NULL
MotorImagery,2020-11-27 13:40:25.3362,10326,111fbeecdbbb50238cd86d5384720c86,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7267,26,(0.709 0.717 0.706 0.704 0.714 0.721 0.735 0.727 ),NULL
Rest,2020-11-27 13:40:25.6976,10352,111fbeecdbbb50238cd86d5384720c86,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6796,26,(0.758 0.759 0.753 0.742 0.680 0.721 0.735 0.727 ),NULL
MotorImagery,2020-11-27 13:40:31.8794,10795,111fbeecdbbb50238cd86d5384720c86,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.8137,27,(0.733 0.730 0.724 0.772 0.814 0.705 0.716 0.726 ),NULL
Rest,2020-11-27 13:40:32.3533,10829,111fbeecdbbb50238cd86d5384720c86,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6295,27,(0.765 0.774 0.763 0.706 0.629 0.807 0.804 0.787 ),NULL
InputWindowChange,2020-11-27 13:40:37.9093,11226,111fbeecdbbb50238cd86d5384720c86,anonymous,NULL,Open,7,0.0000,0.0000,Running,3.0345,23,0.2333,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
