Event,Timestamp,Framecount,SessionID,Email,BCIConfidence,BCIState
Sample,2020-11-27 13:37:59.8238,16,111fbeecdbbb50238cd86d5384720c86,anonymous,0.3795,ReceivingData
Sample,2020-11-27 13:37:59.8343,17,111fbeecdbbb50238cd86d5384720c86,anonymous,0.3557,ReceivingData
Sample,2020-11-27 13:37:59.9292,24,111fbeecdbbb50238cd86d5384720c86,anonymous,0.3170,ReceivingData
Sample,2020-11-27 13:37:59.9427,25,111fbeecdbbb50238cd86d5384720c86,anonymous,0.3123,ReceivingData
Sample,2020-11-27 13:38:00.0662,34,111fbeecdbbb50238cd86d5384720c86,anonymous,0.3276,ReceivingData
Sample,2020-11-27 13:38:00.0802,35,111fbeecdbbb50238cd86d5384720c86,anonymous,0.3136,ReceivingData
Sample,2020-11-27 13:38:00.2058,44,111fbeecdbbb50238cd86d5384720c86,anonymous,0.2870,ReceivingData
Sample,2020-11-27 13:38:00.2193,45,111fbeecdbbb50238cd86d5384720c86,anonymous,0.2844,ReceivingData
Sample,2020-11-27 13:38:00.3313,53,111fbeecdbbb50238cd86d5384720c86,anonymous,0.2418,ReceivingData
Sample,2020-11-27 13:38:00.3448,54,111fbeecdbbb50238cd86d5384720c86,anonymous,0.1824,ReceivingData
Sample,2020-11-27 13:38:00.4572,62,111fbeecdbbb50238cd86d5384720c86,anonymous,0.1835,ReceivingData
Sample,2020-11-27 13:38:00.4707,63,111fbeecdbbb50238cd86d5384720c86,anonymous,0.1971,ReceivingData
Sample,2020-11-27 13:38:00.4843,64,111fbeecdbbb50238cd86d5384720c86,anonymous,0.1715,ReceivingData
Sample,2020-11-27 13:38:00.5821,71,111fbeecdbbb50238cd86d5384720c86,anonymous,0.2089,ReceivingData
Sample,2020-11-27 13:38:00.5956,72,111fbeecdbbb50238cd86d5384720c86,anonymous,0.2121,ReceivingData
Sample,2020-11-27 13:38:00.7081,80,111fbeecdbbb50238cd86d5384720c86,anonymous,0.1991,ReceivingData
Sample,2020-11-27 13:38:00.7212,81,111fbeecdbbb50238cd86d5384720c86,anonymous,0.1405,ReceivingData
Sample,2020-11-27 13:38:00.8479,90,111fbeecdbbb50238cd86d5384720c86,anonymous,0.1158,ReceivingData
Sample,2020-11-27 13:38:00.8609,91,111fbeecdbbb50238cd86d5384720c86,anonymous,0.1020,ReceivingData
Sample,2020-11-27 13:38:00.9728,99,111fbeecdbbb50238cd86d5384720c86,anonymous,0.1008,ReceivingData
Sample,2020-11-27 13:38:00.9899,100,111fbeecdbbb50238cd86d5384720c86,anonymous,0.0934,ReceivingData
Sample,2020-11-27 13:38:01.0977,107,111fbeecdbbb50238cd86d5384720c86,anonymous,0.0840,ReceivingData
Sample,2020-11-27 13:38:01.1117,108,111fbeecdbbb50238cd86d5384720c86,anonymous,0.0766,ReceivingData
Sample,2020-11-27 13:38:01.2232,116,111fbeecdbbb50238cd86d5384720c86,anonymous,0.0771,ReceivingData
Sample,2020-11-27 13:38:01.2372,117,111fbeecdbbb50238cd86d5384720c86,anonymous,0.0875,ReceivingData
Sample,2020-11-27 13:38:01.3492,125,111fbeecdbbb50238cd86d5384720c86,anonymous,0.1109,ReceivingData
Sample,2020-11-27 13:38:01.3632,126,111fbeecdbbb50238cd86d5384720c86,anonymous,0.1048,ReceivingData
Sample,2020-11-27 13:38:01.3767,127,111fbeecdbbb50238cd86d5384720c86,anonymous,0.0941,ReceivingData
Sample,2020-11-27 13:38:01.4592,133,111fbeecdbbb50238cd86d5384720c86,anonymous,0.0951,ReceivingData
Sample,2020-11-27 13:38:01.4742,134,111fbeecdbbb50238cd86d5384720c86,anonymous,0.0937,ReceivingData
Sample,2020-11-27 13:38:01.5856,142,111fbeecdbbb50238cd86d5384720c86,anonymous,0.0947,ReceivingData
Sample,2020-11-27 13:38:01.5991,143,111fbeecdbbb50238cd86d5384720c86,anonymous,0.0989,ReceivingData
Sample,2020-11-27 13:38:01.7252,152,111fbeecdbbb50238cd86d5384720c86,anonymous,0.1032,ReceivingData
Sample,2020-11-27 13:38:01.7382,153,111fbeecdbbb50238cd86d5384720c86,anonymous,0.1238,ReceivingData
Sample,2020-11-27 13:38:01.8636,161,111fbeecdbbb50238cd86d5384720c86,anonymous,0.1428,ReceivingData
Sample,2020-11-27 13:38:01.8781,162,111fbeecdbbb50238cd86d5384720c86,anonymous,0.1850,ReceivingData
Sample,2020-11-27 13:38:01.9891,169,111fbeecdbbb50238cd86d5384720c86,anonymous,0.1678,ReceivingData
Sample,2020-11-27 13:38:02.0036,170,111fbeecdbbb50238cd86d5384720c86,anonymous,0.1805,ReceivingData
Sample,2020-11-27 13:38:02.1155,178,111fbeecdbbb50238cd86d5384720c86,anonymous,0.1647,ReceivingData
Sample,2020-11-27 13:38:02.1290,179,111fbeecdbbb50238cd86d5384720c86,anonymous,0.1642,ReceivingData
Sample,2020-11-27 13:38:02.2262,186,111fbeecdbbb50238cd86d5384720c86,anonymous,0.1972,ReceivingData
Sample,2020-11-27 13:38:02.2403,187,111fbeecdbbb50238cd86d5384720c86,anonymous,0.1398,ReceivingData
Sample,2020-11-27 13:38:02.3792,197,111fbeecdbbb50238cd86d5384720c86,anonymous,0.1318,ReceivingData
Sample,2020-11-27 13:38:02.3937,198,111fbeecdbbb50238cd86d5384720c86,anonymous,0.1475,ReceivingData
Sample,2020-11-27 13:38:02.4083,199,111fbeecdbbb50238cd86d5384720c86,anonymous,0.1514,ReceivingData
Sample,2020-11-27 13:38:02.5061,206,111fbeecdbbb50238cd86d5384720c86,anonymous,0.1655,ReceivingData
Sample,2020-11-27 13:38:02.5187,207,111fbeecdbbb50238cd86d5384720c86,anonymous,0.1659,ReceivingData
Sample,2020-11-27 13:38:02.6168,214,111fbeecdbbb50238cd86d5384720c86,anonymous,0.1634,ReceivingData
Sample,2020-11-27 13:38:02.6309,215,111fbeecdbbb50238cd86d5384720c86,anonymous,0.1777,ReceivingData
Sample,2020-11-27 13:38:02.7561,224,111fbeecdbbb50238cd86d5384720c86,anonymous,0.1834,ReceivingData
Sample,2020-11-27 13:38:02.7706,225,111fbeecdbbb50238cd86d5384720c86,anonymous,0.1813,ReceivingData
Sample,2020-11-27 13:38:02.8816,233,111fbeecdbbb50238cd86d5384720c86,anonymous,0.1708,ReceivingData
Sample,2020-11-27 13:38:02.8957,234,111fbeecdbbb50238cd86d5384720c86,anonymous,0.1474,ReceivingData
Sample,2020-11-27 13:38:02.9934,241,111fbeecdbbb50238cd86d5384720c86,anonymous,0.1473,ReceivingData
Sample,2020-11-27 13:38:03.0069,242,111fbeecdbbb50238cd86d5384720c86,anonymous,0.1496,ReceivingData
Sample,2020-11-27 13:38:03.1466,252,111fbeecdbbb50238cd86d5384720c86,anonymous,0.1611,ReceivingData
