Event,Timestamp,Framecount,SessionID,Email,BCIConfidence,BCIState
Sample,2020-11-26 14:39:03.5443,11,d121655a34113e4ddf4500cf39dd60f7,anonymous,0.1487,ReceivingData
Sample,2020-11-26 14:39:03.5689,12,d121655a34113e4ddf4500cf39dd60f7,anonymous,0.1420,ReceivingData
Sample,2020-11-26 14:39:03.6550,15,d121655a34113e4ddf4500cf39dd60f7,anonymous,0.1298,ReceivingData
Sample,2020-11-26 14:39:03.6830,16,d121655a34113e4ddf4500cf39dd60f7,anonymous,0.1119,ReceivingData
Sample,2020-11-26 14:39:03.7941,20,d121655a34113e4ddf4500cf39dd60f7,anonymous,0.1259,ReceivingData
Sample,2020-11-26 14:39:03.8221,21,d121655a34113e4ddf4500cf39dd60f7,anonymous,0.1359,ReceivingData
Sample,2020-11-26 14:39:03.8487,22,d121655a34113e4ddf4500cf39dd60f7,anonymous,0.1366,ReceivingData
Sample,2020-11-26 14:39:03.9052,24,d121655a34113e4ddf4500cf39dd60f7,anonymous,0.1320,ReceivingData
Sample,2020-11-26 14:39:03.9333,25,d121655a34113e4ddf4500cf39dd60f7,anonymous,0.1280,ReceivingData
Sample,2020-11-26 14:39:04.0454,29,d121655a34113e4ddf4500cf39dd60f7,anonymous,0.1246,ReceivingData
Sample,2020-11-26 14:39:04.0734,30,d121655a34113e4ddf4500cf39dd60f7,anonymous,0.1192,ReceivingData
Sample,2020-11-26 14:39:04.1571,33,d121655a34113e4ddf4500cf39dd60f7,anonymous,0.1040,ReceivingData
Sample,2020-11-26 14:39:04.1852,34,d121655a34113e4ddf4500cf39dd60f7,anonymous,0.0857,ReceivingData
Sample,2020-11-26 14:39:04.2967,38,d121655a34113e4ddf4500cf39dd60f7,anonymous,0.0678,ReceivingData
Sample,2020-11-26 14:39:04.3252,39,d121655a34113e4ddf4500cf39dd60f7,anonymous,0.0733,ReceivingData
Sample,2020-11-26 14:39:04.4394,45,d121655a34113e4ddf4500cf39dd60f7,anonymous,0.0764,ReceivingData
Sample,2020-11-26 14:39:04.4529,46,d121655a34113e4ddf4500cf39dd60f7,anonymous,0.0842,ReceivingData
Sample,2020-11-26 14:39:04.5393,52,d121655a34113e4ddf4500cf39dd60f7,anonymous,0.0812,ReceivingData
Sample,2020-11-26 14:39:04.5528,53,d121655a34113e4ddf4500cf39dd60f7,anonymous,0.0830,ReceivingData
Sample,2020-11-26 14:39:04.6658,61,d121655a34113e4ddf4500cf39dd60f7,anonymous,0.0868,ReceivingData
Sample,2020-11-26 14:39:04.6808,62,d121655a34113e4ddf4500cf39dd60f7,anonymous,0.0894,ReceivingData
Sample,2020-11-26 14:39:04.6938,63,d121655a34113e4ddf4500cf39dd60f7,anonymous,0.0806,ReceivingData
Sample,2020-11-26 14:39:04.8065,71,d121655a34113e4ddf4500cf39dd60f7,anonymous,0.0765,ReceivingData
Sample,2020-11-26 14:39:04.8200,72,d121655a34113e4ddf4500cf39dd60f7,anonymous,0.0748,ReceivingData
Sample,2020-11-26 14:39:04.9327,80,d121655a34113e4ddf4500cf39dd60f7,anonymous,0.0761,ReceivingData
Sample,2020-11-26 14:39:04.9457,81,d121655a34113e4ddf4500cf39dd60f7,anonymous,0.0782,ReceivingData
Sample,2020-11-26 14:39:05.0575,89,d121655a34113e4ddf4500cf39dd60f7,anonymous,0.0872,ReceivingData
Sample,2020-11-26 14:39:05.0710,90,d121655a34113e4ddf4500cf39dd60f7,anonymous,0.0953,ReceivingData
Sample,2020-11-26 14:39:05.1837,98,d121655a34113e4ddf4500cf39dd60f7,anonymous,0.0931,ReceivingData
Sample,2020-11-26 14:39:05.1972,99,d121655a34113e4ddf4500cf39dd60f7,anonymous,0.1025,ReceivingData
Sample,2020-11-26 14:39:05.3094,107,d121655a34113e4ddf4500cf39dd60f7,anonymous,0.1072,ReceivingData
Sample,2020-11-26 14:39:05.3229,108,d121655a34113e4ddf4500cf39dd60f7,anonymous,0.1101,ReceivingData
Sample,2020-11-26 14:39:05.4344,116,d121655a34113e4ddf4500cf39dd60f7,anonymous,0.1150,ReceivingData
Sample,2020-11-26 14:39:05.4484,117,d121655a34113e4ddf4500cf39dd60f7,anonymous,0.1183,ReceivingData
Sample,2020-11-26 14:39:05.5602,125,d121655a34113e4ddf4500cf39dd60f7,anonymous,0.1326,ReceivingData
Sample,2020-11-26 14:39:05.5737,126,d121655a34113e4ddf4500cf39dd60f7,anonymous,0.1311,ReceivingData
Sample,2020-11-26 14:39:05.6994,135,d121655a34113e4ddf4500cf39dd60f7,anonymous,0.1328,ReceivingData
Sample,2020-11-26 14:39:05.7135,136,d121655a34113e4ddf4500cf39dd60f7,anonymous,0.1453,ReceivingData
Sample,2020-11-26 14:39:05.7270,137,d121655a34113e4ddf4500cf39dd60f7,anonymous,0.1482,ReceivingData
Sample,2020-11-26 14:39:05.8392,145,d121655a34113e4ddf4500cf39dd60f7,anonymous,0.1771,ReceivingData
Sample,2020-11-26 14:39:05.8527,146,d121655a34113e4ddf4500cf39dd60f7,anonymous,0.1936,ReceivingData
Sample,2020-11-26 14:39:05.9504,153,d121655a34113e4ddf4500cf39dd60f7,anonymous,0.1930,ReceivingData
Sample,2020-11-26 14:39:05.9639,154,d121655a34113e4ddf4500cf39dd60f7,anonymous,0.1896,ReceivingData
Sample,2020-11-26 14:39:06.0756,162,d121655a34113e4ddf4500cf39dd60f7,anonymous,0.1856,ReceivingData
Sample,2020-11-26 14:39:06.0897,163,d121655a34113e4ddf4500cf39dd60f7,anonymous,0.1772,ReceivingData
Sample,2020-11-26 14:39:06.2147,172,d121655a34113e4ddf4500cf39dd60f7,anonymous,0.1768,ReceivingData
Sample,2020-11-26 14:39:06.2287,173,d121655a34113e4ddf4500cf39dd60f7,anonymous,0.1943,ReceivingData
Sample,2020-11-26 14:39:06.3266,180,d121655a34113e4ddf4500cf39dd60f7,anonymous,0.1921,ReceivingData
Sample,2020-11-26 14:39:06.3401,181,d121655a34113e4ddf4500cf39dd60f7,anonymous,0.1822,ReceivingData
Sample,2020-11-26 14:39:06.4655,190,d121655a34113e4ddf4500cf39dd60f7,anonymous,0.1650,ReceivingData
Sample,2020-11-26 14:39:06.4791,191,d121655a34113e4ddf4500cf39dd60f7,anonymous,0.1447,ReceivingData
Sample,2020-11-26 14:39:06.5907,199,d121655a34113e4ddf4500cf39dd60f7,anonymous,0.1386,ReceivingData
Sample,2020-11-26 14:39:06.6053,200,d121655a34113e4ddf4500cf39dd60f7,anonymous,0.1425,ReceivingData
Sample,2020-11-26 14:39:06.6188,201,d121655a34113e4ddf4500cf39dd60f7,anonymous,0.1446,ReceivingData
Sample,2020-11-26 14:39:06.7165,208,d121655a34113e4ddf4500cf39dd60f7,anonymous,0.1310,ReceivingData
Sample,2020-11-26 14:39:06.7305,209,d121655a34113e4ddf4500cf39dd60f7,anonymous,0.1088,ReceivingData
Sample,2020-11-26 14:39:06.8421,217,d121655a34113e4ddf4500cf39dd60f7,anonymous,0.0965,ReceivingData
Sample,2020-11-26 14:39:06.8553,218,d121655a34113e4ddf4500cf39dd60f7,anonymous,0.0961,ReceivingData
Sample,2020-11-26 14:39:06.9679,226,d121655a34113e4ddf4500cf39dd60f7,anonymous,0.0968,ReceivingData
Sample,2020-11-26 14:39:06.9814,227,d121655a34113e4ddf4500cf39dd60f7,anonymous,0.1606,ReceivingData
Sample,2020-11-26 14:39:07.1068,236,d121655a34113e4ddf4500cf39dd60f7,anonymous,0.2043,ReceivingData
Sample,2020-11-26 14:39:07.1208,237,d121655a34113e4ddf4500cf39dd60f7,anonymous,0.2149,ReceivingData
Sample,2020-11-26 14:39:07.2462,246,d121655a34113e4ddf4500cf39dd60f7,anonymous,0.2200,ReceivingData
Sample,2020-11-26 14:39:07.2597,247,d121655a34113e4ddf4500cf39dd60f7,anonymous,0.2398,ReceivingData
Sample,2020-11-26 14:39:07.3442,253,d121655a34113e4ddf4500cf39dd60f7,anonymous,0.3010,ReceivingData
Sample,2020-11-26 14:39:07.3577,254,d121655a34113e4ddf4500cf39dd60f7,anonymous,0.3090,ReceivingData
Sample,2020-11-26 14:39:07.4827,263,d121655a34113e4ddf4500cf39dd60f7,anonymous,0.3055,ReceivingData
Sample,2020-11-26 14:39:07.4972,264,d121655a34113e4ddf4500cf39dd60f7,anonymous,0.3028,ReceivingData
Sample,2020-11-26 14:39:07.6220,273,d121655a34113e4ddf4500cf39dd60f7,anonymous,0.3039,ReceivingData
Sample,2020-11-26 14:39:07.6365,274,d121655a34113e4ddf4500cf39dd60f7,anonymous,0.3066,ReceivingData
Sample,2020-11-26 14:39:07.6500,275,d121655a34113e4ddf4500cf39dd60f7,anonymous,0.2985,ReceivingData
Sample,2020-11-26 14:39:07.7481,282,d121655a34113e4ddf4500cf39dd60f7,anonymous,0.3046,ReceivingData
Sample,2020-11-26 14:39:07.7616,283,d121655a34113e4ddf4500cf39dd60f7,anonymous,0.3031,ReceivingData
Sample,2020-11-26 14:39:07.8728,291,d121655a34113e4ddf4500cf39dd60f7,anonymous,0.3108,ReceivingData
Sample,2020-11-26 14:39:07.8873,292,d121655a34113e4ddf4500cf39dd60f7,anonymous,0.3200,ReceivingData
Sample,2020-11-26 14:39:07.9980,300,d121655a34113e4ddf4500cf39dd60f7,anonymous,0.3001,ReceivingData
Sample,2020-11-26 14:39:08.0125,301,d121655a34113e4ddf4500cf39dd60f7,anonymous,0.2355,ReceivingData
Sample,2020-11-26 14:39:08.1237,309,d121655a34113e4ddf4500cf39dd60f7,anonymous,0.1961,ReceivingData
Sample,2020-11-26 14:39:08.1372,310,d121655a34113e4ddf4500cf39dd60f7,anonymous,0.1993,ReceivingData
Sample,2020-11-26 14:39:08.2495,318,d121655a34113e4ddf4500cf39dd60f7,anonymous,0.1957,ReceivingData
Sample,2020-11-26 14:39:08.2630,319,d121655a34113e4ddf4500cf39dd60f7,anonymous,0.1502,ReceivingData
Sample,2020-11-26 14:39:08.3747,327,d121655a34113e4ddf4500cf39dd60f7,anonymous,0.1001,ReceivingData
Sample,2020-11-26 14:39:08.3887,328,d121655a34113e4ddf4500cf39dd60f7,anonymous,0.0778,ReceivingData
Sample,2020-11-26 14:39:08.5137,337,d121655a34113e4ddf4500cf39dd60f7,anonymous,0.0768,ReceivingData
Sample,2020-11-26 14:39:08.5276,338,d121655a34113e4ddf4500cf39dd60f7,anonymous,0.0769,ReceivingData
Sample,2020-11-26 14:39:08.5421,339,d121655a34113e4ddf4500cf39dd60f7,anonymous,0.0737,ReceivingData
Sample,2020-11-26 14:39:08.6538,347,d121655a34113e4ddf4500cf39dd60f7,anonymous,0.0747,ReceivingData
