Event,Timestamp,Framecount,SessionID,Email,BCIState,InputWindow,InputWindowOrder,InterTrialTimer,InputWindowTimer,GameState,CurrentFabAlarm,AccInputTrialsLeft,AccInputRate,FabInputTrialsLeft,FabInputRate,RejInputTrialsLeft,RejInputRate,AssistSuccessTrialsLeft,AssistSuccessRate,AssistFailTrialsLeft,AssistFailRate,ExplicitShamTrialsLeft,ExplicitShamRate,TrialResult,TrialGoal,BCIConfidence,InputNumber,BCIThresholdBuffer
InputWindowChange,2020-11-26 14:43:15.9825,17961,d121655a34113e4ddf4500cf39dd60f7,anonymous,NULL,Closed,12,-3.4662,0.0000,Running,2.9237,27,0.1000,0,0.0000,0,0.3000,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2020-11-26 14:43:15.9830,17961,d121655a34113e4ddf4500cf39dd60f7,anonymous,NULL,Closed,12,-3.4662,0.0000,Running,2.9237,26,0.1333,0,0.0000,0,0.3000,0,0.0000,0,0.0000,0,0.0000,AccInput,AccInput,NULL,NULL,NULL
Rest,2020-11-26 14:43:16.1072,17970,d121655a34113e4ddf4500cf39dd60f7,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4886,14,(0.539 0.532 0.489 0.552 0.536 0.551 0.572 0.564 )
MotorImagery,2020-11-26 14:43:30.4217,18993,d121655a34113e4ddf4500cf39dd60f7,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5461,15,(0.576 0.546 0.515 0.530 0.553 0.571 0.577 0.571 )
Rest,2020-11-26 14:43:30.7976,19020,d121655a34113e4ddf4500cf39dd60f7,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4752,15,(0.576 0.546 0.539 0.536 0.543 0.553 0.532 0.475 )
InputWindowChange,2020-11-26 14:43:31.4521,19067,d121655a34113e4ddf4500cf39dd60f7,anonymous,NULL,Open,13,0.0000,0.0000,Running,3.8768,26,0.1333,0,0.0000,0,0.3000,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
InputWindowChange,2020-11-26 14:43:37.4526,19497,d121655a34113e4ddf4500cf39dd60f7,anonymous,NULL,Closed,13,0.0021,0.0000,Running,3.8768,26,0.1333,0,0.0000,0,0.3000,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2020-11-26 14:43:37.4536,19497,d121655a34113e4ddf4500cf39dd60f7,anonymous,NULL,Closed,13,0.0021,0.0000,Running,3.8768,26,0.1333,0,0.0000,0,0.3333,0,0.0000,0,0.0000,0,0.0000,RejInput,AccInput,NULL,NULL,NULL
MotorImagery,2020-11-26 14:43:44.6240,20010,d121655a34113e4ddf4500cf39dd60f7,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.8450,16,(0.561 0.622 0.696 0.741 0.763 0.796 0.816 0.845 )
Rest,2020-11-26 14:43:45.6408,20082,d121655a34113e4ddf4500cf39dd60f7,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4886,16,(0.489 0.769 0.740 0.698 0.674 0.656 0.621 0.573 )
InputWindowChange,2020-11-26 14:43:49.4566,20355,d121655a34113e4ddf4500cf39dd60f7,anonymous,NULL,Open,14,0.0000,0.0000,Running,2.8452,26,0.1333,0,0.0000,0,0.3333,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
MotorImagery,2020-11-26 14:43:49.8452,20383,d121655a34113e4ddf4500cf39dd60f7,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5712,17,(0.569 0.581 0.571 0.572 0.583 0.571 0.537 0.553 )
InputWindowChange,2020-11-26 14:43:49.8462,20383,d121655a34113e4ddf4500cf39dd60f7,anonymous,NULL,Closed,14,-5.6095,0.0000,Running,2.8452,26,0.1333,0,0.0000,0,0.3333,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2020-11-26 14:43:49.8472,20383,d121655a34113e4ddf4500cf39dd60f7,anonymous,NULL,Closed,14,-5.6095,0.0000,Running,2.8452,25,0.1667,0,0.0000,0,0.3333,0,0.0000,0,0.0000,0,0.0000,AccInput,AccInput,NULL,NULL,NULL
