Event,Timestamp,Framecount,SessionID,Email,BCIState,BCIConfidence,InputNumber,BCIThresholdBuffer,InputWindow,InputWindowOrder,InterTrialTimer,InputWindowTimer,GameState,CurrentFabAlarm,AccInputTrialsLeft,AccInputRate,FabInputTrialsLeft,FabInputRate,RejInputTrialsLeft,RejInputRate,AssistSuccessTrialsLeft,AssistSuccessRate,AssistFailTrialsLeft,AssistFailRate,ExplicitShamTrialsLeft,ExplicitShamRate,TrialResult,TrialGoal
BCIStateUpdated,2021-05-05 14:50:33.5212,1,5dc6ba25de2f063942ade204a304d9f6,anonymous,Connecting,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BCIStateUpdated,2021-05-05 14:50:36.5543,11,5dc6ba25de2f063942ade204a304d9f6,anonymous,ReceivingHeader,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BCIStateUpdated,2021-05-05 14:50:36.6042,13,5dc6ba25de2f063942ade204a304d9f6,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-05 14:50:36.9911,38,5dc6ba25de2f063942ade204a304d9f6,anonymous,ReceivingData,0.8359,1,(0.821 0.832 0.830 0.836 0.819 0.844 0.850 0.836 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-05 14:50:45.2824,612,5dc6ba25de2f063942ade204a304d9f6,anonymous,ReceivingData,0.1914,1,(0.210 0.191 0.238 0.208 0.202 0.202 0.204 0.212 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-05 14:50:46.4649,696,5dc6ba25de2f063942ade204a304d9f6,anonymous,ReceivingData,0.4289,2,(0.235 0.250 0.265 0.299 0.391 0.432 0.429 0.221 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-05 14:50:51.5462,1061,5dc6ba25de2f063942ade204a304d9f6,anonymous,ReceivingData,0.1782,2,(0.216 0.200 0.178 0.538 0.548 0.413 0.348 0.263 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-05 14:50:53.2338,1182,5dc6ba25de2f063942ade204a304d9f6,anonymous,ReceivingData,0.3683,3,(0.221 0.281 0.312 0.336 0.354 0.369 0.374 0.368 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-05 14:51:28.4957,3714,5dc6ba25de2f063942ade204a304d9f6,anonymous,ReceivingData,0.1984,3,(0.327 0.303 0.221 0.198 0.390 0.425 0.435 0.302 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-05 14:51:29.6653,3798,5dc6ba25de2f063942ade204a304d9f6,anonymous,ReceivingData,0.5290,4,(0.286 0.273 0.274 0.350 0.375 0.449 0.483 0.529 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
