Event,Timestamp,Framecount,SessionID,Email,BCIConfidence,BCIState
Sample,2021-05-05 14:50:36.6052,13,5dc6ba25de2f063942ade204a304d9f6,anonymous,0.8212,ReceivingData
Sample,2021-05-05 14:50:36.6295,14,5dc6ba25de2f063942ade204a304d9f6,anonymous,0.8320,ReceivingData
Sample,2021-05-05 14:50:36.7235,19,5dc6ba25de2f063942ade204a304d9f6,anonymous,0.8304,ReceivingData
Sample,2021-05-05 14:50:36.7401,20,5dc6ba25de2f063942ade204a304d9f6,anonymous,0.8360,ReceivingData
Sample,2021-05-05 14:50:36.8520,28,5dc6ba25de2f063942ade204a304d9f6,anonymous,0.8189,ReceivingData
Sample,2021-05-05 14:50:36.8666,29,5dc6ba25de2f063942ade204a304d9f6,anonymous,0.8440,ReceivingData
Sample,2021-05-05 14:50:36.8796,30,5dc6ba25de2f063942ade204a304d9f6,anonymous,0.8496,ReceivingData
Sample,2021-05-05 14:50:36.9901,38,5dc6ba25de2f063942ade204a304d9f6,anonymous,0.8359,ReceivingData
Sample,2021-05-05 14:50:37.0042,39,5dc6ba25de2f063942ade204a304d9f6,anonymous,0.8092,ReceivingData
Sample,2021-05-05 14:50:37.1158,47,5dc6ba25de2f063942ade204a304d9f6,anonymous,0.7904,ReceivingData
Sample,2021-05-05 14:50:37.1312,48,5dc6ba25de2f063942ade204a304d9f6,anonymous,0.7675,ReceivingData
Sample,2021-05-05 14:50:37.2422,56,5dc6ba25de2f063942ade204a304d9f6,anonymous,0.7594,ReceivingData
Sample,2021-05-05 14:50:37.2556,57,5dc6ba25de2f063942ade204a304d9f6,anonymous,0.7723,ReceivingData
Sample,2021-05-05 14:50:37.3682,64,5dc6ba25de2f063942ade204a304d9f6,anonymous,0.7222,ReceivingData
Sample,2021-05-05 14:50:37.3823,65,5dc6ba25de2f063942ade204a304d9f6,anonymous,0.6752,ReceivingData
Sample,2021-05-05 14:50:37.4930,73,5dc6ba25de2f063942ade204a304d9f6,anonymous,0.6911,ReceivingData
Sample,2021-05-05 14:50:37.5210,74,5dc6ba25de2f063942ade204a304d9f6,anonymous,0.7056,ReceivingData
Sample,2021-05-05 14:50:37.6186,79,5dc6ba25de2f063942ade204a304d9f6,anonymous,0.6848,ReceivingData
Sample,2021-05-05 14:50:37.6346,80,5dc6ba25de2f063942ade204a304d9f6,anonymous,0.6175,ReceivingData
Sample,2021-05-05 14:50:37.7574,88,5dc6ba25de2f063942ade204a304d9f6,anonymous,0.6019,ReceivingData
Sample,2021-05-05 14:50:37.7719,89,5dc6ba25de2f063942ade204a304d9f6,anonymous,0.5870,ReceivingData
Sample,2021-05-05 14:50:37.8850,97,5dc6ba25de2f063942ade204a304d9f6,anonymous,0.5548,ReceivingData
Sample,2021-05-05 14:50:37.8980,98,5dc6ba25de2f063942ade204a304d9f6,anonymous,0.5487,ReceivingData
Sample,2021-05-05 14:50:37.9105,99,5dc6ba25de2f063942ade204a304d9f6,anonymous,0.5411,ReceivingData
Sample,2021-05-05 14:50:37.9939,105,5dc6ba25de2f063942ade204a304d9f6,anonymous,0.5375,ReceivingData
Sample,2021-05-05 14:50:38.0082,106,5dc6ba25de2f063942ade204a304d9f6,anonymous,0.5555,ReceivingData
Sample,2021-05-05 14:50:38.1469,115,5dc6ba25de2f063942ade204a304d9f6,anonymous,0.5751,ReceivingData
Sample,2021-05-05 14:50:38.1625,116,5dc6ba25de2f063942ade204a304d9f6,anonymous,0.6188,ReceivingData
Sample,2021-05-05 14:50:38.2462,122,5dc6ba25de2f063942ade204a304d9f6,anonymous,0.5926,ReceivingData
Sample,2021-05-05 14:50:38.2601,123,5dc6ba25de2f063942ade204a304d9f6,anonymous,0.5822,ReceivingData
Sample,2021-05-05 14:50:38.3713,131,5dc6ba25de2f063942ade204a304d9f6,anonymous,0.5994,ReceivingData
Sample,2021-05-05 14:50:38.3854,132,5dc6ba25de2f063942ade204a304d9f6,anonymous,0.5673,ReceivingData
Sample,2021-05-05 14:50:38.5112,141,5dc6ba25de2f063942ade204a304d9f6,anonymous,0.5364,ReceivingData
Sample,2021-05-05 14:50:38.5243,142,5dc6ba25de2f063942ade204a304d9f6,anonymous,0.4771,ReceivingData
Sample,2021-05-05 14:50:38.6363,149,5dc6ba25de2f063942ade204a304d9f6,anonymous,0.5137,ReceivingData
Sample,2021-05-05 14:50:38.6508,150,5dc6ba25de2f063942ade204a304d9f6,anonymous,0.4915,ReceivingData
Sample,2021-05-05 14:50:38.7758,159,5dc6ba25de2f063942ade204a304d9f6,anonymous,0.4976,ReceivingData
Sample,2021-05-05 14:50:38.7902,160,5dc6ba25de2f063942ade204a304d9f6,anonymous,0.4921,ReceivingData
Sample,2021-05-05 14:50:38.8036,161,5dc6ba25de2f063942ade204a304d9f6,anonymous,0.5123,ReceivingData
Sample,2021-05-05 14:50:38.8868,166,5dc6ba25de2f063942ade204a304d9f6,anonymous,0.4746,ReceivingData
Sample,2021-05-05 14:50:38.9035,167,5dc6ba25de2f063942ade204a304d9f6,anonymous,0.4821,ReceivingData
Sample,2021-05-05 14:50:39.0130,174,5dc6ba25de2f063942ade204a304d9f6,anonymous,0.4923,ReceivingData
Sample,2021-05-05 14:50:39.0276,175,5dc6ba25de2f063942ade204a304d9f6,anonymous,0.4626,ReceivingData
Sample,2021-05-05 14:50:39.1528,184,5dc6ba25de2f063942ade204a304d9f6,anonymous,0.4012,ReceivingData
Sample,2021-05-05 14:50:39.1674,185,5dc6ba25de2f063942ade204a304d9f6,anonymous,0.3915,ReceivingData
Sample,2021-05-05 14:50:39.2785,193,5dc6ba25de2f063942ade204a304d9f6,anonymous,0.4006,ReceivingData
Sample,2021-05-05 14:50:39.2922,194,5dc6ba25de2f063942ade204a304d9f6,anonymous,0.3856,ReceivingData
Sample,2021-05-05 14:50:39.4047,202,5dc6ba25de2f063942ade204a304d9f6,anonymous,0.3527,ReceivingData
Sample,2021-05-05 14:50:39.4177,203,5dc6ba25de2f063942ade204a304d9f6,anonymous,0.3998,ReceivingData
Sample,2021-05-05 14:50:39.5294,211,5dc6ba25de2f063942ade204a304d9f6,anonymous,0.4324,ReceivingData
Sample,2021-05-05 14:50:39.5440,212,5dc6ba25de2f063942ade204a304d9f6,anonymous,0.4690,ReceivingData
Sample,2021-05-05 14:50:39.6548,220,5dc6ba25de2f063942ade204a304d9f6,anonymous,0.4627,ReceivingData
Sample,2021-05-05 14:50:39.6677,221,5dc6ba25de2f063942ade204a304d9f6,anonymous,0.5000,ReceivingData
Sample,2021-05-05 14:50:39.7809,229,5dc6ba25de2f063942ade204a304d9f6,anonymous,0.4587,ReceivingData
Sample,2021-05-05 14:50:39.7946,230,5dc6ba25de2f063942ade204a304d9f6,anonymous,0.4701,ReceivingData
Sample,2021-05-05 14:50:39.8083,231,5dc6ba25de2f063942ade204a304d9f6,anonymous,0.4643,ReceivingData
Sample,2021-05-05 14:50:39.9203,239,5dc6ba25de2f063942ade204a304d9f6,anonymous,0.5212,ReceivingData
Sample,2021-05-05 14:50:39.9337,240,5dc6ba25de2f063942ade204a304d9f6,anonymous,0.5292,ReceivingData
Sample,2021-05-05 14:50:40.0453,248,5dc6ba25de2f063942ade204a304d9f6,anonymous,0.5385,ReceivingData
Sample,2021-05-05 14:50:40.0594,249,5dc6ba25de2f063942ade204a304d9f6,anonymous,0.5836,ReceivingData
Sample,2021-05-05 14:50:40.1711,257,5dc6ba25de2f063942ade204a304d9f6,anonymous,0.5554,ReceivingData
Sample,2021-05-05 14:50:40.1846,258,5dc6ba25de2f063942ade204a304d9f6,anonymous,0.5616,ReceivingData
Sample,2021-05-05 14:50:40.2959,266,5dc6ba25de2f063942ade204a304d9f6,anonymous,0.5913,ReceivingData
Sample,2021-05-05 14:50:40.3104,267,5dc6ba25de2f063942ade204a304d9f6,anonymous,0.6430,ReceivingData
Sample,2021-05-05 14:50:40.4217,275,5dc6ba25de2f063942ade204a304d9f6,anonymous,0.6480,ReceivingData
Sample,2021-05-05 14:50:40.4360,276,5dc6ba25de2f063942ade204a304d9f6,anonymous,0.6564,ReceivingData
Sample,2021-05-05 14:50:40.5617,285,5dc6ba25de2f063942ade204a304d9f6,anonymous,0.6324,ReceivingData
Sample,2021-05-05 14:50:40.5748,286,5dc6ba25de2f063942ade204a304d9f6,anonymous,0.6724,ReceivingData
Sample,2021-05-05 14:50:40.6868,294,5dc6ba25de2f063942ade204a304d9f6,anonymous,0.6742,ReceivingData
Sample,2021-05-05 14:50:40.7002,295,5dc6ba25de2f063942ade204a304d9f6,anonymous,0.6506,ReceivingData
Sample,2021-05-05 14:50:40.7138,296,5dc6ba25de2f063942ade204a304d9f6,anonymous,0.6716,ReceivingData
Sample,2021-05-05 14:50:40.8119,303,5dc6ba25de2f063942ade204a304d9f6,anonymous,0.7042,ReceivingData
Sample,2021-05-05 14:50:40.8261,304,5dc6ba25de2f063942ade204a304d9f6,anonymous,0.6953,ReceivingData
Sample,2021-05-05 14:50:40.9377,312,5dc6ba25de2f063942ade204a304d9f6,anonymous,0.6400,ReceivingData
Sample,2021-05-05 14:50:40.9513,313,5dc6ba25de2f063942ade204a304d9f6,anonymous,0.6352,ReceivingData
