Event,Timestamp,Framecount,SessionID,Email,BCIConfidence,BCIState
Sample,2021-05-13 12:57:52.5346,14,5055210d45cd3940a374b8dac0165dbb,anonymous,0.4702,ReceivingData
Sample,2021-05-13 12:57:52.5987,15,5055210d45cd3940a374b8dac0165dbb,anonymous,0.4963,ReceivingData
Sample,2021-05-13 12:57:52.6262,17,5055210d45cd3940a374b8dac0165dbb,anonymous,0.4690,ReceivingData
Sample,2021-05-13 12:57:52.6418,18,5055210d45cd3940a374b8dac0165dbb,anonymous,0.4635,ReceivingData
Sample,2021-05-13 12:57:52.7640,27,5055210d45cd3940a374b8dac0165dbb,anonymous,0.4533,ReceivingData
Sample,2021-05-13 12:57:52.7788,28,5055210d45cd3940a374b8dac0165dbb,anonymous,0.5860,ReceivingData
Sample,2021-05-13 12:57:52.8881,36,5055210d45cd3940a374b8dac0165dbb,anonymous,0.5369,ReceivingData
Sample,2021-05-13 12:57:52.9011,37,5055210d45cd3940a374b8dac0165dbb,anonymous,0.5653,ReceivingData
Sample,2021-05-13 12:57:53.0262,46,5055210d45cd3940a374b8dac0165dbb,anonymous,0.5368,ReceivingData
Sample,2021-05-13 12:57:53.0405,47,5055210d45cd3940a374b8dac0165dbb,anonymous,0.5339,ReceivingData
Sample,2021-05-13 12:57:53.1511,55,5055210d45cd3940a374b8dac0165dbb,anonymous,0.6182,ReceivingData
Sample,2021-05-13 12:57:53.1655,56,5055210d45cd3940a374b8dac0165dbb,anonymous,0.5222,ReceivingData
Sample,2021-05-13 12:57:53.2766,63,5055210d45cd3940a374b8dac0165dbb,anonymous,0.5575,ReceivingData
Sample,2021-05-13 12:57:53.2902,64,5055210d45cd3940a374b8dac0165dbb,anonymous,0.5205,ReceivingData
Sample,2021-05-13 12:57:53.3058,65,5055210d45cd3940a374b8dac0165dbb,anonymous,0.5389,ReceivingData
Sample,2021-05-13 12:57:53.4044,70,5055210d45cd3940a374b8dac0165dbb,anonymous,0.5166,ReceivingData
Sample,2021-05-13 12:57:53.4184,71,5055210d45cd3940a374b8dac0165dbb,anonymous,0.4933,ReceivingData
Sample,2021-05-13 12:57:53.5309,79,5055210d45cd3940a374b8dac0165dbb,anonymous,0.5034,ReceivingData
Sample,2021-05-13 12:57:53.5447,80,5055210d45cd3940a374b8dac0165dbb,anonymous,0.5582,ReceivingData
Sample,2021-05-13 12:57:53.6671,89,5055210d45cd3940a374b8dac0165dbb,anonymous,0.6704,ReceivingData
Sample,2021-05-13 12:57:53.6822,90,5055210d45cd3940a374b8dac0165dbb,anonymous,0.7552,ReceivingData
Sample,2021-05-13 12:57:53.7917,97,5055210d45cd3940a374b8dac0165dbb,anonymous,0.7560,ReceivingData
