Event,Timestamp,Framecount,SessionID,Email,BCIState,BCIConfidence,InputNumber,BCIThresholdBuffer,InputWindow,InputWindowOrder,InterTrialTimer,InputWindowTimer,GameState,CurrentFabAlarm,AccInputTrialsLeft,AccInputRate,FabInputTrialsLeft,FabInputRate,RejInputTrialsLeft,RejInputRate,AssistSuccessTrialsLeft,AssistSuccessRate,AssistFailTrialsLeft,AssistFailRate,ExplicitShamTrialsLeft,ExplicitShamRate,TrialResult,TrialGoal
BCIStateUpdated,2021-05-13 12:57:49.5346,1,5055210d45cd3940a374b8dac0165dbb,anonymous,Connecting,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BCIStateUpdated,2021-05-13 12:57:52.4955,13,5055210d45cd3940a374b8dac0165dbb,anonymous,ReceivingHeader,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BCIStateUpdated,2021-05-13 12:57:52.5341,14,5055210d45cd3940a374b8dac0165dbb,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-13 12:57:52.9021,37,5055210d45cd3940a374b8dac0165dbb,anonymous,ReceivingData,0.5653,1,(0.470 0.496 0.469 0.464 0.453 0.586 0.537 0.565 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-13 12:57:59.5587,509,5055210d45cd3940a374b8dac0165dbb,anonymous,ReceivingData,0.2044,1,(0.475 0.477 0.494 0.497 0.516 0.437 0.204 0.428 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-13 12:58:02.1210,693,5055210d45cd3940a374b8dac0165dbb,anonymous,ReceivingData,0.6206,2,(0.622 0.621 0.325 0.454 0.585 0.485 0.542 0.607 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-13 12:58:03.2489,774,5055210d45cd3940a374b8dac0165dbb,anonymous,ReceivingData,0.2822,2,(0.363 0.302 0.300 0.282 0.639 0.686 0.674 0.472 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-13 12:58:04.4182,858,5055210d45cd3940a374b8dac0165dbb,anonymous,ReceivingData,0.5366,3,(0.338 0.336 0.396 0.347 0.402 0.444 0.447 0.537 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-13 12:58:04.7939,885,5055210d45cd3940a374b8dac0165dbb,anonymous,ReceivingData,0.2167,3,(0.485 0.426 0.588 0.326 0.317 0.217 0.447 0.537 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-13 12:58:05.9502,968,5055210d45cd3940a374b8dac0165dbb,anonymous,ReceivingData,0.7164,4,(0.754 0.716 0.312 0.379 0.497 0.520 0.622 0.703 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
