Event,Timestamp,Framecount,SessionID,Email,BCIState,BCIConfidence,InputNumber,BCIThresholdBuffer,InputWindow,InputWindowOrder,InterTrialTimer,InputWindowTimer,GameState,CurrentFabAlarm,AccInputTrialsLeft,AccInputRate,FabInputTrialsLeft,FabInputRate,RejInputTrialsLeft,RejInputRate,AssistSuccessTrialsLeft,AssistSuccessRate,AssistFailTrialsLeft,AssistFailRate,ExplicitShamTrialsLeft,ExplicitShamRate,TrialResult,TrialGoal
BCIStateUpdated,2020-11-30 13:06:47.1677,1,3acb3d6bdcff57a6eb8079732d911822,anonymous,Connecting,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BCIStateUpdated,2020-11-30 13:06:50.4423,6,3acb3d6bdcff57a6eb8079732d911822,anonymous,ReceivingHeader,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BCIStateUpdated,2020-11-30 13:06:50.5534,9,3acb3d6bdcff57a6eb8079732d911822,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2020-11-30 13:07:15.4479,1721,3acb3d6bdcff57a6eb8079732d911822,anonymous,ReceivingData,0.8499,1,(0.850 0.719 0.758 0.760 0.801 0.813 0.848 0.862 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2020-11-30 13:07:15.8637,1750,3acb3d6bdcff57a6eb8079732d911822,anonymous,ReceivingData,0.5486,1,(0.850 0.839 0.808 0.763 0.726 0.704 0.549 0.862 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2020-11-30 13:07:23.7580,2304,3acb3d6bdcff57a6eb8079732d911822,anonymous,ReceivingData,0.7354,2,(0.751 0.740 0.750 0.735 0.709 0.700 0.722 0.707 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2020-11-30 13:07:23.7725,2305,3acb3d6bdcff57a6eb8079732d911822,anonymous,ReceivingData,0.6773,2,(0.751 0.740 0.750 0.735 0.677 0.700 0.722 0.707 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2020-11-30 13:07:24.4685,2345,3acb3d6bdcff57a6eb8079732d911822,anonymous,ReceivingData,0.8051,3,(0.806 0.836 0.822 0.826 0.823 0.791 0.805 0.727 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2020-11-30 13:07:24.5236,2348,3acb3d6bdcff57a6eb8079732d911822,anonymous,ReceivingData,0.6947,3,(0.806 0.836 0.822 0.826 0.823 0.791 0.805 0.695 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2020-11-30 13:07:27.8661,2561,3acb3d6bdcff57a6eb8079732d911822,anonymous,ReceivingData,0.8733,4,(0.459 0.542 0.701 0.755 0.780 0.834 0.849 0.873 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2020-11-30 13:07:28.6604,2616,3acb3d6bdcff57a6eb8079732d911822,anonymous,ReceivingData,0.4796,4,(0.722 0.692 0.594 0.535 0.524 0.480 0.735 0.712 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2020-11-30 13:07:29.2856,2658,3acb3d6bdcff57a6eb8079732d911822,anonymous,ReceivingData,0.5555,5,(0.556 0.511 0.533 0.529 0.507 0.517 0.529 0.534 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2020-11-30 13:07:30.3170,2732,3acb3d6bdcff57a6eb8079732d911822,anonymous,ReceivingData,0.4606,5,(0.461 0.642 0.639 0.609 0.565 0.585 0.556 0.568 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2020-11-30 13:07:33.7412,2977,3acb3d6bdcff57a6eb8079732d911822,anonymous,ReceivingData,0.5202,6,(0.604 0.554 0.520 0.560 0.574 0.563 0.524 0.577 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2020-11-30 13:07:33.9931,2995,3acb3d6bdcff57a6eb8079732d911822,anonymous,ReceivingData,0.4640,6,(0.604 0.554 0.520 0.501 0.554 0.542 0.464 0.577 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GameRunning,2020-11-30 13:07:35.5307,3104,3acb3d6bdcff57a6eb8079732d911822,anonymous,NULL,NULL,NULL,NULL,Closed,0,0.0000,0.0000,Running,0.0000,30,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,NA,NULL
MotorImagery,2020-11-30 13:07:38.4479,3312,3acb3d6bdcff57a6eb8079732d911822,anonymous,ReceivingData,0.5840,7,(0.584 0.517 0.607 0.601 0.585 0.531 0.558 0.533 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2020-11-30 13:07:40.0080,3423,3acb3d6bdcff57a6eb8079732d911822,anonymous,ReceivingData,0.4596,7,(0.621 0.660 0.581 0.460 0.622 0.612 0.593 0.636 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2020-11-30 13:07:41.5664,3533,3acb3d6bdcff57a6eb8079732d911822,anonymous,ReceivingData,0.6108,8,(0.683 0.633 0.652 0.618 0.611 0.513 0.563 0.638 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2020-11-30 13:07:41.7749,3548,3acb3d6bdcff57a6eb8079732d911822,anonymous,ReceivingData,0.4633,8,(0.683 0.633 0.652 0.618 0.611 0.579 0.526 0.463 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2020-11-30 13:07:43.3355,3657,3acb3d6bdcff57a6eb8079732d911822,anonymous,ReceivingData,0.5972,9,(0.635 0.628 0.597 0.518 0.514 0.511 0.578 0.636 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2020-11-30 13:07:44.0879,3711,3acb3d6bdcff57a6eb8079732d911822,anonymous,ReceivingData,0.4368,9,(0.701 0.753 0.723 0.714 0.650 0.646 0.554 0.437 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2020-11-30 13:07:44.7280,3757,3acb3d6bdcff57a6eb8079732d911822,anonymous,ReceivingData,0.6582,10,(0.702 0.658 0.506 0.577 0.598 0.642 0.663 0.727 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2020-11-30 13:07:46.5515,3885,3acb3d6bdcff57a6eb8079732d911822,anonymous,ReceivingData,0.4570,10,(0.457 0.608 0.629 0.608 0.594 0.533 0.589 0.608 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
