Event,Timestamp,Framecount,SessionID,Email,BCIState,BCIConfidence,InputNumber,BCIThresholdBuffer,InputWindow,InputWindowOrder,InterTrialTimer,InputWindowTimer,GameState,CurrentFabAlarm,AccInputTrialsLeft,AccInputRate,FabInputTrialsLeft,FabInputRate,RejInputTrialsLeft,RejInputRate,AssistSuccessTrialsLeft,AssistSuccessRate,AssistFailTrialsLeft,AssistFailRate,ExplicitShamTrialsLeft,ExplicitShamRate,TrialResult,TrialGoal
Rest,2021-05-06 17:49:41.5272,1510,5cc3ba4dcabac48a62c871bdec680230,anonymous,ReceivingData,0.2360,6,(0.236 0.444 0.404 0.401 0.417 0.407 0.368 0.316 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-06 17:49:43.3086,1638,5cc3ba4dcabac48a62c871bdec680230,anonymous,ReceivingData,0.3444,7,(0.301 0.310 0.309 0.307 0.313 0.327 0.344 0.307 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-06 17:49:44.5897,1730,5cc3ba4dcabac48a62c871bdec680230,anonymous,ReceivingData,0.2648,7,(0.455 0.328 0.314 0.265 0.494 0.513 0.479 0.488 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-06 17:49:46.1221,1840,5cc3ba4dcabac48a62c871bdec680230,anonymous,ReceivingData,0.4224,8,(0.390 0.391 0.381 0.380 0.427 0.422 0.354 0.408 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-06 17:49:46.6634,1879,5cc3ba4dcabac48a62c871bdec680230,anonymous,ReceivingData,0.2667,8,(0.480 0.525 0.514 0.488 0.478 0.409 0.315 0.267 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-06 17:49:53.9734,2404,5cc3ba4dcabac48a62c871bdec680230,anonymous,ReceivingData,0.5763,9,(0.576 0.318 0.390 0.436 0.477 0.478 0.508 0.527 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-06 17:49:54.8094,2464,5cc3ba4dcabac48a62c871bdec680230,anonymous,ReceivingData,0.2898,9,(0.582 0.540 0.466 0.398 0.338 0.312 0.290 0.582 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-06 17:49:56.7433,2603,5cc3ba4dcabac48a62c871bdec680230,anonymous,ReceivingData,0.3637,10,(0.321 0.325 0.302 0.338 0.351 0.359 0.371 0.364 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-06 17:49:57.1053,2629,5cc3ba4dcabac48a62c871bdec680230,anonymous,ReceivingData,0.2871,10,(0.395 0.417 0.381 0.349 0.287 0.359 0.371 0.364 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-06 17:49:58.2612,2712,5cc3ba4dcabac48a62c871bdec680230,anonymous,ReceivingData,0.4592,11,(0.459 0.363 0.433 0.445 0.467 0.503 0.470 0.483 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-06 17:49:59.7933,2822,5cc3ba4dcabac48a62c871bdec680230,anonymous,ReceivingData,0.2514,11,(0.334 0.251 0.406 0.398 0.383 0.400 0.384 0.354 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-06 17:50:05.8030,3233,5cc3ba4dcabac48a62c871bdec680230,anonymous,ReceivingData,0.3348,12,(0.312 0.324 0.313 0.301 0.300 0.335 0.315 0.327 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-06 17:50:05.8307,3235,5cc3ba4dcabac48a62c871bdec680230,anonymous,ReceivingData,0.2995,12,(0.312 0.324 0.313 0.301 0.300 0.335 0.344 0.300 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-06 17:50:06.5717,3289,5cc3ba4dcabac48a62c871bdec680230,anonymous,ReceivingData,0.4340,13,(0.385 0.420 0.434 0.310 0.328 0.371 0.361 0.352 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-06 17:50:07.4767,3354,5cc3ba4dcabac48a62c871bdec680230,anonymous,ReceivingData,0.2540,13,(0.306 0.310 0.254 0.419 0.413 0.372 0.359 0.341 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-06 17:50:08.8847,3455,5cc3ba4dcabac48a62c871bdec680230,anonymous,ReceivingData,0.5138,14,(0.484 0.481 0.514 0.372 0.496 0.500 0.476 0.493 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-06 17:50:09.5272,3501,5cc3ba4dcabac48a62c871bdec680230,anonymous,ReceivingData,0.2693,14,(0.444 0.418 0.397 0.361 0.269 0.476 0.478 0.450 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GameRunning,2021-05-06 17:50:09.6643,3510,5cc3ba4dcabac48a62c871bdec680230,anonymous,NULL,NULL,NULL,NULL,Closed,0,0.0000,0.0000,Running,0.0000,30,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,NA,NULL
MotorImagery,2021-05-06 17:50:11.5847,3648,5cc3ba4dcabac48a62c871bdec680230,anonymous,ReceivingData,0.5021,15,(0.363 0.437 0.484 0.497 0.528 0.516 0.493 0.502 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-06 17:50:12.4486,3710,5cc3ba4dcabac48a62c871bdec680230,anonymous,ReceivingData,0.2983,15,(0.516 0.488 0.374 0.323 0.298 0.545 0.528 0.514 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-06 17:50:15.9121,3959,5cc3ba4dcabac48a62c871bdec680230,anonymous,ReceivingData,0.4580,16,(0.402 0.477 0.507 0.493 0.502 0.500 0.477 0.458 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-06 17:50:17.3183,4058,5cc3ba4dcabac48a62c871bdec680230,anonymous,ReceivingData,0.2922,16,(0.376 0.383 0.372 0.364 0.320 0.301 0.292 0.381 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-06 17:50:18.7257,4158,5cc3ba4dcabac48a62c871bdec680230,anonymous,ReceivingData,0.4725,17,(0.415 0.397 0.384 0.388 0.431 0.464 0.473 0.354 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-06 17:50:19.3659,4204,5cc3ba4dcabac48a62c871bdec680230,anonymous,ReceivingData,0.2858,17,(0.308 0.286 0.544 0.534 0.510 0.515 0.499 0.422 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
InputWindowChange,2021-05-06 17:50:21.6513,4368,5cc3ba4dcabac48a62c871bdec680230,anonymous,NULL,NULL,NULL,NULL,Open,0,0.0000,0.0000,Running,0.7996,30,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,NA,NULL
MotorImagery,2021-05-06 17:50:21.6513,4368,5cc3ba4dcabac48a62c871bdec680230,anonymous,ReceivingData,0.6723,18,(0.427 0.441 0.557 0.611 0.653 0.645 0.672 0.423 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-06 17:50:23.1963,4479,5cc3ba4dcabac48a62c871bdec680230,anonymous,ReceivingData,0.2598,18,(0.325 0.260 0.429 0.417 0.384 0.377 0.351 0.305 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-06 17:50:24.9929,4608,5cc3ba4dcabac48a62c871bdec680230,anonymous,ReceivingData,0.8386,19,(0.538 0.613 0.731 0.748 0.775 0.789 0.839 0.390 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-06 17:50:26.0096,4681,5cc3ba4dcabac48a62c871bdec680230,anonymous,ReceivingData,0.2982,19,(0.298 0.785 0.731 0.678 0.620 0.609 0.549 0.351 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
InputWindowChange,2021-05-06 17:50:26.6641,4728,5cc3ba4dcabac48a62c871bdec680230,anonymous,NULL,NULL,NULL,NULL,Closed,0,0.0147,0.0000,Running,0.7996,30,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,NA,NULL
GameDecision,2021-05-06 17:50:26.6651,4728,5cc3ba4dcabac48a62c871bdec680230,anonymous,NULL,NULL,NULL,NULL,Closed,0,0.0147,0.0000,Running,0.7996,30,0.0000,0,0.0000,0,0.0333,0,0.0000,0,0.0000,0,0.0000,RejInput,AccInput
MotorImagery,2021-05-06 17:50:26.9294,4747,5cc3ba4dcabac48a62c871bdec680230,anonymous,ReceivingData,0.4130,20,(0.406 0.450 0.453 0.452 0.432 0.421 0.413 0.330 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-06 17:50:28.3074,4846,5cc3ba4dcabac48a62c871bdec680230,anonymous,ReceivingData,0.2800,20,(0.535 0.526 0.502 0.522 0.504 0.436 0.280 0.524 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-06 17:50:28.9470,4892,5cc3ba4dcabac48a62c871bdec680230,anonymous,ReceivingData,0.5464,21,(0.546 0.375 0.479 0.555 0.585 0.597 0.599 0.568 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-06 17:50:29.5883,4938,5cc3ba4dcabac48a62c871bdec680230,anonymous,ReceivingData,0.2676,21,(0.354 0.301 0.268 0.446 0.419 0.399 0.397 0.379 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-06 17:50:30.4928,5003,5cc3ba4dcabac48a62c871bdec680230,anonymous,ReceivingData,0.5425,22,(0.521 0.561 0.542 0.319 0.349 0.378 0.410 0.438 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-06 17:50:30.9923,5039,5cc3ba4dcabac48a62c871bdec680230,anonymous,ReceivingData,0.2859,22,(0.366 0.354 0.286 0.516 0.466 0.437 0.364 0.369 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-06 17:50:33.2905,5203,5cc3ba4dcabac48a62c871bdec680230,anonymous,ReceivingData,0.5135,23,(0.514 0.373 0.387 0.405 0.418 0.417 0.413 0.462 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-06 17:50:34.2094,5269,5cc3ba4dcabac48a62c871bdec680230,anonymous,ReceivingData,0.2712,23,(0.271 0.376 0.318 0.314 0.329 0.328 0.322 0.331 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-06 17:50:34.9614,5323,5cc3ba4dcabac48a62c871bdec680230,anonymous,ReceivingData,0.3097,24,(0.355 0.342 0.330 0.324 0.347 0.310 0.315 0.372 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-06 17:50:35.1008,5333,5cc3ba4dcabac48a62c871bdec680230,anonymous,ReceivingData,0.2988,24,(0.355 0.342 0.330 0.324 0.347 0.310 0.305 0.299 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-06 17:50:35.6007,5369,5cc3ba4dcabac48a62c871bdec680230,anonymous,ReceivingData,0.4796,25,(0.480 0.413 0.511 0.591 0.589 0.559 0.521 0.491 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-06 17:50:36.3531,5423,5cc3ba4dcabac48a62c871bdec680230,anonymous,ReceivingData,0.2896,25,(0.552 0.586 0.489 0.290 0.470 0.492 0.518 0.528 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-06 17:50:36.7428,5451,5cc3ba4dcabac48a62c871bdec680230,anonymous,ReceivingData,0.4644,26,(0.355 0.354 0.367 0.464 0.320 0.308 0.314 0.325 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-06 17:50:37.7563,5522,5cc3ba4dcabac48a62c871bdec680230,anonymous,ReceivingData,0.2441,26,(0.376 0.352 0.341 0.244 0.354 0.385 0.409 0.402 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-06 17:50:38.4244,5570,5cc3ba4dcabac48a62c871bdec680230,anonymous,ReceivingData,0.3850,27,(0.334 0.474 0.493 0.520 0.516 0.464 0.407 0.385 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
InputWindowChange,2021-05-06 17:50:38.6619,5587,5cc3ba4dcabac48a62c871bdec680230,anonymous,NULL,NULL,NULL,NULL,Open,1,0.0000,0.0000,Running,0.3116,30,0.0000,0,0.0000,0,0.0333,0,0.0000,0,0.0000,0,0.0000,NA,NULL
Rest,2021-05-06 17:50:40.8453,5743,5cc3ba4dcabac48a62c871bdec680230,anonymous,ReceivingData,0.2826,27,(0.446 0.493 0.492 0.494 0.449 0.423 0.315 0.283 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
InputWindowChange,2021-05-06 17:50:43.6726,5943,5cc3ba4dcabac48a62c871bdec680230,anonymous,NULL,NULL,NULL,NULL,Closed,1,0.0092,0.0000,Running,0.3116,30,0.0000,0,0.0000,0,0.0333,0,0.0000,0,0.0000,0,0.0000,NA,NULL
GameDecision,2021-05-06 17:50:43.6736,5943,5cc3ba4dcabac48a62c871bdec680230,anonymous,NULL,NULL,NULL,NULL,Closed,1,0.0092,0.0000,Running,0.3116,30,0.0000,0,0.0000,0,0.0667,0,0.0000,0,0.0000,0,0.0000,RejInput,AccInput
MotorImagery,2021-05-06 17:50:45.8176,6097,5cc3ba4dcabac48a62c871bdec680230,anonymous,ReceivingData,0.3745,28,(0.303 0.311 0.315 0.327 0.374 0.302 0.319 0.309 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-06 17:50:46.0825,6116,5cc3ba4dcabac48a62c871bdec680230,anonymous,ReceivingData,0.1999,28,(0.381 0.316 0.200 0.327 0.374 0.387 0.383 0.389 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-06 17:50:49.6630,6373,5cc3ba4dcabac48a62c871bdec680230,anonymous,ReceivingData,0.3612,29,(0.369 0.342 0.352 0.333 0.335 0.361 0.319 0.359 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-06 17:50:49.9269,6392,5cc3ba4dcabac48a62c871bdec680230,anonymous,ReceivingData,0.2551,29,(0.341 0.330 0.255 0.333 0.335 0.361 0.348 0.342 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-06 17:50:52.3640,6567,5cc3ba4dcabac48a62c871bdec680230,anonymous,ReceivingData,0.4822,30,(0.364 0.429 0.482 0.323 0.347 0.336 0.370 0.365 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-06 17:50:53.3657,6639,5cc3ba4dcabac48a62c871bdec680230,anonymous,ReceivingData,0.2781,30,(0.371 0.336 0.278 0.457 0.501 0.526 0.496 0.440 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2021-05-06 17:50:55.4122,6786,5cc3ba4dcabac48a62c871bdec680230,anonymous,ReceivingData,0.5971,31,(0.597 0.422 0.469 0.443 0.582 0.572 0.566 0.595 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
InputWindowChange,2021-05-06 17:50:55.6759,6804,5cc3ba4dcabac48a62c871bdec680230,anonymous,NULL,NULL,NULL,NULL,Open,2,0.0000,0.0000,Running,0.9175,30,0.0000,0,0.0000,0,0.0667,0,0.0000,0,0.0000,0,0.0000,NA,NULL
Rest,2021-05-06 17:50:58.3762,6997,5cc3ba4dcabac48a62c871bdec680230,anonymous,ReceivingData,0.2425,31,(0.315 0.310 0.242 0.496 0.471 0.468 0.444 0.401 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
InputWindowChange,2021-05-06 17:51:00.6858,7163,5cc3ba4dcabac48a62c871bdec680230,anonymous,NULL,NULL,NULL,NULL,Closed,2,0.0112,0.0000,Running,0.9175,30,0.0000,0,0.0000,0,0.0667,0,0.0000,0,0.0000,0,0.0000,NA,NULL
GameDecision,2021-05-06 17:51:00.6868,7163,5cc3ba4dcabac48a62c871bdec680230,anonymous,NULL,NULL,NULL,NULL,Closed,2,0.0112,0.0000,Running,0.9175,30,0.0000,0,0.0000,0,0.1000,0,0.0000,0,0.0000,0,0.0000,RejInput,AccInput
MotorImagery,2021-05-06 17:51:01.8133,7244,5cc3ba4dcabac48a62c871bdec680230,anonymous,ReceivingData,0.5938,32,(0.496 0.517 0.565 0.594 0.393 0.490 0.502 0.503 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2021-05-06 17:51:02.3292,7281,5cc3ba4dcabac48a62c871bdec680230,anonymous,ReceivingData,0.2958,32,(0.520 0.513 0.441 0.396 0.296 0.563 0.546 0.555 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
