Event,Timestamp,Framecount,SessionID,Email,BCIState,InputWindow,InputWindowOrder,InterTrialTimer,InputWindowTimer,GameState,CurrentFabAlarm,AccInputTrialsLeft,AccInputRate,FabInputTrialsLeft,FabInputRate,RejInputTrialsLeft,RejInputRate,AssistSuccessTrialsLeft,AssistSuccessRate,AssistFailTrialsLeft,AssistFailRate,ExplicitShamTrialsLeft,ExplicitShamRate,TrialResult,BCIConfidence,InputNumber,BCIThresholdBuffer,TrialGoal
Rest,2020-12-01 10:54:42.2798,8270,fef5fd0c5de123df7b57367ee43d1058,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4551,3,(0.589 0.612 0.611 0.585 0.520 0.502 0.455 0.570 ),NULL
MotorImagery,2020-12-01 10:54:43.1856,8335,fef5fd0c5de123df7b57367ee43d1058,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6694,4,(0.520 0.541 0.590 0.607 0.655 0.639 0.669 0.503 ),NULL
Rest,2020-12-01 10:54:44.0772,8398,fef5fd0c5de123df7b57367ee43d1058,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4240,4,(0.662 0.656 0.628 0.589 0.529 0.424 0.698 0.692 ),NULL
InputWindowChange,2020-12-01 10:54:44.7030,8443,fef5fd0c5de123df7b57367ee43d1058,anonymous,NULL,Open,3,0.0000,0.0000,Running,3.8413,29,0.0333,0,0.0000,0,0.0667,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
MotorImagery,2020-12-01 10:54:48.5741,8720,fef5fd0c5de123df7b57367ee43d1058,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6178,5,(0.618 0.603 0.683 0.686 0.671 0.659 0.594 0.600 ),NULL
InputWindowChange,2020-12-01 10:54:48.5751,8720,fef5fd0c5de123df7b57367ee43d1058,anonymous,NULL,Closed,3,-2.1280,0.0000,Running,3.8413,29,0.0333,0,0.0000,0,0.0667,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2020-12-01 10:54:48.5756,8720,fef5fd0c5de123df7b57367ee43d1058,anonymous,NULL,Closed,3,-2.1280,0.0000,Running,3.8413,28,0.0667,0,0.0000,0,0.0667,0,0.0000,0,0.0000,0,0.0000,AccInput,NULL,NULL,NULL,AccInput
Rest,2020-12-01 10:54:49.1874,8764,fef5fd0c5de123df7b57367ee43d1058,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.3874,5,(0.548 0.501 0.387 0.687 0.735 0.719 0.643 0.572 ),NULL
MotorImagery,2020-12-01 10:54:50.7324,8870,fef5fd0c5de123df7b57367ee43d1058,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7629,6,(0.588 0.589 0.586 0.601 0.763 0.545 0.574 0.602 ),NULL
Rest,2020-12-01 10:54:51.7352,8942,fef5fd0c5de123df7b57367ee43d1058,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4881,6,(0.606 0.612 0.582 0.570 0.488 0.567 0.591 0.617 ),NULL
MotorImagery,2020-12-01 10:54:53.4051,9057,fef5fd0c5de123df7b57367ee43d1058,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6799,7,(0.614 0.680 0.514 0.554 0.608 0.522 0.511 0.564 ),NULL
Rest,2020-12-01 10:54:54.4494,9132,fef5fd0c5de123df7b57367ee43d1058,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4837,7,(0.577 0.542 0.484 0.684 0.643 0.603 0.592 0.582 ),NULL
MotorImagery,2020-12-01 10:55:00.3117,9548,fef5fd0c5de123df7b57367ee43d1058,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7179,8,(0.617 0.619 0.630 0.659 0.718 0.522 0.539 0.578 ),NULL
InputWindowChange,2020-12-01 10:55:02.7071,9720,fef5fd0c5de123df7b57367ee43d1058,anonymous,NULL,Open,4,0.0000,0.0000,Running,3.8715,28,0.0667,0,0.0000,0,0.0667,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
Rest,2020-12-01 10:55:02.7346,9722,fef5fd0c5de123df7b57367ee43d1058,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4393,8,(0.747 0.718 0.587 0.519 0.439 0.824 0.792 0.760 ),NULL
InputWindowChange,2020-12-01 10:55:08.7087,10151,fef5fd0c5de123df7b57367ee43d1058,anonymous,NULL,Closed,4,0.0014,0.0000,Running,3.8715,28,0.0667,0,0.0000,0,0.0667,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2020-12-01 10:55:08.7097,10151,fef5fd0c5de123df7b57367ee43d1058,anonymous,NULL,Closed,4,0.0014,0.0000,Running,3.8715,28,0.0667,0,0.0000,0,0.1000,0,0.0000,0,0.0000,0,0.0000,RejInput,NULL,NULL,NULL,AccInput
MotorImagery,2020-12-01 10:55:16.5196,10712,fef5fd0c5de123df7b57367ee43d1058,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5829,9,(0.621 0.569 0.583 0.539 0.604 0.638 0.665 0.657 ),NULL
Rest,2020-12-01 10:55:16.9372,10742,fef5fd0c5de123df7b57367ee43d1058,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4266,9,(0.508 0.427 0.583 0.585 0.557 0.565 0.528 0.519 ),NULL
MotorImagery,2020-12-01 10:55:19.3452,10915,fef5fd0c5de123df7b57367ee43d1058,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6433,10,(0.652 0.660 0.643 0.507 0.537 0.564 0.616 0.632 ),NULL
Rest,2020-12-01 10:55:19.9728,10960,fef5fd0c5de123df7b57367ee43d1058,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4102,10,(0.596 0.577 0.511 0.410 0.654 0.652 0.675 0.635 ),NULL
InputWindowChange,2020-12-01 10:55:20.7107,11013,fef5fd0c5de123df7b57367ee43d1058,anonymous,NULL,Open,5,0.0000,0.0000,Running,1.1944,28,0.0667,0,0.0000,0,0.1000,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
InputWindowChange,2020-12-01 10:55:26.7123,11443,fef5fd0c5de123df7b57367ee43d1058,anonymous,NULL,Closed,5,0.0011,0.0000,Running,1.1944,28,0.0667,0,0.0000,0,0.1000,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2020-12-01 10:55:26.7132,11443,fef5fd0c5de123df7b57367ee43d1058,anonymous,NULL,Closed,5,0.0011,0.0000,Running,1.1944,28,0.0667,0,0.0000,0,0.1333,0,0.0000,0,0.0000,0,0.0000,RejInput,NULL,NULL,NULL,AccInput
MotorImagery,2020-12-01 10:55:27.0038,11464,fef5fd0c5de123df7b57367ee43d1058,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5767,11,(0.625 0.612 0.577 0.528 0.553 0.535 0.574 0.596 ),NULL
Rest,2020-12-01 10:55:27.8952,11528,fef5fd0c5de123df7b57367ee43d1058,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4700,11,(0.470 0.637 0.678 0.688 0.654 0.634 0.584 0.503 ),NULL
MotorImagery,2020-12-01 10:55:32.2387,11839,fef5fd0c5de123df7b57367ee43d1058,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5928,12,(0.593 0.538 0.558 0.536 0.507 0.507 0.552 0.568 ),NULL
Rest,2020-12-01 10:55:32.7398,11875,fef5fd0c5de123df7b57367ee43d1058,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4874,12,(0.511 0.487 0.580 0.539 0.569 0.572 0.558 0.530 ),NULL
MotorImagery,2020-12-01 10:55:34.0210,11967,fef5fd0c5de123df7b57367ee43d1058,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7348,13,(0.637 0.652 0.675 0.653 0.660 0.727 0.735 0.576 ),NULL
Rest,2020-12-01 10:55:35.3162,12060,fef5fd0c5de123df7b57367ee43d1058,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4735,13,(0.572 0.585 0.530 0.502 0.474 0.654 0.600 0.590 ),NULL
MotorImagery,2020-12-01 10:55:37.2242,12197,fef5fd0c5de123df7b57367ee43d1058,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6595,14,(0.523 0.525 0.591 0.617 0.660 0.503 0.511 0.504 ),NULL
InputWindowChange,2020-12-01 10:55:38.7148,12304,fef5fd0c5de123df7b57367ee43d1058,anonymous,NULL,Open,6,0.0000,0.0000,Running,2.0306,28,0.0667,0,0.0000,0,0.1333,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
Rest,2020-12-01 10:55:39.0201,12326,fef5fd0c5de123df7b57367ee43d1058,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4991,14,(0.581 0.560 0.499 0.697 0.689 0.663 0.631 0.619 ),NULL
MotorImagery,2020-12-01 10:55:43.8660,12674,fef5fd0c5de123df7b57367ee43d1058,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5868,15,(0.621 0.588 0.587 0.523 0.564 0.599 0.637 0.640 ),NULL
InputWindowChange,2020-12-01 10:55:43.8660,12674,fef5fd0c5de123df7b57367ee43d1058,anonymous,NULL,Closed,6,-0.8481,0.0000,Running,2.0306,28,0.0667,0,0.0000,0,0.1333,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2020-12-01 10:55:43.8670,12674,fef5fd0c5de123df7b57367ee43d1058,anonymous,NULL,Closed,6,-0.8481,0.0000,Running,2.0306,27,0.1000,0,0.0000,0,0.1333,0,0.0000,0,0.0000,0,0.0000,AccInput,NULL,NULL,NULL,AccInput
Rest,2020-12-01 10:55:44.6453,12730,fef5fd0c5de123df7b57367ee43d1058,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4916,15,(0.492 0.670 0.676 0.660 0.606 0.577 0.559 0.507 ),NULL
MotorImagery,2020-12-01 10:55:45.7739,12811,fef5fd0c5de123df7b57367ee43d1058,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5959,16,(0.619 0.557 0.596 0.510 0.537 0.588 0.627 0.638 ),NULL
Rest,2020-12-01 10:55:46.1782,12840,fef5fd0c5de123df7b57367ee43d1058,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4552,16,(0.509 0.455 0.596 0.615 0.614 0.651 0.663 0.507 ),NULL
MotorImagery,2020-12-01 10:55:52.6928,13308,fef5fd0c5de123df7b57367ee43d1058,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7647,17,(0.525 0.542 0.617 0.697 0.748 0.775 0.743 0.765 ),NULL
Rest,2020-12-01 10:55:53.5985,13373,fef5fd0c5de123df7b57367ee43d1058,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4600,17,(0.631 0.613 0.608 0.568 0.509 0.460 0.641 0.640 ),NULL
InputWindowChange,2020-12-01 10:55:56.7178,13597,fef5fd0c5de123df7b57367ee43d1058,anonymous,NULL,Open,7,0.0000,0.0000,Running,3.2674,27,0.1000,0,0.0000,0,0.1333,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
MotorImagery,2020-12-01 10:55:56.8850,13609,fef5fd0c5de123df7b57367ee43d1058,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6685,18,(0.554 0.581 0.546 0.542 0.523 0.668 0.512 0.554 ),NULL
InputWindowChange,2020-12-01 10:55:56.8850,13609,fef5fd0c5de123df7b57367ee43d1058,anonymous,NULL,Closed,7,-5.8326,0.0000,Running,3.2674,27,0.1000,0,0.0000,0,0.1333,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2020-12-01 10:55:56.8860,13609,fef5fd0c5de123df7b57367ee43d1058,anonymous,NULL,Closed,7,-5.8326,0.0000,Running,3.2674,26,0.1333,0,0.0000,0,0.1333,0,0.0000,0,0.0000,0,0.0000,AccInput,NULL,NULL,NULL,AccInput
Rest,2020-12-01 10:55:57.5538,13657,fef5fd0c5de123df7b57367ee43d1058,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4960,18,(0.496 0.666 0.701 0.652 0.588 0.581 0.565 0.528 ),NULL
MotorImagery,2020-12-01 10:56:01.9942,13976,fef5fd0c5de123df7b57367ee43d1058,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6583,19,(0.598 0.617 0.658 0.523 0.505 0.507 0.519 0.552 ),NULL
Rest,2020-12-01 10:56:03.0389,14051,fef5fd0c5de123df7b57367ee43d1058,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4600,19,(0.694 0.652 0.522 0.460 0.637 0.652 0.697 0.695 ),NULL
MotorImagery,2020-12-01 10:56:11.2267,14638,fef5fd0c5de123df7b57367ee43d1058,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6078,20,(0.535 0.530 0.557 0.597 0.608 0.507 0.510 0.534 ),NULL
Rest,2020-12-01 10:56:12.7161,14745,fef5fd0c5de123df7b57367ee43d1058,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4981,20,(0.647 0.651 0.632 0.517 0.498 0.747 0.730 0.684 ),NULL
MotorImagery,2020-12-01 10:56:13.2451,14783,fef5fd0c5de123df7b57367ee43d1058,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7221,21,(0.577 0.658 0.677 0.704 0.709 0.709 0.722 0.525 ),NULL
Rest,2020-12-01 10:56:14.0246,14839,fef5fd0c5de123df7b57367ee43d1058,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4940,21,(0.574 0.539 0.494 0.693 0.699 0.702 0.641 0.614 ),NULL
InputWindowChange,2020-12-01 10:56:14.7211,14889,fef5fd0c5de123df7b57367ee43d1058,anonymous,NULL,Open,8,0.0000,0.0000,Running,4.0643,26,0.1333,0,0.0000,0,0.1333,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
MotorImagery,2020-12-01 10:56:16.8508,15042,fef5fd0c5de123df7b57367ee43d1058,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7103,22,(0.680 0.713 0.710 0.540 0.628 0.645 0.672 0.688 ),NULL
InputWindowChange,2020-12-01 10:56:16.8518,15042,fef5fd0c5de123df7b57367ee43d1058,anonymous,NULL,Closed,8,-3.8690,0.0000,Running,4.0643,26,0.1333,0,0.0000,0,0.1333,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2020-12-01 10:56:16.8518,15042,fef5fd0c5de123df7b57367ee43d1058,anonymous,NULL,Closed,8,-3.8690,0.0000,Running,4.0643,25,0.1667,0,0.0000,0,0.1333,0,0.0000,0,0.0000,0,0.0000,AccInput,NULL,NULL,NULL,AccInput
Rest,2020-12-01 10:56:17.4640,15086,fef5fd0c5de123df7b57367ee43d1058,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4529,22,(0.589 0.555 0.564 0.514 0.453 0.691 0.683 0.620 ),NULL
MotorImagery,2020-12-01 10:56:20.9032,15333,fef5fd0c5de123df7b57367ee43d1058,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7046,23,(0.545 0.586 0.632 0.696 0.716 0.721 0.705 0.507 ),NULL
Rest,2020-12-01 10:56:21.5298,15378,fef5fd0c5de123df7b57367ee43d1058,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4802,23,(0.480 0.629 0.611 0.547 0.517 0.577 0.597 0.536 ),NULL
MotorImagery,2020-12-01 10:56:31.2762,16066,fef5fd0c5de123df7b57367ee43d1058,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6860,24,(0.724 0.731 0.686 0.572 0.611 0.645 0.656 0.723 ),NULL
Rest,2020-12-01 10:56:31.7498,16100,fef5fd0c5de123df7b57367ee43d1058,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4814,24,(0.532 0.530 0.481 0.694 0.692 0.608 0.556 0.518 ),NULL
InputWindowChange,2020-12-01 10:56:32.7243,16170,fef5fd0c5de123df7b57367ee43d1058,anonymous,NULL,Open,9,0.0000,0.0000,Running,1.6032,25,0.1667,0,0.0000,0,0.1333,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
InputWindowChange,2020-12-01 10:56:38.7264,16600,fef5fd0c5de123df7b57367ee43d1058,anonymous,NULL,Closed,9,0.0026,0.0000,Running,1.6032,25,0.1667,0,0.0000,0,0.1333,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
