Event,Timestamp,Framecount,SessionID,Email,BCIState,InputWindow,InputWindowOrder,InterTrialTimer,InputWindowTimer,GameState,CurrentFabAlarm,AccInputTrialsLeft,AccInputRate,FabInputTrialsLeft,FabInputRate,RejInputTrialsLeft,RejInputRate,AssistSuccessTrialsLeft,AssistSuccessRate,AssistFailTrialsLeft,AssistFailRate,ExplicitShamTrialsLeft,ExplicitShamRate,TrialResult,BCIConfidence,InputNumber,BCIThresholdBuffer,TrialGoal
InputWindowChange,2020-12-01 09:41:18.3022,7643,ad874ab910d97092cca9ae6d661e3e0f,anonymous,NULL,Closed,3,0.0018,0.0000,Running,1.2034,27,0.1000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2020-12-01 09:41:18.3042,7643,ad874ab910d97092cca9ae6d661e3e0f,anonymous,NULL,Closed,3,0.0018,0.0000,Running,1.2034,27,0.1000,0,0.0000,0,0.0333,0,0.0000,0,0.0000,0,0.0000,RejInput,NULL,NULL,NULL,AccInput
InputWindowChange,2020-12-01 09:41:30.3046,8490,ad874ab910d97092cca9ae6d661e3e0f,anonymous,NULL,Open,4,0.0000,0.0000,Running,1.3090,27,0.1000,0,0.0000,0,0.0333,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
InputWindowChange,2020-12-01 09:41:36.3059,8919,ad874ab910d97092cca9ae6d661e3e0f,anonymous,NULL,Closed,4,0.0002,0.0000,Running,1.3090,27,0.1000,0,0.0000,0,0.0333,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2020-12-01 09:41:36.3074,8919,ad874ab910d97092cca9ae6d661e3e0f,anonymous,NULL,Closed,4,0.0002,0.0000,Running,1.3090,27,0.1000,0,0.0000,0,0.0667,0,0.0000,0,0.0000,0,0.0000,RejInput,NULL,NULL,NULL,AccInput
MotorImagery,2020-12-01 09:41:36.5838,8938,ad874ab910d97092cca9ae6d661e3e0f,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7661,8,(0.701 0.732 0.718 0.730 0.726 0.747 0.764 0.766 ),NULL
Rest,2020-12-01 09:41:37.0852,8974,ad874ab910d97092cca9ae6d661e3e0f,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6794,8,(0.805 0.763 0.744 0.747 0.734 0.765 0.734 0.679 ),NULL
InputWindowChange,2020-12-01 09:41:48.3082,9743,ad874ab910d97092cca9ae6d661e3e0f,anonymous,NULL,Open,5,0.0000,0.0000,Running,1.5985,27,0.1000,0,0.0000,0,0.0667,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
MotorImagery,2020-12-01 09:41:48.9762,9791,ad874ab910d97092cca9ae6d661e3e0f,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6975,9,(0.752 0.726 0.728 0.755 0.731 0.721 0.697 0.716 ),NULL
InputWindowChange,2020-12-01 09:41:48.9762,9791,ad874ab910d97092cca9ae6d661e3e0f,anonymous,NULL,Closed,5,-5.3308,0.0000,Running,1.5985,27,0.1000,0,0.0000,0,0.0667,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2020-12-01 09:41:48.9777,9791,ad874ab910d97092cca9ae6d661e3e0f,anonymous,NULL,Closed,5,-5.3308,0.0000,Running,1.5985,26,0.1333,0,0.0000,0,0.0667,0,0.0000,0,0.0000,0,0.0000,AccInput,NULL,NULL,NULL,AccInput
Rest,2020-12-01 09:41:49.2262,9809,ad874ab910d97092cca9ae6d661e3e0f,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6108,9,(0.667 0.654 0.611 0.755 0.731 0.721 0.697 0.651 ),NULL
MotorImagery,2020-12-01 09:42:04.0426,10863,ad874ab910d97092cca9ae6d661e3e0f,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7314,10,(0.732 0.736 0.731 0.654 0.683 0.657 0.669 0.786 ),NULL
Rest,2020-12-01 09:42:04.9196,10925,ad874ab910d97092cca9ae6d661e3e0f,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6325,10,(0.633 0.704 0.686 0.684 0.705 0.670 0.694 0.686 ),NULL
MotorImagery,2020-12-01 09:42:05.4338,10962,ad874ab910d97092cca9ae6d661e3e0f,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6561,11,(0.656 0.676 0.669 0.675 0.658 0.691 0.713 0.673 ),NULL
Rest,2020-12-01 09:42:05.6992,10981,ad874ab910d97092cca9ae6d661e3e0f,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6393,11,(0.656 0.695 0.722 0.739 0.663 0.639 0.713 0.673 ),NULL
InputWindowChange,2020-12-01 09:42:06.3115,11025,ad874ab910d97092cca9ae6d661e3e0f,anonymous,NULL,Open,6,0.0000,0.0000,Running,2.1760,26,0.1333,0,0.0000,0,0.0667,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
MotorImagery,2020-12-01 09:42:09.1516,11228,ad874ab910d97092cca9ae6d661e3e0f,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7355,12,(0.684 0.711 0.716 0.672 0.653 0.712 0.726 0.735 ),NULL
InputWindowChange,2020-12-01 09:42:09.1526,11228,ad874ab910d97092cca9ae6d661e3e0f,anonymous,NULL,Closed,6,-3.1592,0.0000,Running,2.1760,26,0.1333,0,0.0000,0,0.0667,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2020-12-01 09:42:09.1531,11228,ad874ab910d97092cca9ae6d661e3e0f,anonymous,NULL,Closed,6,-3.1592,0.0000,Running,2.1760,25,0.1667,0,0.0000,0,0.0667,0,0.0000,0,0.0000,0,0.0000,AccInput,NULL,NULL,NULL,AccInput
Rest,2020-12-01 09:42:09.7788,11273,ad874ab910d97092cca9ae6d661e3e0f,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6219,12,(0.662 0.622 0.791 0.810 0.764 0.743 0.702 0.668 ),NULL
InputWindowChange,2020-12-01 09:42:24.3146,12312,ad874ab910d97092cca9ae6d661e3e0f,anonymous,NULL,Open,7,0.0000,0.0000,Running,3.7808,25,0.1667,0,0.0000,0,0.0667,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
MotorImagery,2020-12-01 09:42:29.2009,12661,ad874ab910d97092cca9ae6d661e3e0f,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6817,13,(0.690 0.736 0.714 0.710 0.681 0.700 0.682 0.693 ),NULL
InputWindowChange,2020-12-01 09:42:29.2014,12661,ad874ab910d97092cca9ae6d661e3e0f,anonymous,NULL,Closed,7,-1.1143,0.0000,Running,3.7808,25,0.1667,0,0.0000,0,0.0667,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2020-12-01 09:42:29.2024,12661,ad874ab910d97092cca9ae6d661e3e0f,anonymous,NULL,Closed,7,-1.1143,0.0000,Running,3.7808,24,0.2000,0,0.0000,0,0.0667,0,0.0000,0,0.0000,0,0.0000,AccInput,NULL,NULL,NULL,AccInput
