Event,Timestamp,Framecount,SessionID,Email,BCIState,BCIConfidence,InputNumber,BCIThresholdBuffer,InputWindow,InputWindowOrder,InterTrialTimer,InputWindowTimer,GameState,CurrentFabAlarm,AccInputTrialsLeft,AccInputRate,FabInputTrialsLeft,FabInputRate,RejInputTrialsLeft,RejInputRate,AssistSuccessTrialsLeft,AssistSuccessRate,AssistFailTrialsLeft,AssistFailRate,ExplicitShamTrialsLeft,ExplicitShamRate,TrialResult,TrialGoal
BCIStateUpdated,2020-12-02 09:55:55.2932,1,ff24c02435189f6065da94a85a60fd28,anonymous,Connecting,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BCIStateUpdated,2020-12-02 09:55:58.6827,10,ff24c02435189f6065da94a85a60fd28,anonymous,ReceivingHeader,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BCIStateUpdated,2020-12-02 09:55:58.7940,16,ff24c02435189f6065da94a85a60fd28,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2020-12-02 09:56:00.0976,108,ff24c02435189f6065da94a85a60fd28,anonymous,ReceivingData,0.8316,1,(0.716 0.746 0.766 0.755 0.761 0.796 0.805 0.832 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2020-12-02 09:56:00.8497,160,ff24c02435189f6065da94a85a60fd28,anonymous,ReceivingData,0.6851,1,(0.769 0.760 0.715 0.685 0.764 0.769 0.769 0.752 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2020-12-02 09:56:01.3372,194,ff24c02435189f6065da94a85a60fd28,anonymous,ReceivingData,0.8104,2,(0.769 0.713 0.776 0.810 0.717 0.745 0.746 0.750 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2020-12-02 09:56:01.8674,232,ff24c02435189f6065da94a85a60fd28,anonymous,ReceivingData,0.6949,2,(0.770 0.778 0.765 0.709 0.695 0.794 0.764 0.761 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2020-12-02 09:56:04.9180,451,ff24c02435189f6065da94a85a60fd28,anonymous,ReceivingData,0.8048,3,(0.733 0.754 0.740 0.766 0.761 0.762 0.805 0.716 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rest,2020-12-02 09:56:05.5581,497,ff24c02435189f6065da94a85a60fd28,anonymous,ReceivingData,0.6877,3,(0.705 0.688 0.772 0.786 0.770 0.763 0.771 0.730 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MotorImagery,2020-12-02 09:56:07.9939,672,ff24c02435189f6065da94a85a60fd28,anonymous,ReceivingData,0.8940,4,(0.765 0.824 0.861 0.894 0.711 0.760 0.730 0.744 ),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
